CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087007;Les Coutures;1 892;25 143;131 479;Limoges;52,0;30,5;29,1;29,5;32,2;0,7;57,7;;22,7;23,9;0;744;1 193;116;496;52;80;18;77;45;325;58;49;84;51;42;41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087008;Bellevue;2 261;25 143;131 479;Limoges;58,0;36,1;34,2;21,6;26,1;1,3;48,2;;21;18,8;0;962;1 924;235;508;78;141;48;71;28;750;141;129;160;141;89;90;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP087009;Le Vigenal;1 382;25 143;131 479;Limoges;55,1;32,1;29,4;27,2;32,1;;49,1;;14,2;14,7;0;482;976;110;251;37;84;28;33;7;365;58;62;95;63;44;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088001;Bitola;1 343;4 982;32 223;Épinal;55,6;41,5;37,0;;;;48,3;;;;0;501;959;106;302;29;64;31;43;6;363;63;60;78;68;55;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088002;La Justice;3 639;4 982;32 223;Épinal;51,3;40,9;38,1;19,0;19,9;1,7;43,3;5,4;21,6;21,2;0;1 303;2 801;234;703;106;260;118;82;14;1 127;142;156;287;235;170;137;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088003;Le Haut Du Gras;1 153;1 153;8 714;Golbey;56,3;35,7;31,1;22,4;25,7;1,3;45,7;1,2;6,4;5,7;0;444;895;127;222;27;68;19;28;;352;47;54;101;66;53;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088004;Le Rhumont;1 202;1 202;7 691;Remiremont;52,3;33,4;32,3;25,8;28,5;1,1;42,7;3,8;17,8;16,8;0;371;774;65;198;30;78;24;18;;292;31;30;80;64;50;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088005;Saint Roch - L'Orme;2 665;5 329;19 724;Saint-Dié-des-Vosges;51,8;35,9;33,1;22,5;24,2;1,3;49,6;;15,3;12,1;0;1 001;1 999;161;582;67;191;70;54;;730;70;105;209;166;94;86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP088006;Kellermann;2 664;5 329;19 724;Saint-Dié-des-Vosges;55,6;39,3;35,0;22,5;27,5;1,5;40,6;;17,8;17;0;885;1 846;145;501;57;182;91;58;28;718;77;109;185;142;123;82;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089001;La Rive Droite;1 791;6 249;34 764;Auxerre;52,2;33,9;28,9;21,9;;1,3;43,1;;16,9;16,7;0;640;1 340;129;332;51;128;53;57;5;522;81;83;143;100;65;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089002;Les Brichères - Sainte Geneviève;3 544;6 249;34 764;Auxerre;54,2;38,5;36,0;19,4;21,3;1,7;41,8;;25,4;24,4;0;1 189;2 865;256;537;88;308;158;60;7;1 274;168;193;335;276;182;120;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089003;Les Rosoirs;914;6 249;34 764;Auxerre;47,3;39,6;38,2;20,5;;1,5;51,3;;14,9;15,5;0;360;710;91;197;20;52;16;25;;282;40;60;69;61;27;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089004;Pompidou-Ravel;1 133;1 133;7 247;Migennes;51,1;39,5;36,8;18,7;20,2;1,8;34,8;7,2;14,9;14,9;0;391;941;64;188;32;107;50;18;;414;55;61;109;93;61;35;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089005;La Madeleine;2 198;2 198;9 479;Joigny;51,8;46,7;42,2;12,1;13,3;3,5;35,7;10,7;32,9;31,4;0;675;1 487;122;349;41;163;72;46;8;605;101;97;159;114;70;64;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089006;Arènes - Champs Plaisants;5 572;6 631;26 586;Sens;53,0;39,2;37,1;17,7;20,1;1,9;43,3;4,4;26,8;24,9;0;1 847;4 250;384;898;138;427;198;72;;1 816;284;265;456;374;271;166;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP089007;Les Chaillots;1 059;6 631;26 586;Sens;55,5;35,7;32,5;;;;51,3;;20,6;20,8;0;390;871;113;170;31;76;30;37;;369;62;58;88;74;57;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090001;Bougenel - Mulhouse;1 255;13 336;46 954;Belfort;47,5;45,6;38,3;17,1;22,1;1,5;66,7;;16,2;11,9;0;528;985;81;328;32;87;36;39;140;337;43;53;84;75;42;40;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090002;Les Glacis Du Château;1 926;13 336;46 954;Belfort;48,8;33,6;32,5;25,7;28,4;1,0;44,9;;35;32,1;0;670;1 602;101;332;54;183;93;47;18;685;98;99;176;142;93;77;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090003;Dardel La Méchelle;1 755;13 336;46 954;Belfort;49,5;24,7;20,7;28,9;33,1;;53,3;;18,3;17,1;0;693;1 166;111;450;44;88;25;39;7;338;52;58;94;55;40;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090004;Résidences Le Mont;8 762;13 698;51 634;Bavilliers, Belfort;52,3;38,2;35,1;22,3;25,7;1,4;43,3;4,7;21,2;22;0;2 741;6 324;454;1 343;230;714;346;205;34;2 614;398;377;654;546;359;280;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP090005;Arsot Ganghoffer;1 101;1 101;9 439;Offemont, Valdoie;52,5;35,0;34,9;24,7;26,3;1,2;26,4;4,8;20,3;21;0;279;682;42;121;32;84;36;12;;283;28;49;80;58;41;27;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091001;Le Bois Des Roches;1 112;1 112;19 965;Saint-Michel-sur-Orge;55,5;47,3;;;;2,9;24,3;;22,1;24,3;0;236;765;;65;;103;52;10;;420;48;61;113;91;60;47;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091002;Les Tarterêts;5 582;15 524;50 954;Corbeil-Essonnes;48,9;43,4;44,6;14,3;13,7;2,5;18,5;12,1;38,9;37,2;0;1 570;3 716;257;779;115;419;215;84;9;1 600;220;223;399;327;209;222;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091003;Montconseil;7 068;15 524;50 954;Corbeil-Essonnes;53,5;43,0;42,5;9,1;9,0;4,2;33,7;6,1;28,3;27,9;0;1 919;5 240;443;681;117;678;301;129;20;2 527;421;437;699;474;300;196;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091004;La Nacelle;1 671;15 524;50 954;Corbeil-Essonnes;53,3;43,6;40,3;14,5;;2,5;32,4;9,9;28,3;28,2;0;466;1 243;110;187;29;140;70;20;;608;85;87;171;135;79;51;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091005;Rive Droite;1 211;15 532;58 438;Corbeil-Essonnes, Saint-Germain-lès-Corbeil;52,6;32,2;34,6;;;2,2;40,5;;42,9;48,3;0;359;783;73;179;28;79;28;42;8;315;71;54;74;55;40;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091006;Quartier Ouest;5 457;5 457;24 764;Les Ulis;48,2;40,6;39,5;14,5;14,7;2,3;28,6;7,1;27,2;23,9;0;1 505;3 561;323;717;60;405;186;76;38;1 590;217;266;412;336;206;153;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091007;Les Ardrets;1 527;1 527;26 878;Brétigny-sur-Orge;54,4;46,1;44,1;;;3,6;22,8;;18,8;20,1;0;355;1 072;108;108;15;124;72;14;;578;67;85;156;131;74;65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091008;Les Aunettes;1 364;1 364;13 917;Fleury-Mérogis;51,6;42,7;42,8;8,8;9,4;3,8;47,2;5,3;22,9;22;0;427;1 061;104;189;17;117;60;35;;498;105;81;110;78;76;48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091009;La Grange Aux Cerfs;1 204;6 636;36 015;Sainte-Geneviève-des-Bois;51,9;36,9;35,1;19,2;21,9;1,6;32,7;;26,3;24,1;0;314;785;71;139;11;93;46;15;;366;39;57;107;87;44;32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091010;Les Aunettes;5 432;6 636;36 015;Sainte-Geneviève-des-Bois;49,8;39,9;38,9;15,5;14,6;2,3;32,6;7,4;27,8;24,6;0;1 594;4 126;312;706;80;496;257;72;6;1 949;254;293;570;381;258;193;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091011;Les Hautes Mardelles;2 502;2 502;25 354;Brunoy;51,4;44,6;40,4;;;3,1;18,9;10,8;24,4;23,3;0;684;1 940;180;227;50;227;112;33;;982;125;148;272;188;149;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091012;Plaine - Cinéastes;6 590;6 590;12 279;Épinay-sous-Sénart;53,6;45,9;43,3;12,1;12,4;3,2;20,8;9,2;27,6;26,6;0;1 689;4 793;472;567;74;576;270;64;5;2 447;313;372;614;530;337;281;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091013;Le Vieillet;1 385;1 385;9 018;Quincy-sous-Sénart;54,9;43,2;43,0;11,2;10,8;3,2;32,9;9,3;19,5;20,4;0;393;983;94;180;20;99;57;15;;471;46;64;109;100;86;66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091014;Bel Air - Rocade;2 248;2 248;20 964;Longjumeau;53,5;40,9;42,3;17,0;17,5;2,1;34,4;6,9;30,3;30;0;631;1 767;148;245;23;215;117;20;;895;104;130;273;178;116;94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091015;Bièvre Poterne - Zola;2 332;5 918;50 632;Massy;50,7;41,2;39,5;14,2;15,0;2,4;33,8;6,9;23,3;24,9;0;638;1 739;144;271;21;202;119;32;;870;103;114;241;196;122;94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091016;Le Canal;4 890;33 165;67 131;Évry-Courcouronnes;52,9;45,7;45,6;8,7;7,8;4,5;24,2;8,5;25,8;25,7;0;1 255;3 588;343;406;76;430;222;63;12;1 821;265;281;482;352;246;195;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091017;Pyramides - Bois Sauvage;12 854;33 165;67 131;Évry-Courcouronnes;52,2;42,3;42,2;12,2;12,5;2,8;32,5;10,4;23,3;22,9;0;3 554;8 997;647;1 606;150;1 151;517;293;228;4 129;642;637;1 042;826;553;429;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091018;Les Aunettes;2 757;33 165;67 131;Évry-Courcouronnes;50,2;46,1;43,7;;;4,8;28,1;7,4;19,3;19,8;0;798;1 976;159;370;33;236;111;43;105;903;137;131;237;181;123;94;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091019;Champtier Du Coq;3 265;33 165;67 131;Évry-Courcouronnes;48,9;40,5;38,1;14,2;16,7;2,4;32,1;7,8;29,7;26,5;0;924;2 487;201;357;43;323;156;55;12;1 195;188;196;295;230;168;118;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091020;Petit Bourg;1 288;33 165;67 131;Évry-Courcouronnes;49,9;41,6;39,4;;;2,3;29,0;;30,6;28,8;0;323;842;56;137;15;115;47;24;19;390;57;55;111;79;51;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091021;Le Parc Aux Lièvres;2 189;33 165;67 131;Évry-Courcouronnes;49,0;37,7;32,0;;;2,1;34,7;8,1;20,8;20,8;0;404;1 005;86;177;27;114;59;18;;460;43;58;126;97;74;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091022;Les Passages;2 019;33 165;67 131;Évry-Courcouronnes;48,3;39,1;40,4;8,6;8,3;4,0;40,6;6,9;29,3;27,3;0;643;1 490;112;317;34;180;66;34;17;639;101;112;156;122;85;63;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091023;Les Epinettes;2 475;33 165;67 131;Évry-Courcouronnes;49,9;42,3;37,7;10,7;;3,4;33,4;;22,9;24,1;0;747;1 989;178;293;31;245;121;36;19;962;163;169;244;175;115;96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091024;Champs Elysées;1 428;33 165;67 131;Évry-Courcouronnes;48,3;38,0;37,9;12,4;13,2;2,7;32,1;10,2;28,5;24,1;0;312;844;62;119;10;121;52;17;6;399;68;57;108;90;42;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091025;Le Plateau;5 435;5 435;29 589;Ris-Orangis;52,5;42,3;40,7;13,9;14,4;2,7;28,8;7,9;29,1;27,8;0;1 505;4 490;345;451;79;630;318;61;;2 268;296;308;643;485;297;239;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091026;La Grande Borne - Le Plateau;16 459;29 796;58 971;Grigny, Viry-Châtillon;52,7;44,1;42,4;14,6;15,0;2,5;28,7;12,1;25,8;25;0;4 256;12 035;1 036;1 628;244;1 348;781;184;15;6 163;774;877;1 639;1 254;883;736;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091027;Grigny 2;13 337;24 103;28 265;Grigny;49,1;44,3;45,5;9,0;9,2;4,2;27,3;10,2;45,1;44,2;0;2 809;8 549;581;849;175;1 204;581;175;25;4 349;710;727;1 109;836;550;417;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091028;Le Noyer Renard;4 573;5 847;35 101;Athis-Mons;52,3;42,8;41,5;12,8;12,8;2,8;26,8;9,5;28;28,7;0;1 165;3 162;275;399;68;423;165;63;;1 504;236;246;406;298;181;137;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP091029;Clos Nollet;1 274;5 847;35 101;Athis-Mons;51,7;51,2;47,3;;;6,6;19,7;;29,7;;0;296;997;85;71;7;133;79;10;;561;43;81;162;127;89;59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
