CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP006014;Ariane - Le Manoir;11 800;39 636;346 609;Nice, Saint-André-de-la-Roche;51,0;43,4;42,0;18,7;19,5;2,0;24,5;11,0;34,8;34;0;3 573;10 088;721;1 301;292;1 259;651;185;7;4 931;752;794;1 294;906;651;534;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP006015;Palais Des Expositions;1 608;39 079;341 032;Nice;51,1;32,2;31,4;22,9;;1,1;43,0;;20,4;18,5;0;655;1 262;104;400;26;125;41;37;50;455;59;74;122;100;56;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP006016;Centre;1 573;1 573;18 670;Vence;49,7;28,7;28,9;24,7;;0,9;52,3;;17,7;11,1;0;537;985;79;311;54;93;28;40;;306;38;36;62;74;55;41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP007001;Le Contrat Ville Des Quartiers D'Avenir D'Aubenas;2 081;2 081;12 253;Aubenas;50,9;34,0;32,6;22,6;25,6;1,2;53,9;;17,9;16,4;0;772;1 581;124;428;61;159;65;47;23;583;72;95;160;141;74;41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP007002;Coeur De Ville;1 126;2 332;8 796;Le Teil;52,8;35,9;34,6;20,2;24,3;1,4;50,5;2,5;14;12,6;0;342;648;60;209;16;57;24;34;;235;40;33;64;49;34;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP007003;Sud Avenir;1 206;2 332;8 796;Le Teil;51,4;38,9;37,5;20,4;22,9;1,6;41,2;5,1;24,6;25,1;0;279;636;42;139;21;77;33;9;;259;33;31;74;53;40;28;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP007004;Les Hauts De Ville;2 019;2 019;16 288;Annonay;49,8;37,3;34,4;;;1,3;49,7;2,7;20,1;20,2;0;884;1 946;152;457;65;210;88;95;31;788;138;120;207;156;100;67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP007005;Nouvel Horizon;1 210;1 210;8 363;Privas;57,2;30,3;27,5;27,8;32,9;0,9;54,0;2,5;19,4;19,2;0;441;883;97;256;33;55;29;47;5;363;52;61;93;70;48;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008001;Manchester;2 313;12 461;46 391;Charleville-Mézières;54,7;30,0;27,4;28,3;30,3;0,9;46,9;;7,6;6,8;0;901;1 758;171;492;87;151;44;60;5;621;79;100;154;121;81;86;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008002;Ronde Couture;6 169;12 461;46 391;Charleville-Mézières;53,7;34,2;31,6;23,1;25,0;1,3;44,8;3,1;20,1;18,7;0;2 308;5 089;418;1 163;226;501;211;119;11;2 043;295;344;542;386;266;210;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008003;La Houillère;1 991;12 461;46 391;Charleville-Mézières;50,0;34,6;33,5;22,8;25,6;1,2;49,1;;13,4;11;0;886;1 605;139;547;64;136;34;51;10;513;67;78;135;92;74;67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008004;La Couronne;1 988;12 461;46 391;Charleville-Mézières;42,6;35,9;30,0;;;1,2;55,0;;;;0;680;1 254;123;395;60;102;25;90;11;413;79;71;95;63;52;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008005;Torcy Cités;1 129;6 421;16 193;Sedan;51,6;34,0;29,4;28,1;30,4;1,0;29,1;;10,5;11,9;0;398;913;62;178;53;105;43;17;;353;38;51;80;66;62;56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008006;Torcy Centre;1 049;6 421;16 193;Sedan;52,5;31,3;28,2;;;;54,9;;;;0;426;773;74;263;34;55;20;39;6;258;39;39;65;45;43;27;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008007;Le Lac - Centre Ancien;4 243;6 421;16 193;Sedan;53,9;31,6;30,4;22,1;24,4;1,0;58,3;;7,1;5,7;0;2 054;3 693;368;1 251;181;254;88;185;29;1 208;166;174;273;262;168;165;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP008008;Coeur De Vie;1 259;1 259;7 522;Rethel;54,6;32,9;34,8;21,5;23,0;1,1;49,2;2,6;1,2;1,6;0;401;774;78;221;40;62;18;37;;275;38;41;69;58;38;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP009001;Coeur De Ville;1 203;1 203;6 408;Saint-Girons;53,5;25,8;24,3;29,2;35,0;0,7;68,4;0,5;11,1;9,2;0;525;753;69;401;18;37;7;70;7;173;24;26;46;41;14;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP009002;Centre Ancien;1 151;1 151;9 452;Foix;49,2;28,4;29,7;25,1;29,6;0,6;71,1;0,4;11,7;9,8;0;795;1 090;88;617;50;40;9;114;127;207;32;37;48;42;30;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP009003;Centre Ancien - La Gloriette;3 853;3 853;15 603;Pamiers;53,1;30,7;30,5;26,8;28,9;0,8;63,6;;13,4;11,7;0;1 714;3 027;338;1 047;117;212;44;235;62;987;178;153;234;200;141;81;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010001;Gare;1 238;13 045;61 996;Troyes;56,4;39,1;33,9;24,7;;;52,2;;9,8;;0;442;933;105;236;31;70;34;39;19;394;49;49;110;84;62;40;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010002;Bords De Seine;2 810;13 045;61 996;Troyes;55,3;40,3;36,5;18,5;22,9;1,5;55,1;;17,4;16,7;0;1 126;2 002;221;703;69;133;34;112;134;672;98;110;180;133;82;69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010003;Chantereigne Montvilliers Beau-Toquat;7 289;20 022;77 190;La Chapelle-Saint-Luc, Les Noës-près-Troyes, Troyes;52,2;43,4;39,4;17,9;19,4;2,1;36,8;5,9;24,8;25,8;0;2 435;5 687;536;1 160;208;531;261;160;14;2 490;374;428;649;473;319;247;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010004;Debussy;1 410;1 410;5 161;Pont-Sainte-Marie;51,9;45,8;43,4;12,0;13,7;3,2;30,0;4,7;16;17,1;0;401;1 026;102;159;38;102;53;36;;485;61;63;127;101;68;65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010005;Maugout;1 571;1 571;12 581;Saint-André-les-Vergers;57,4;42,0;37,4;15,4;18,6;2,2;39,6;;23,2;21,2;0;524;1 200;170;226;45;83;34;45;;553;76;91;131;122;73;60;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010006;Chartreux;4 147;13 045;61 996;Troyes;52,0;40,9;38,0;21,0;23,4;1,7;50,1;;24;23,8;0;1 665;3 393;379;939;90;257;107;134;169;1 373;240;245;350;242;164;132;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010007;Jules Guesde;1 808;13 045;61 996;Troyes;50,9;42,7;42,1;;;;51,6;;30,8;31;0;600;1 224;116;347;44;93;44;43;30;484;66;79;127;99;63;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010008;Sénardes;1 512;13 045;61 996;Troyes;50,8;42,1;40,0;12,9;16,0;2,6;40,7;;22,6;22,9;0;612;1 376;144;314;35;119;56;40;;606;99;91;173;108;63;72;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010009;Point Du Jour;1 218;13 045;61 996;Troyes;49,7;47,2;43,7;15,5;16,6;2,6;34,4;12,4;33,3;31,5;0;376;922;76;178;36;86;53;25;;422;60;88;106;74;61;33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP010010;Quartier Des Lumières - Alfred Boucher;1 567;1 567;14 328;Romilly-sur-Seine;57,9;38,2;38,2;20,8;20,2;1,6;42,3;;24,9;25;0;640;1 318;122;330;65;123;45;39;;488;89;74;119;98;63;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011001;Quartier Aude;2 001;2 001;10 112;Limoux;53,0;23,6;23,7;34,3;38,2;0,5;57,9;;9,6;9;0;801;1 239;127;542;72;60;14;101;13;326;46;52;86;59;46;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011002;La Conte - Ozanam;2 525;10 263;46 513;Carcassonne;53,8;41,7;39,1;18,8;18,6;2,0;33,5;;25,9;23,2;0;819;2 180;175;324;76;244;127;40;;1 037;155;147;273;211;134;117;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011003;Le Viguier - Saint-Jacques;1 757;10 263;46 513;Carcassonne;52,9;39,9;40,3;20,6;24,0;1,6;49,8;;43,5;40,5;0;635;1 348;106;330;77;122;59;37;8;517;84;68;142;101;67;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011004;Bastide Pont-Vieux;3 873;10 263;46 513;Carcassonne;52,4;32,0;32,1;20,4;23,0;1,1;66,5;;11,9;10,7;0;1 895;2 874;313;1 364;93;125;27;274;126;757;140;112;176;140;110;79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011005;Fleming La Reille;1 159;10 263;46 513;Carcassonne;57,0;34,8;;27,7;;1,1;42,6;;25,7;23,3;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011006;Grazailles;949;10 263;46 513;Carcassonne;55,2;38,7;32,1;20,2;;1,6;31,1;;;;0;383;848;96;188;27;72;31;14;;367;43;56;94;87;43;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011007;Narbonne Ouest;3 434;10 411;55 375;Narbonne;51,7;35,0;32,6;23,9;24,0;1,3;34,3;;20,1;19,3;0;1 169;2 621;247;555;104;263;115;52;;1 078;138;188;292;209;149;102;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011008;Narbonne Centre;5 241;10 411;55 375;Narbonne;52,8;34,8;34,7;20,4;24,1;1,2;62,3;;10,4;9,3;0;2 729;4 272;427;1 904;166;232;53;349;148;1 151;224;181;269;216;157;104;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011009;Narbonne Est;1 736;10 411;55 375;Narbonne;52,8;42,3;37,5;;22,9;1,9;36,3;;;;0;646;1 418;156;318;41;131;41;34;;603;87;104;164;116;72;60;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP011010;Centre Ville;3 059;3 059;11 248;Lézignan-Corbières;49,8;37,7;32,2;22,2;25,2;1,4;35,1;;8,9;8,3;0;911;1 904;202;446;94;169;57;105;5;754;113;124;211;154;92;60;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP012001;Quatre Saisons;1 535;1 535;11 659;Onet-le-Château;49,4;40,0;38,1;17,2;17,9;2,1;36,5;4,4;32,3;31,8;0;463;1 103;73;215;43;132;55;37;5;463;64;81;126;88;66;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP012002;La Bastide;1 955;1 955;11 781;Villefranche-de-Rouergue;51,9;38,5;36,6;21,4;24,7;1,3;56,7;;20,4;17,9;0;773;1 387;127;492;46;108;41;110;18;468;76;62;121;104;67;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013001;Florida Parc;930;6 577;32 793;Marignane;52,7;43,1;39,3;;17,9;2,4;20,0;;19,3;17,4;0;286;731;40;109;43;94;34;20;;306;38;46;85;64;42;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013002;Quartier Centre Ville;1 056;3 062;13 520;Berre-l'Étang;40,6;31,9;34,2;29,5;;1,0;27,0;;14;14,5;0;299;621;46;164;27;62;31;10;;233;26;38;72;49;26;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013003;Saint Henri;1 904;5 069;16 105;Marseille 16e Arrondissement;54,8;38,9;34,1;17,3;18,8;1,8;36,3;;8,2;9,1;0;654;1 529;161;293;40;160;64;30;;671;88;91;164;137;91;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013004;Notre-Dame;1 224;1 224;21 376;Gardanne;51,9;40,9;36,1;;;;20,2;;;;0;267;728;84;82;11;90;26;23;;361;33;62;113;63;61;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013005;La Viste;3 044;48 819;76 610;Marseille 15e Arrondissement;53,7;41,4;37,1;17,6;19,4;2,0;36,1;;18,7;20;0;1 057;2 706;228;460;79;290;152;44;;1 267;174;192;319;260;161;161;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013006;Roquecoquille;1 009;2 004;16 012;Châteaurenard;50,2;34,8;27,9;23,7;24,4;1,2;35,3;;32,3;30;0;230;557;51;95;12;72;24;12;;241;28;40;73;49;37;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013007;La Gavotte - Peyret;1 419;1 419;11 058;Septèmes-les-Vallons;48,7;44,1;39,7;;;;21,0;11,1;16;19,6;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013008;Château Saint Loup;883;7 058;57 093;Marseille 10e Arrondissement;58,3;43,8;37,4;13,3;13,8;2,8;33,9;;10,6;10;0;275;624;74;128;20;53;22;12;;270;25;21;70;65;37;52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013009;La Capelette;1 810;7 058;57 093;Marseille 10e Arrondissement;51,2;33,2;37,4;;;1,2;50,5;;14,8;;0;688;1 348;89;416;36;147;42;45;10;475;90;73;124;81;66;41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP013010;Griffeuille;2 104;8 454;51 031;Arles;58,0;31,5;29,0;30,5;32,8;0,8;49,2;;16;14,9;0;846;1 794;159;450;72;165;69;34;;708;104;123;172;134;87;88;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
