CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PCHO15;PTSA15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15
245804372;CC la Fleur du Nivernais;1298,0;2564,0;1875,6;14451,4;19136,5;24101,0;9649,6;9905,0;13368,0;15607,3;17456,9;20893,0;22954,7;25711,0;30912,4;3,1;3,9;0,3;50,6;2,4;40,3;7,9;47,9;11,6;4,1;1,5;1,7;0,8;-14,2
245804380;CC les Portes du Morvan;1697,0;3316,0;2429,5;14608,0;19245,0;25289,0;10681,0;10990,0;13480,0;15524,0;17302,7;21301,5;23659,0;26885,6;33650,7;3,1;3,6;0,3;49,5;2,9;38,8;7,8;49,3;10,9;4,3;1,5;1,8;0,9;-14,0
245804406;CA de Nevers;31100,0;63834,0;45604,8;14355,5;19532,0;25391,2;11035,7;10159,4;13137,0;15408,7;17541,5;21527,3;23940,4;27204,2;33148,0;3,3;4,0;0,3;62,3;2,6;54,4;5,3;37,2;9,3;7,2;2,0;3,1;2,1;-16,0
245804414;CC du Bazois;1722,0;3376,0;2469,8;13369,5;18157,0;23318,7;9949,2;9190,8;12419,0;14439,3;16089,2;20040,7;22094,0;24949,0;30450,0;3,3;3,9;0,3;46,7;3,5;36,7;6,4;47,6;13,4;5,0;1,6;2,3;1,2;-12,7
245804422;CC Fil de Loire;2085,0;4329,0;3086,4;14686,7;19013,3;23054,5;8367,8;11123,3;13823,0;15567,0;17186,5;20596,0;22001,5;24284,0;28080,0;2,5;3,0;0,2;59,0;2,7;53,6;2,7;40,0;6,8;7,1;2,0;3,3;1,9;-12,9
245804430;CC des Amognes;2236,0;5238,0;3573,9;15628,8;20309,2;25448,6;9819,8;11367,5;14270,0;16662,0;18644,3;21841,1;24044,7;26967,5;32164,4;2,8;3,4;0,2;68,4;2,3;60,1;6,0;32,2;9,4;4,6;2,1;1,7;0,9;-14,6
245804448;CC du Val du Sauzay;1889,0;3801,5;2754,7;14194,0;18651,3;23661,7;9467,7;10327,5;13201,0;15122,0;16907,0;20443,5;22237,3;25108,0;29696,0;2,9;3,5;0,2;54,0;2,7;43,6;7,7;44,8;9,3;5,1;1,8;2,1;1,1;-13,2
245804463;CC Loire et Nohain;7965,0;16246,5;11656,2;14499,0;19309,0;24796,0;10297,0;10594,2;13360,7;15510,0;17431,3;21200,0;23341,9;26642,0;32442,9;3,1;3,7;0,3;57,1;2,8;48,2;6,1;42,4;9,6;5,8;1,8;2,4;1,6;-14,9
245804471;CC en Donziais;1760,0;3452,5;2535,1;14637,0;19449,3;24881,9;10244,9;10402,3;13262,3;15747,0;17855,3;21588,6;23919,2;26796,0;31711,3;3,0;3,7;0,2;47,5;2,3;38,1;7,1;50,3;11,4;4,9;1,5;2,2;1,2;-14,1
245804489;CC Entre Loire et Morvan;2049,0;4161,5;3011,1;14267,7;18506,7;23514,0;9246,3;10617,0;13312,9;15167,3;16840,7;20267,3;22106,7;24764,7;29552,7;2,8;3,5;0,2;52,4;2,7;41,7;8,1;44,8;10,9;5,5;1,8;2,4;1,3;-13,6
245804497;CC du Nivernais Bourbonnais;2279,0;5012,0;3493,2;13959,3;18593,8;23329,2;9369,9;10322,1;12749,5;14887,7;16797,5;20328,7;22278,8;24581,4;28974,0;2,8;3,4;0,2;61,2;3,0;53,0;5,2;37,1;8,0;6,6;2,3;2,8;1,5;-12,9
245804505;CC Entre Nièvres et Forêts;1812,0;3580,5;2607,8;13925,8;18774,6;23967,2;10041,4;10250,7;12896,7;14736,7;16758,0;20656,0;22636,0;25368,7;30023,3;2,9;3,4;0,2;48,6;3,4;38,2;7,0;48,9;10,5;5,4;1,8;2,2;1,4;-13,4
245804513;CC Coeur du Nivernais;1444,0;2942,5;2121,3;13943,0;18848,7;24043,3;10100,3;10327,3;13108,5;14940,0;16899,0;20758,0;22998,3;25229,3;30156,7;2,9;3,4;0,2;51,0;2,9;42,0;6,0;44,5;11,9;5,8;1,9;2,5;1,3;-13,2
245804521;CC Loire et Vignoble;2785,0;5891,5;4170,7;15669,6;20079,0;25867,3;10197,8;11641,1;14653,5;16586,1;18388,3;21936,4;24144,7;27756,0;35041,3;3,0;3,8;0,3;62,7;2,4;46,4;13,8;37,3;12,9;3,8;1,7;1,4;0,8;-16,7
245804539;CC du Val du Beuvron;1039,0;1955,0;1457,0;13816,0;18880,0;24386,7;10570,7;9375,0;12790,4;14833,0;16842,9;20658,2;22628,7;26008,3;32197,3;3,4;4,0;0,3;43,7;2,8;34,2;6,8;54,2;11,5;4,0;1,5;1,7;0,8;-13,4
245804547;CC le Bon Pays;531,0;1190,5;816,9;;19504,8;;;;;;;;;;;;;;;;;;;;;;;;
245804554;CC des Portes Sud du Morvan;2363,0;4528,0;3353,5;13348,3;17639,4;23253,3;9905,0;9758,0;12382,0;14327,9;16051,3;19587,9;21940,0;24675,3;29958,0;3,1;3,8;0,3;42,9;2,4;34,1;6,5;50,6;14,7;5,0;1,5;2,4;1,2;-13,2
245804562;CC du Pays Charitois;4943,0;10354,0;7350,5;15254,0;20206,1;25373,2;10119,2;11247,0;14061,1;16374,4;18392,5;22112,4;24232,7;26959,3;32517,3;2,9;3,6;0,2;59,9;2,6;52,2;5,2;41,2;9,0;5,1;1,8;2,0;1,3;-15,2
245804570;CC du Pays Corbigeois;2228,0;4441,0;3237,0;14089,4;18755,0;24453,5;10364,1;10478,7;13097,0;15006,1;16675,3;20735,0;22882,7;26021,3;32034,3;3,1;3,8;0,3;49,3;2,1;39,4;7,8;47,4;12,4;5,0;1,6;2,2;1,2;-14,1
245804588;CC des Bertranges à la Nièvre;2718,0;6218,0;4276,1;16355,3;20889,6;25945,6;9590,2;12560,7;15341,3;17284,0;19254,0;22658,7;24773,3;28074,7;32677,0;2,6;3,1;0,2;70,4;2,8;61,7;5,9;33,9;6,7;4,3;2,0;1,3;1,1;-15,3
245804612;CC des Grands Lacs du Morvan;1593,0;3069,5;2274,2;13524,7;18457,0;24862,0;11337,3;9775,0;12539,1;14336,2;16121,3;20726,5;23563,9;26914,0;32069,3;3,3;4,0;0,3;46,9;3,4;33,9;9,6;50,7;10,8;4,8;1,2;2,6;0,9;-13,2
245900410;Métropole Européenne de Lille;450344,0;1076096,0;721053,0;13700,0;19495,0;26828,0;13128,0;9802,3;12513,7;14873,8;17202,6;21957,5;24926,7;29130,6;36618,9;3,7;4,7;0,3;76,6;3,6;67,9;5,2;23,5;9,3;7,6;2,9;2,6;2,2;-17,0
245900428;CU de Dunkerque;83195,0;195302,0;132424,0;13639,0;18480,7;24304,0;10665,0;10212,5;12652,9;14584,3;16523,0;20526,7;22884,0;26016,0;31850,0;3,1;3,7;0,3;69,7;4,0;61,5;4,2;30,2;7,1;8,0;2,9;2,7;2,4;-15,0
245900741;CC de la Vacquerie;2177,0;5666,5;3678,4;13959,4;18431,3;23221,0;9261,6;10255,0;12934,0;14798,1;16708,1;20112,0;22088,5;24568,8;29661,0;2,9;3,3;0,2;70,7;4,5;60,4;5,8;27,1;7,7;7,2;3,6;2,1;1,6;-12,7
245900758;CC Flandre Lys;15070,0;39394,5;25708,2;15550,0;20408,7;26294,3;10744,3;11766,0;14464,0;16557,3;18531,2;22464,7;24857,1;28299,5;34500,0;2,9;3,5;0,2;75,5;3,4;66,5;5,6;25,9;8,7;5,3;2,8;1,3;1,2;-15,4
245900816;CC des Weppes;2357,0;6307,0;4104,0;20394,4;26712,8;35733,6;15339,2;15341,3;18737,3;21533,0;24200,0;29637,3;33082,8;39448,0;48162,6;3,1;4,0;0,3;79,9;2,0;68,2;9,8;25,6;13,5;2,1;1,5;0,4;0,3;-21,1
245901038;CC du Pays Solesmois;6000,0;15027,0;9963,0;13897,3;19054,1;24936,9;11039,6;10442,4;12832,0;14778,7;16860,0;21154,4;23570,4;26648,1;32226,7;3,1;3,6;0,3;71,8;3,4;62,0;6,4;28,3;7,4;6,5;2,9;2,2;1,4;-14,0
245901061;CC de la Haute Deûle;9296,0;23885,5;15703,9;16043,3;20918,5;26414,8;10371,5;12079,3;14883,3;17097,3;19084,0;22768,1;25048,0;28048,7;33347,3;2,8;3,2;0,2;79,5;3,4;72,1;4,0;24,7;5,8;5,2;2,7;1,5;1,1;-15,2
245901152;CC Coeur d'Ostrevent [C.C.C.O.];27850,0;71465,0;46859,1;13071,1;17611,5;23132,0;10060,9;9813,6;12161,9;13958,6;15732,0;19542,0;21792,5;24648,3;29326,0;3,0;3,5;0,2;69,3;3,7;62,2;3,5;28,5;5,3;9,5;3,6;3,3;2,6;-12,6
245901160;CA Valenciennes Métropole;77459,0;185969,0;124646,9;12607,0;17471,5;23755,6;11148,6;9393,4;11615,0;13533,1;15422,0;19655,0;22216,9;25575,2;31391,7;3,3;4,1;0,3;69,2;3,7;60,8;4,8;27,6;7,8;9,9;3,2;3,8;2,8;-14,5
246000111;CA Creilloise;25499,0;71174,0;44752,8;11149,7;15274,6;20844,0;9694,3;8246,7;10243,1;11957,0;13565,6;17226,0;19451,3;22417,1;26950,4;3,3;3,9;0,3;69,2;4,9;62,5;1,8;24,9;4,5;13,7;5,5;4,4;3,8;-12,3
246000129;CC du Liancourtois;8836,0;22398,0;14760,6;16301,0;21239,3;26603,3;10302,3;11938,3;15052,4;17450,0;19395,3;23174,0;25339,3;28243,9;33166,8;2,8;3,2;0,2;77,0;3,4;71,2;2,5;27,2;5,8;5,2;2,6;1,5;1,1;-15,2
246000376;CC du Clermontois;15115,0;36756,5;24611,4;16696,7;21742,7;27352,0;10655,3;12389,5;15517,1;17778,0;19835,2;23716,7;26030,7;28894,4;33998,4;2,7;3,3;0,2;77,2;2,9;70,8;3,5;26,9;7,0;4,8;2,3;1,4;1,1;-15,9
246000566;CC du Plateau Picard;11613,0;30094,0;19692,9;15438,0;20142,8;25266,2;9828,2;11779,4;14299,5;16533,8;18375,3;21959,4;24027,8;26760,7;31642,0;2,7;3,2;0,2;77,2;3,3;67,9;6,1;24,4;7,0;5,8;2,9;1,6;1,2;-14,4
246000582;CC des Sablons;13133,0;36693,0;23333,7;15782,0;21062,7;26918,5;11136,5;11566,3;14473,6;16915,7;19034,3;23197,6;25465,2;28558,0;33351,0;2,9;3,4;0,2;80,6;3,6;74,0;3,1;23,4;5,3;5,5;3,1;1,3;1,1;-14,8
246000608;CC des Vallées de la Brèche et de la Noye;7405,0;19194,0;12550,4;14585,3;19404,4;24800,7;10215,3;11005,3;13581,4;15637,0;17446,0;21305,0;23552,5;26292,0;31286,1;2,8;3,4;0,2;74,5;3,4;64,1;7,0;25,2;8,2;6,5;3,1;2,0;1,4;-14,4
246000699;CC de Crèvecoeur le Grand Pays Picard A16 Haute Vallée de la Celle;3121,0;8165,0;5313,9;15006,0;19925,2;25179,2;10173,2;11217,5;14027,1;15945,8;18142,9;21750,0;23835,2;26989,6;31590,0;2,8;3,3;0,2;76,7;3,5;65,3;7,9;23,4;8,0;6,1;3,0;1,8;1,3;-14,2
246000707;CC du Vexin-Thelle;7900,0;20795,5;13563,1;17949,6;23124,8;29194,8;11245,2;13611,1;16732,9;19103,6;21178,8;25234,4;27663,0;31136,7;37258,3;2,7;3,3;0,2;80,8;3,3;71,7;5,7;24,6;8,1;3,4;2,2;0,7;0,5;-16,9
246000749;CC des Lisières de l'Oise;6362,0;16087,5;10663,0;16735,0;21841,0;28068,0;11333,0;12651,8;15577,0;17888,6;19967,8;23907,5;26491,8;30331,1;37232,5;2,9;3,6;0,3;77,9;3,1;69,1;5,7;26,8;8,1;3,9;2,1;1,0;0,8;-16,7
246000756;CC du Pays Noyonnais;12992,0;32602,0;21505,0;13515,0;18326,2;23798,0;10283,0;9804,0;12444,0;14484,3;16394,5;20350,0;22508,7;25450,7;30339,4;3,1;3,7;0,3;68,7;4,0;60,8;4,0;29,6;7,8;8,0;3,3;2,7;2,1;-14,1
246000764;CC de l'Aire Cantilienne;18850,0;44420,5;30242,3;20065,0;28004,0;38157,0;18092,0;14293,2;18378,1;21595,3;24768,9;31400,4;35599,3;41352,7;53062,4;3,7;4,7;0,3;81,8;2,6;72,2;6,9;26,5;12,9;2,2;1,2;0,5;0,5;-23,4
246000772;CC des Deux Vallées;9338,0;23215,5;15473,2;15862,5;20932,3;26498,0;10635,5;11772,9;14718,0;16941,3;19029,6;22942,0;25195,0;27894,3;32917,6;2,8;3,2;0,2;73,6;3,6;67,5;2,6;29,9;6,3;5,1;2,4;1,5;1,2;-14,9
246000830;CA du Beauvaisis;34475,0;80331,0;54401,5;13709,5;19374,0;25728,6;12019,0;9745,0;12430,6;14864,4;17138,3;21646,4;24226,0;27713,0;33758,0;3,5;4,2;0,3;71,5;3,4;63,5;4,6;28,6;8,4;7,6;2,7;2,8;2,2;-16,1
246000848;CC de la Picardie Verte;12869,0;32148,5;21285,1;14802,5;19426,1;24361,7;9559,2;11067,6;13771,7;15777,5;17634,3;21224,7;23169,0;25776,5;30694,0;2,8;3,3;0,2;71,4;3,3;61,3;6,8;27,8;8,6;6,2;3,1;1,8;1,3;-14,0
246000855;CC du Pays des Sources;8600,0;22364,0;14619,6;16511,2;21500,0;27452,3;10941,2;12507,8;15389,0;17694,6;19584,0;23615,2;25973,3;29225,7;35387,8;2,8;3,4;0,2;78,5;3,3;69,6;5,6;24,8;8,6;4,3;2,5;1,0;0,8;-16,2
246000863;CC du Pays de Thelle;18416,0;48630,0;31636,4;17595,4;22282,6;27918,1;10322,7;13525,0;16412,5;18615,1;20418,3;24256,7;26565,3;29540,7;34905,3;2,6;3,1;0,2;81,5;3,2;74,0;4,3;23,9;6,8;4,1;2,5;0,8;0,7;-16,3
246000871;CC du Pays de Valois;21003,0;55005,0;35855,2;17698,3;22930,0;28945,2;11247,0;13469,0;16460,7;18790,7;20861,3;24960,0;27495,5;30800,0;36782,8;2,7;3,3;0,2;83,4;3,2;75,8;4,3;22,2;7,2;3,8;2,3;0,8;0,7;-16,6
246000897;CC de la Plaine d'Estrées;6783,0;17730,5;11595,0;18035,3;22714,7;28564,4;10529,1;13866,7;16886,8;19027,0;20952,8;24643,6;27108,0;30344,0;35903,3;2,6;3,1;0,2;80,4;3,0;72,0;5,4;24,3;7,9;3,6;2,2;0,8;0,6;-16,2
246000913;CC du Pays de Bray;7159,0;18516,0;12139,9;15848,9;20636,8;26101,5;10252,6;11889,2;14810,0;16922,4;18839,0;22503,0;24714,0;27709,0;32562,7;2,7;3,2;0,2;75,9;3,4;68,1;4,3;26,8;6,9;4,9;2,7;1,3;1,0;-14,5
246000921;CC des Pays d'Oise et d'halatte;13139,0;33457,0;22088,6;16860,0;22201,0;28576,5;11716,5;12307,2;15533,2;18057,3;20185,0;24418,5;27095,2;30494,7;36281,0;2,9;3,5;0,2;78,4;3,2;71,5;3,7;26,9;6,9;4,5;2,2;1,2;1,1;-16,7
246000939;CC Rurales du Beauvaisis;5632,0;14563,0;9552,6;16490,4;21200,0;26138,7;9648,3;12392,7;15372,0;17473,5;19414,7;22964,8;24883,2;27762,0;32366,7;2,6;3,1;0,2;77,5;3,2;69,2;5,1;25,9;6,7;5,0;2,6;1,4;1,0;-15,1
246000947;CC de la Basse Automne;4166,0;10408,0;6889,4;16415,4;21350,7;27250,0;10834,6;12761,7;15287,0;17497,6;19461,5;23513,9;25877,6;28932,0;34350,5;2,7;3,2;0,2;81,2;3,3;75,0;2,9;23,8;6,0;4,5;2,4;1,1;1,0;-15,5
246001010;CA de la Région de Compiègne;29622,0;68350,5;46554,3;14880,0;20944,0;29115,0;14235,0;10668,4;13577,6;16126,0;18520,7;23608,8;27001,6;31575,6;39875,5;3,7;4,6;0,3;75,7;3,2;67,7;4,8;27,2;10,1;5,5;2,2;1,8;1,5;-18,5
246001143;CC Pierre-Sud-Oise;4395,0;10945,0;7245,9;15992,5;20964,1;26851,3;10858,8;12373,6;14860,8;17128,6;19075,3;22966,0;25384,0;28522,0;33789,4;2,7;3,2;0,2;79,1;3,4;71,7;4,0;25,7;5,7;5,2;2,6;1,3;1,3;-15,7
246001150;CC la Ruraloise;5118,0;13247,0;8670,7;18476,1;23769,1;30446,7;11970,6;14025,2;17146,0;19511,5;21580,0;26114,0;28704,7;32224,7;38310,0;2,7;3,3;0,2;79,1;2,8;72,2;4,1;27,0;7,7;3,5;2,1;0,8;0,7;-17,3
246100317;CC du Perche Sud;1779,0;4290,0;2891,6;15746,5;19948,0;25045,8;9299,3;11604,4;14612,5;16978,6;18492,1;21741,3;23730,2;26240,0;31976,7;2,8;3,4;0,2;67,9;3,9;56,0;8,0;32,1;10,4;4,4;2,5;1,0;1,0;-14,8
246100333;CC du Domfrontais;3606,0;7714,5;5449,0;14799,0;19086,2;23907,3;9108,3;11191,0;13930,0;15806,0;17590,0;20661,0;22776,0;25308,0;30257,0;2,7;3,5;0,2;61,0;2,7;50,2;8,1;35,7;11,5;5,4;2,1;1,8;1,4;-13,6
246100341;CC du Bocage de Passais la Conception;2081,0;4502,5;3174,9;13951,0;18071,3;23012,0;9061,0;9920,3;12805,0;14852,4;16347,3;19757,1;21661,3;24541,0;29214,0;2,9;3,7;0,3;53,5;1,9;39,7;12,0;39,8;14,6;4,8;2,2;1,4;1,1;-12,7
246100390;CC du Val d'Orne;1906,0;4381,0;2995,6;14239,0;18839,5;23670,7;9431,7;10549,6;13219,6;15454,8;17129,3;20415,0;22399,6;25058,9;29806,7;2,8;3,8;0,3;67,2;3,2;55,7;8,3;31,6;10,2;4,7;2,4;1,2;1,1;-13,7
246100408;CC du Bocage d'Athis de l'Orne;3466,0;8091,0;5502,8;15646,7;19732,0;24223,5;8576,8;11823,8;14640,0;16508,7;18299,0;21349,7;23218,0;25632,5;30127,3;2,5;3,1;0,2;65,6;3,3;57,2;5,0;34,1;9,5;4,2;2,3;1,0;0,9;-13,4
246100440;CC du Pays de Longny-au-Perche;1782,0;3863,0;2708,9;14545,3;19239,2;24737,7;10192,3;10843,2;13536,0;15551,3;17447,0;21157,0;23390,7;26342,7;32635,5;3,0;3,8;0,3;58,9;3,2;48,5;7,3;40,4;11,5;4,3;1,8;1,4;1,1;-15,1
246100465;CC du Pays Fertois;2025,0;4931,5;3310,6;15495,0;19579,0;23906,0;8411,0;12036,2;14566,0;16364,7;17938,1;21020,5;22896,0;25265,3;30163,5;2,5;3,2;0,2;70,8;2,3;60,8;7,8;29,7;8,9;4,2;2,5;0,8;0,9;-13,6
246100499;CC du Val d'huisne;2921,0;6885,5;4668,9;15217,2;19539,4;24576,7;9359,4;11615,2;14217,8;15962,0;17739,3;21342,0;23204,7;26035,0;30771,5;2,6;3,3;0,2;67,4;3,3;58,4;5,8;33,0;8,6;4,9;2,4;1,3;1,2;-13,9
246100572;CC de la Région de Gacé;1712,0;3830,0;2658,5;13481,0;18470,0;23667,5;10186,5;9807,3;12356,0;14393,2;16577,3;20349,0;22288,5;25180,7;29950,7;3,1;3,9;0,3;61,8;3,3;51,1;7,4;36,0;9,4;6,0;2,4;2,0;1,6;-13,2
246100580;CC du Haut-Perche;1942,0;4203,0;2946,6;13578,3;17985,3;22998,0;9419,7;9843,0;12670,8;14716,7;16332,7;19639,6;21711,0;24659,3;29966,0;3,0;3,8;0,3;54,5;3,2;45,6;5,7;41,3;12,4;5,8;2,5;1,7;1,5;-14,0
246100598;CC du Canton de la Ferté Fresnel;1802,0;4189,5;2848,2;13992,0;18575,0;23631,3;9639,3;10225,0;12858,0;14856,0;16543,3;20402,0;22429,0;25116,2;29738,3;2,9;3,5;0,2;65,8;2,9;56,9;6,0;32,3;9,2;6,0;2,8;1,8;1,4;-13,3
246100630;CC du Pays d'Andaine;2521,0;5695,5;3940,9;14601,3;18947,3;23401,7;8800,3;11275,0;13647,3;15646,0;17342,4;20691,9;22416,0;24841,2;29731,3;2,6;3,4;0,2;63,6;2,6;54,9;6,1;33,2;12,1;5,0;2,4;1,4;1,2;-13,9
246100648;CC du Perche Rémalardais;3227,0;7084,0;4936,0;14631,9;19340,0;24440,0;9808,1;10828,6;13683,6;15799,6;17523,8;21036,0;23123,0;25929,3;31639,5;2,9;3,6;0,3;59,1;3,4;49,3;6,4;39,5;11,2;4,9;2,2;1,6;1,2;-14,7
246100655;CC du Bocage Carrougien;930,0;2083,0;1439,5;14212,0;18720,0;24240,0;10028,0;10272,2;13170,7;15345,3;17177,1;20660,0;22621,0;25578,0;30044,0;2,9;3,5;0,2;60,7;2,6;49,8;8,3;36,0;10,8;5,1;2,3;1,6;1,2;-12,6
246100663;CU d'Alençon;23499,0;51498,5;35815,1;14393,4;19693,3;25463,8;11070,4;10147,1;13084,7;15595,2;17769,4;21682,5;24007,3;27378,7;33340,0;3,3;3,9;0,3;63,6;2,9;56,0;4,6;35,3;9,5;6,7;2,4;2,3;2,0;-15,1
246100671;CC du Pays du Haras du Pin;1772,0;4118,0;2817,7;15195,3;19922,0;24660,5;9465,2;11290,0;14185,8;16231,0;18235,6;21634,8;23505,0;26376,0;32222,4;2,9;3,6;0,2;63,5;2,5;54,2;6,8;36,2;10,8;3,8;2,0;0,9;0,9;-14,3
246100739;CC du Pays de Briouze;1711,0;3919,0;2682,5;14468,0;18723,8;23031,3;8563,3;11057,0;13503,0;15400,7;17182,8;20565,4;22181,7;24575,3;29161,3;2,6;3,3;0,2;63,2;3,0;53,1;7,2;32,8;11,5;5,2;2,7;1,3;1,2;-12,7
246100770;CC du Pays Bellêmois;2520,0;5488,5;3858,7;14656,0;19334,0;24358,0;9702,0;11059,5;13880,0;15868,3;17741,0;21026,0;22852,7;25969,3;31873,0;2,9;3,8;0,3;63,0;3,1;52,6;7,3;35,4;11,6;4,5;1,9;1,5;1,1;-14,5
246100788;CC du Pays de Camembert;3006,0;6416,0;4541,3;13030,6;17508,0;22435,5;9404,9;9477,5;12076,3;14295,0;16007,2;19260,0;21361,3;23914,8;29312,1;3,1;3,8;0,3;55,0;3,2;44,5;7,3;41,5;10,1;6,5;2,3;2,3;1,9;-13,1
246200018;CC du Pays d'Aire;5402,0;13207,0;8832,3;13723,6;18615,0;23871,7;10148,1;10201,0;12609,0;14727,6;16616,0;20668,3;22708,5;25456,0;31240,5;3,1;3,7;0,3;70,8;3,4;62,9;4,5;28,2;8,1;7,3;2,9;2,5;2,0;-14,4
246200117;CC Opale Sud;11309,0;24477,0;17164,2;14258,3;19139,3;24989,0;10730,7;10622,9;13172,0;15319,9;17153,0;21254,9;23568,6;26668,7;32711,0;3,1;3,7;0,3;61,3;3,0;52,9;5,4;38,6;9,0;6,7;2,3;2,5;1,9;-15,6
246200299;CA d'Hénin-Carvin;49775,0;125000,0;82406,4;12613,8;16978,7;22124,7;9510,9;9668,3;11684,3;13461,3;15165,3;18856,7;20906,5;23575,6;28027,6;2,9;3,4;0,2;69,6;4,1;62,3;3,2;27,7;4,9;10,5;3,9;3,6;3,0;-12,7
246200364;CA de Lens - Liévin;97443,0;239887,5;159429,4;12184,7;16556,1;21896,0;9711,3;9269,3;11323,2;13015,0;14728,5;18488,7;20648,9;23367,0;27941,0;3,0;3,6;0,3;67,3;3,9;59,8;3,6;29,2;5,1;11,1;3,8;4,0;3,3;-12,7
246200380;CC de la Terre des Deux Caps;8539,0;22191,0;14556,7;14148,8;18879,2;25036,7;10887,9;10821,0;13054,0;15023,6;16943,3;20915,3;23467,3;26725,0;32586,3;3,0;3,7;0,3;73,0;3,2;62,7;7,2;26,3;9,4;5,9;2,9;1,7;1,3;-14,6
246200406;CC du Montreuillois;4489,0;11007,0;7367,8;15331,0;19997,3;25976,7;10645,7;11526,5;14058,7;16256,2;18184,3;21838,3;24382,7;27803,0;34109,3;3,0;3,6;0,3;70,8;3,2;59,9;7,7;29,5;10,3;5,0;2,5;1,3;1,2;-15,6
246200455;CA de Saint Omer;29141,0;70065,0;47079,3;13199,3;18104,8;23631,0;10431,7;9925,0;12185,4;14162,5;16119,4;20052,4;22287,3;25222,0;31017,8;3,1;3,8;0,3;69,1;3,6;60,4;5,1;28,5;8,6;8,2;3,1;2,8;2,3;-14,4
246200729;CA du Boulonnais;49313,0;114270,5;77882,8;12903,3;17563,9;23502,0;10598,7;9762,0;11960,3;13835,0;15668,3;19622,5;22038,8;25363,2;31623,8;3,2;4,0;0,3;66,8;3,9;57,3;5,5;31,2;8,6;9,1;2,9;3,3;2,9;-15,7
246200802;CC Artois Lys;13714,0;33980,0;22614,0;14293,3;19230,5;24645,6;10352,2;10781,0;13194,6;15290,0;17320,0;21198,7;23376,7;26254,0;31038,0;2,9;3,5;0,2;71,7;3,0;63,8;4,9;28,6;7,6;6,3;2,8;1,9;1,6;-14,2
246200844;CC de la Région d'Audruicq;10297,0;27596,0;17838,0;14674,4;19622,7;25306,7;10632,2;11416,5;13656,9;15732,9;17700,0;21734,0;24026,2;27009,5;32517,0;2,8;3,4;0,2;77,2;3,2;68,5;5,4;24,0;7,5;6,0;3,2;1,4;1,3;-14,7
246200851;CC du Canton de Fauquembergues;3837,0;9999,0;6509,8;12948,7;17376,0;22381,3;9432,7;9783,0;12044,9;13782,8;15555,0;19335,3;21281,7;23791,0;28379,3;2,9;3,5;0,2;70,5;3,5;59,7;7,3;25,6;9,7;7,5;3,9;2,0;1,6;-13,3
246200869;CC du Pernois;2724,0;7115,0;4646,1;14408,3;19135,0;24524,4;10116,1;11254,6;13570,4;15310,0;17266,4;20940,5;23233,3;25938,3;31088,3;2,8;3,3;0,2;74,2;3,0;64,5;6,7;25,4;8,4;5,8;3,1;1,6;1,1;-13,8
246200877;CC de la Morinie;3682,0;9731,0;6350,9;15594,7;19978,3;25009,6;9414,9;12016,5;14543,8;16488,3;18265,2;21793,3;23678,1;26424,7;31469,5;2,6;3,1;0,2;77,3;2,9;68,4;6,0;23,4;8,8;4,9;2,8;1,2;0,9;-14,4
246200919;CC du Canton de Fruges;2932,0;7118,0;4767,6;12420,3;17156,0;22378,6;9958,3;9258,0;11389,0;13454,2;15273,3;19037,3;21128,6;23902,0;29210,8;3,2;3,8;0,3;63,9;3,3;52,4;8,2;29,6;11,0;8,5;3,5;2,8;2,1;-13,0
246200976;CC du Sud Ouest du Calaisis;2967,0;7963,0;5159,4;15476,2;21256,9;28183,6;12707,4;11801,3;14382,0;16895,4;19084,2;23639,3;26635,2;29886,4;35477,6;3,0;3,6;0,3;79,7;3,2;67,6;8,9;22,5;9,7;4,8;2,7;1,2;1,0;-16,7
246200984;CC des Trois Pays;9353,0;24912,5;16140,6;13969,2;18603,8;23967,1;9998,0;10683,1;12905,6;14799,3;16684,0;20430,7;22611,0;25576,7;30695,4;2,9;3,4;0,2;73,4;3,7;63,5;6,2;25,3;8,3;7,0;3,5;1,9;1,6;-14,0
246200992;CC du Canton d'Hucqueliers et Environs;3076,0;8171,0;5285,0;13463,5;17704,0;22824,5;9361,0;10357,5;12597,3;14342,9;16044,7;19656,7;21769,2;24345,3;29429,6;2,8;3,4;0,2;69,3;2,8;57,4;9,1;25,8;11,0;6,8;3,7;1,7;1,4;-12,9
246201016;CC du Pays de Lumbres;8983,0;24051,0;15553,4;14132,3;18638,3;23754,8;9622,5;10899,3;13165,0;15088,0;16878,4;20498,3;22543,0;25161,0;29802,9;2,7;3,3;0,2;74,4;3,0;65,8;5,7;24,7;7,7;6,6;3,5;1,7;1,4;-13,4
246201057;CC de l'Atrébatie;4913,0;12703,5;8339,9;15367,2;20443,6;26460,0;11092,8;11491,3;14211,2;16394,3;18565,3;22407,3;24857,3;28394,0;33826,9;2,9;3,6;0,3;76,5;2,5;64,9;9,0;24,7;9,6;4,9;2,7;1,3;1,0;-15,7
