IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_D119;DISP_D219;DISP_D319;DISP_D419;DISP_D619;DISP_D719;DISP_D819;DISP_D919;DISP_RD19;DISP_S80S2019;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19;DISP_PIMPOT19;DISP_NOTE19
372080106;Les Onze Arpents-Les Champs de l'Ormeau;37208;Saint-Avertin;;21920;29010;37370;0,53;16070;20180;23510;26020;32270;35340;39910;47900;3,0;3,6;0,248;74,6;68,5;1,7;4,4;34,0;9,8;2,6;1,0;1,0;0,6;-21,0;0
372080107;Sud-Nouveau Bois Bellerie;37208;Saint-Avertin;;22400;28790;37810;0,54;17710;20990;24040;26690;32220;35500;40680;50520;2,9;3,5;0,252;79,0;72,5;1,7;4,8;28,3;11,9;2,5;1,3;0,8;0,4;-21,7;0
372140101;Ouest 1;37214;Saint-Cyr-sur-Loire;;23730;30560;40890;0,56;17980;22310;24850;27560;33790;37810;44440;56530;3,1;4,1;0,294;74,2;65,8;1,6;6,8;34,2;15,0;1,6;0,8;0,6;0,2;-25,0;0
372140102;Ouest 2;37214;Saint-Cyr-sur-Loire;;21510;29650;40980;0,66;16390;20350;23040;26120;33540;37870;44830;59150;3,6;4,7;0,317;72,6;63,9;1,9;6,8;34,1;15,5;2,2;0,9;0,8;0,5;-24,4;0
372140103;Historique;37214;Saint-Cyr-sur-Loire;8,1;19630;26390;36650;0,64;13890;18210;21000;23780;29920;33950;40120;52480;3,8;4,8;0,312;71,8;60,4;2,5;8,9;34,8;13,4;2,8;0,8;1,3;0,7;-22,8;0
372140104;Collectif;37214;Saint-Cyr-sur-Loire;16,5;15400;20340;26000;0,52;11170;13930;16440;18270;22490;24760;28130;33890;3,0;3,6;0,245;57,2;52,3;3,0;1,9;42,0;7,6;7,7;1,5;4,1;2,1;-14,5;0
372140105;de Gaulle-Ménardière;37214;Saint-Cyr-sur-Loire;7,8;18540;24330;31400;0,53;14030;17330;19670;21750;26680;29790;33360;41430;3,0;3,7;0,262;71,6;63,9;2,6;5,1;32,6;10,1;3,9;1,1;1,8;1,0;-18,2;0
372330101;Ouest;37233;Saint-Pierre-des-Corps;9,2;17720;22430;28180;0,47;13390;16200;18810;20810;24310;26630;29700;34710;2,6;3,1;0,216;78,1;71,1;3,7;3,3;25,8;6,3;5,2;2,1;2,1;1,0;-15,4;0
372330102;Bords de Loire Grand Mail;37233;Saint-Pierre-des-Corps;30,9;12410;16460;21230;0,54;9410;11610;13040;14740;18520;20290;22540;25360;2,7;3,1;0,221;56,6;51,3;4,2;1,1;36,8;3,9;13,5;4,1;6,4;3,0;-10,8;0
372330103;Allées;37233;Saint-Pierre-des-Corps;;10810;14730;19040;0,56;8480;10130;11910;12910;16280;18190;20090;23570;2,8;3,2;0,230;57,2;50,6;5,9;0,7;27,5;2,4;21,8;6,2;10,6;5,0;-8,9;0
372330104;Aubrière Jean Jaurès;37233;Saint-Pierre-des-Corps;50,2;9710;13060;16870;0,55;7940;9160;10530;11910;14620;16110;17880;20460;2,6;3,0;0,217;47,6;40,8;5,9;0,9;27,2;1,9;29,9;8,0;14,5;7,4;-6,6;0
372330105;Cheval Blanc;37233;Saint-Pierre-des-Corps;;14460;18910;24090;0,51;11250;13430;15420;17210;21020;22870;25780;30080;2,7;3,1;0,222;64,4;58,3;3,5;2,6;34,0;5,1;9,0;3,6;3,5;1,9;-12,5;0
372330106;Est;37233;Saint-Pierre-des-Corps;11,4;15800;20150;24780;0,45;12600;14710;16700;18510;21610;23430;26110;30510;2,4;2,8;0,201;57,5;53,6;2,5;1,4;42,4;5,6;7,0;3,4;2,3;1,3;-12,5;0
372330107;Centre;37233;Saint-Pierre-des-Corps;21,1;14240;19030;25100;0,57;9970;12830;15260;17200;21210;23590;26720;32530;3,3;3,7;0,254;70,7;64,3;4,0;2,4;27,2;5,6;10,2;3,3;4,6;2,3;-13,7;0
372610101;Centre 1;37261;Tours;17,0;15910;23680;36260;0,86;10210;14320;17240;20100;27930;32640;41340;55580;5,4;8,3;0,420;81,7;67,1;3,5;11,1;21,3;17,7;4,6;0,6;2,3;1,7;-25,3;0
372610102;Centre 2;37261;Tours;19,0;15360;23440;33380;0,77;9520;13580;16860;19930;27210;31790;35270;45490;4,8;6,3;0,343;74,4;62,1;3,5;8,8;30,3;12,9;4,4;0,5;2,1;1,8;-22,0;0
372610103;Centre 3;37261;Tours;28,6;12540;17770;23470;0,62;8670;11810;13420;15570;19850;22060;25480;33110;3,8;5,7;0,337;72,5;63,5;5,2;3,8;22,1;9,9;12,1;1,4;6,5;4,2;-16,6;0
372610104;Centre 4;37261;Tours;20,4;14480;22080;34860;0,92;9800;13090;16330;19190;26750;32240;39790;54150;5,5;7,2;0,387;76,4;62,9;3,1;10,4;26,8;14,5;5,7;1,0;3,0;1,7;-23,4;0
372610105;Centre 5;37261;Tours;14,3;17520;26340;39480;0,83;10420;15620;19440;22700;30220;35490;43740;56350;5,4;7,5;0,380;76,0;64,9;2,9;8,2;26,4;18,0;3,4;0,4;1,7;1,3;-23,8;0
372610201;Grammont 1;37261;Tours;7,9;21050;30910;42880;0,71;14260;19060;22740;26700;35120;40210;47270;60970;4,3;5,5;0,332;78,2;64,8;2,0;11,4;27,4;17,1;2,7;0,9;1,0;0,8;-25,4;0
372610202;Grammont 2;37261;Tours;12,2;19020;27970;39530;0,73;11320;16870;20670;24160;32300;36080;42970;55390;4,9;6,1;0,330;69,6;58,4;2,7;8,5;34,5;15,7;3,5;0,7;1,5;1,3;-23,3;0
372610203;Grammont 3;37261;Tours;18,8;15470;23320;32580;0,73;9990;13720;17140;20170;26610;30580;34810;42420;4,2;5,2;0,312;72,7;62,6;3,2;6,9;29,2;10,2;6,7;1,4;3,5;1,8;-18,8;0
372610204;Grammont 4;37261;Tours;;20170;29410;38880;0,64;14620;18400;22270;25900;32650;36940;42240;54210;3,7;4,7;0,295;78,8;68,4;2,3;8,1;27,5;13,4;3,1;0,8;1,3;1,0;-22,8;0
372610301;Cathédrale;37261;Tours;10,3;19000;27280;38100;0,70;13050;17770;20580;23870;31080;35640;41820;54780;4,2;5,6;0,338;76,7;66,6;3,0;7,1;27,4;14,2;3,8;0,9;1,8;1,1;-22,1;0
372610401;Lamartine 1;37261;Tours;30,2;12240;16950;23590;0,67;9000;11070;13090;15050;19130;21670;26460;34810;3,9;4,9;0,316;64,2;54,6;4,5;5,1;29,3;7,9;13,6;2,5;7,3;3,8;-15,0;0
372610402;Lamartine 2;37261;Tours;29,3;12580;16530;21610;0,55;9110;11700;13260;14910;18520;20520;23540;29230;3,2;3,9;0,271;69,7;63,1;4,1;2,5;23,2;4,1;15,8;2,9;8,4;4,5;-12,8;0
372610501;Rabelais-Tonnellé 1;37261;Tours;20,1;14610;20710;29180;0,70;10260;13110;16020;18210;23890;26980;30990;38730;3,8;4,8;0,302;74,0;65,0;3,0;6,0;27,6;8,9;7,6;2,2;3,2;2,2;-18,1;0
372610502;Rabelais-Tonnellé 2;37261;Tours;18,4;14660;22260;31430;0,75;9350;13450;16230;19720;25150;29430;34260;41200;4,4;5,1;0,305;79,0;70,6;3,1;5,3;24,8;6,8;7,2;1,4;3,7;2,1;-17,8;0
372610601;Giraudeau 1;37261;Tours;36,8;11590;15420;20460;0,57;8930;10680;12390;13640;17420;19280;21490;26430;3,0;3,6;0,249;64,0;56,1;4,7;3,2;26,4;4,0;16,7;4,0;7,5;5,2;-11,1;0
372610602;Giraudeau 2;37261;Tours;29,3;12620;16190;21010;0,52;9130;11850;13260;14890;17850;19890;22250;26300;2,9;3,4;0,235;76,6;69,9;5,4;1,3;15,6;3,3;16,0;4,4;7,3;4,3;-11,5;0
372610701;Lakanal-Strasbourg 1;37261;Tours;7,4;20740;29920;40400;0,66;15120;19220;22410;26540;33440;37720;44450;55900;3,7;4,6;0,298;83,7;71,8;2,4;9,5;26,0;11,7;2,6;1,0;0,9;0,7;-24,0;0
372610702;Lakanal-Strasbourg 2;37261;Tours;14,6;15770;22030;28920;0,60;11260;14600;17450;19920;24480;27360;30920;37970;3,4;3,9;0,261;80,7;72,2;3,2;5,3;23,5;6,4;6,8;1,6;3,2;2,0;-17,4;0
372610801;Febvotte-Marat 1;37261;Tours;12,7;17870;23270;30100;0,53;11960;16000;18750;20950;25490;28050;32540;38560;3,2;4,0;0,262;78,8;71,7;3,1;4,0;26,0;7,7;4,9;1,4;2,2;1,3;-17,4;0
372610802;Febvotte-Marat 2;37261;Tours;11,2;17810;23610;30080;0,52;12870;16350;19030;21350;25810;28130;31990;38400;3,0;3,5;0,245;77,8;69,4;3,2;5,2;25,8;8,1;5,2;1,9;2,0;1,3;-16,9;0
372610901;Rives du Cher 1;37261;Tours;11,9;17730;23390;29110;0,49;12000;16270;19040;21390;25610;27970;30780;37160;3,1;3,7;0,248;40,2;36,6;1,5;2,1;61,8;11,5;3,2;0,8;1,6;0,8;-16,7;0
372610902;Rives du Cher 2;37261;Tours;;10910;13830;18110;0,52;8570;10120;11560;12670;15350;17040;19280;22610;2,6;3,0;0,214;54,4;48,7;5,1;0,6;27,0;2,1;25,0;8,9;10,4;5,7;-8,5;0
372611001;La Fuye Velpeau 1;37261;Tours;13,8;16920;23440;32380;0,66;11580;15300;18590;20950;26660;30070;35230;43430;3,7;4,4;0,279;69,5;62,8;2,2;4,5;35,2;8,7;4,7;1,0;2,1;1,6;-18,1;0
372611002;La Fuye Velpeau 2;37261;Tours;;20290;27570;35460;0,55;14560;18840;22100;24610;30340;33540;38460;45230;3,1;3,7;0,252;79,0;69,0;2,5;7,5;29,1;9,8;2,8;1,0;1,2;0,6;-20,7;0
372611003;La Fuye Velpeau 3;37261;Tours;13,1;16550;22120;29370;0,58;12310;15080;17590;20160;24300;27290;32030;39400;3,2;4,2;0,281;75,7;67,1;3,9;4,7;28,3;7,2;5,8;1,6;2,7;1,5;-17,0;0
372611004;La Fuye Velpeau 4;37261;Tours;14,3;16830;22960;30990;0,62;11490;15270;18310;21100;25940;29240;33360;40010;3,5;4,3;0,272;80,6;72,8;4,0;3,8;23,3;8,2;5,7;1,4;2,5;1,8;-17,8;0
372611101;Sanitas-Rotonde 1;37261;Tours;50,1;9890;13140;17930;0,61;6560;9010;10590;11770;14620;16620;18920;24150;3,7;4,6;0,289;62,8;55,7;5,8;1,3;19,4;3,6;24,5;4,5;13,3;6,7;-10,3;0
372611102;Sanitas-Rotonde 2;37261;Tours;68,7;8800;11040;13930;0,46;6520;8260;9370;10190;11820;13390;15000;18010;2,8;3,2;0,223;46,8;40,0;6,4;0,4;15,9;1,2;41,9;10,7;21,0;10,2;-5,8;0
372611103;Sanitas-Rotonde 3;37261;Tours;43,2;10300;14250;20300;0,70;7640;9720;11180;12600;15890;18710;21680;28300;3,7;4,3;0,287;53,0;45,8;4,9;2,3;34,0;4,7;19,1;3,8;9,9;5,4;-10,8;0
372611104;Sanitas-Rotonde 4;37261;Tours;48,8;10710;13290;17320;0,50;8710;10100;11270;12270;14610;16340;18480;21480;2,5;2,8;0,203;44,6;38,3;5,4;0,9;30,9;2,2;28,8;7,2;14,1;7,5;-6,5;0
372611105;Sanitas-Rotonde 5;37261;Tours;51,1;9850;13020;18000;0,63;7590;9320;10420;11710;14710;16720;19160;22870;3,0;3,8;0,259;59,7;51,9;6,5;1,3;19,5;3,2;26,4;8,2;12,3;5,9;-8,8;0
372611201;Beaujardin 1;37261;Tours;18,7;14620;20120;25860;0,56;10650;13460;15920;17950;22270;24400;27520;32150;3,0;3,6;0,245;68,1;60,1;3,3;4,7;31,5;6,1;8,1;2,0;4,2;1,9;-13,8;0
372611202;Beaujardin 2;37261;Tours;23,9;13400;18900;24230;0,57;9990;12440;13990;16260;20610;23180;25500;30270;3,0;3,5;0,243;71,0;63,8;4,1;3,1;26,8;4,5;10,9;2,8;5,2;2,9;-13,2;0
372611301;Rochepinard;37261;Tours;;10950;15110;21440;0,69;8420;10250;11870;13150;17270;19910;23490;27520;3,3;3,7;0,259;39,6;35,6;3,5;0,5;47,3;5,1;18,9;4,3;9,3;5,3;-10,9;0
372611401;Saint-Symphorien 1;37261;Tours;14,7;15930;21370;27160;0,53;11310;14740;16900;19170;23430;25780;29270;35380;3,1;3,7;0,250;74,7;68,9;3,7;2,1;28,1;6,4;7,1;1,7;3,5;1,9;-16,3;0
372611402;Saint-Symphorien 2;37261;Tours;17,0;14970;20240;26080;0,55;11160;13740;16160;18250;22340;24630;27770;32450;2,9;3,5;0,239;78,7;71,8;3,8;3,1;22,3;4,9;9,1;2,7;4,1;2,3;-15,0;0
372611403;Saint-Symphorien 3;37261;Tours;32,7;11720;16230;22290;0,65;9470;11200;12690;14500;18700;20930;23650;29340;3,1;3,9;0,276;67,5;60,3;4,5;2,7;24,6;4,2;16,4;4,5;7,5;4,4;-12,7;0
372611404;Saint-Symphorien 4;37261;Tours;15,9;15720;21930;28510;0,58;10900;14480;17110;19400;24720;27130;30710;37240;3,4;3,9;0,261;68,6;62,5;3,3;2,8;32,7;8,2;7,5;2,0;3,5;2,0;-17,0;0
372611405;Saint-Symphorien 5;37261;Tours;12,0;17370;23470;31920;0,62;12210;15970;18710;20930;26050;29570;35160;42520;3,5;4,4;0,284;61,9;53,1;3,1;5,7;39,5;11,3;5,5;1,0;2,8;1,7;-18,2;0
372611503;Sainte-Radegonde 1;37261;Tours;9,1;18300;23150;29460;0,48;13460;16780;19450;21190;25160;27780;31380;37300;2,8;3,3;0,235;84,0;77,4;3,0;3,6;22,8;5,5;5,2;1,7;2,3;1,2;-17,5;0
372611504;Sainte-Radegonde 2;37261;Tours;16,6;15580;22000;29650;0,64;11340;14210;16820;19290;24670;27960;33130;43510;3,8;4,7;0,305;76,5;66,0;2,9;7,6;26,8;8,2;7,7;2,0;3,6;2,1;-19,2;0
372611601;Paul Bert;37261;Tours;10,5;18330;24230;32360;0,58;12790;17210;19430;21610;26810;30190;34890;45590;3,6;4,5;0,296;73,9;64,6;3,1;6,2;30,4;11,3;4,6;0,9;2,3;1,4;-20,2;0
372611701;Europe 1;37261;Tours;;17360;21000;25560;0,39;13920;16410;18470;19640;22680;24370;26820;30020;2,2;2,4;0,176;61,9;58,6;2,5;0,8;40,5;6,6;4,4;1,7;2,0;0,7;-13,4;0
372611702;Europe 2;37261;Tours;;16510;20130;23990;0,37;13220;15510;17390;18960;21690;23180;25500;29550;2,2;2,6;0,183;66,1;62,7;2,5;0,9;36,2;4,6;6,3;1,9;3,1;1,3;-13,2;0
372611703;Europe 3;37261;Tours;17,2;14660;18020;22510;0,44;11360;13780;15330;16650;19410;21410;23850;26790;2,4;2,7;0,192;66,4;61,4;3,8;1,2;31,4;3,3;10,3;1,6;6,1;2,6;-11,4;0
372611704;Europe 4;37261;Tours;;11060;13850;17900;0,49;8710;10230;11540;12570;15260;16890;18840;21550;2,5;2,8;0,205;56,1;;;;22,2;1,9;27,4;6,0;14,8;6,6;-7,6;0
372611705;Europe 5;37261;Tours;10,3;17510;21410;25940;0,39;13060;16470;18350;19910;22990;24740;27140;31230;2,4;2,9;0,199;75,9;71,3;3,0;1,6;27,4;5,3;5,7;1,6;2,7;1,4;-14,3;0
372611706;Europe 6;37261;Tours;25,6;13050;17790;22760;0,55;9650;11920;13830;15560;19510;21620;24170;27660;2,9;3,3;0,232;60,5;55,1;4,1;1,3;31,0;5,0;14,3;3,5;7,4;3,4;-10,8;0
372611801;Douets Milletière 1;37261;Tours;;20020;23900;27730;0,32;16920;19060;20850;22320;25230;26710;29160;33730;2,0;2,2;0,157;51,2;48,8;1,4;1,0;55,8;5,6;2,2;1,0;0,9;0,3;-14,8;0
372611802;Douets Milletière 2;37261;Tours;14,1;15360;19980;25040;0,48;11950;14250;16140;18070;21820;23870;26440;30290;2,5;2,9;0,205;63,8;60,0;2,7;1,1;35,1;5,1;9,2;3,3;3,9;2,0;-13,2;0
372611901;Montjoyeux;37261;Tours;17,4;14830;20060;25380;0,53;10540;13710;15940;18450;22020;23890;26860;31360;3,0;3,5;0,232;67,1;63,0;3,0;1,1;33,9;5,7;7,4;1,7;3,4;2,3;-14,1;0
372612001;La Bergeonnerie;37261;Tours;25,8;13100;16370;20340;0,44;9530;12290;13790;14970;18040;19430;21390;24250;2,5;3,0;0,207;65,0;58,7;5,2;1,1;27,2;2,8;15,2;4,6;6,3;4,3;-10,2;0
372612101;Les Fontaines 1;37261;Tours;17,0;15590;21940;28340;0,58;11040;14100;17130;19690;24330;26700;29780;34820;3,2;3,7;0,248;49,7;45,8;2,7;1,2;52,1;7,8;6,0;1,3;3,2;1,5;-15,6;0
372612102;Les Fontaines 2;37261;Tours;22,7;13620;17950;21980;0,47;10120;12590;14690;16520;19240;20750;23450;27420;2,7;3,2;0,218;73,9;67,6;5,4;0,9;25,5;2,9;9,9;1,5;5,2;3,2;-12,2;0
372612103;Les Fontaines 3;37261;Tours;51,3;9950;13030;16710;0,52;8030;9280;10550;11880;14360;15840;17930;20330;2,5;3,0;0,213;54,0;46,5;7,0;0,5;21,0;2,0;30,0;6,0;16,4;7,6;-7,0;0
372612201;Deux Lions Gloriette;37261;Tours;13,3;16190;21920;28420;0,56;11720;14820;17860;19960;24020;26800;30280;35960;3,1;3,8;0,257;93,8;86,6;3,8;3,4;13,3;4,6;6,3;1,5;2,9;1,9;-18,0;0
380530101;Saint-Michel;38053;Bourgoin-Jallieu;20,7;14030;19700;26620;0,64;10740;13040;15190;17320;21980;25020;29400;36940;3,4;4,4;0,295;70,4;62,0;3,4;5,0;27,5;10,0;8,2;2,0;3,9;2,3;-16,1;0
380530102;Oiselet-La Grive;38053;Bourgoin-Jallieu;15,4;15450;20560;26190;0,52;11710;14350;16480;18710;22740;24940;27930;33540;2,9;3,5;0,246;81,2;74,4;3,6;3,2;19,7;6,2;7,8;3,0;3,0;1,8;-14,9;0
380530201;Centre Ville Est;38053;Bourgoin-Jallieu;19,7;14520;20090;26900;0,62;10890;13210;15450;17700;22220;24870;29010;35080;3,2;4,1;0,279;69,4;62,7;4,0;2,7;29,0;9,6;7,6;1,9;3,5;2,2;-15,6;0
380530202;Champaret;38053;Bourgoin-Jallieu;19,8;14180;19360;25320;0,58;10500;13190;15220;17250;21420;24030;27280;33710;3,2;4,0;0,277;62,7;56,7;3,4;2,6;34,4;9,5;8,0;2,7;3,3;2,0;-14,6;0
380530301;Pré Bénit;38053;Bourgoin-Jallieu;17,9;14780;20680;26660;0,57;11300;13750;15780;18480;22800;25420;28390;33730;3,0;3,6;0,250;69,0;63,3;3,2;2,5;30,2;8,1;7,2;2,1;3,2;1,9;-14,5;0
380530302;Montbernier;38053;Bourgoin-Jallieu;9,9;17890;24010;32130;0,59;13170;16840;19270;21920;27150;30090;34640;43510;3,3;4,1;0,280;80,2;71,7;2,6;5,9;23,2;11,6;4,4;2,3;1,3;0,8;-19,4;0
380530401;Pré Tillon;38053;Bourgoin-Jallieu;36,3;11380;15040;19910;0,57;8970;10590;12100;13690;17140;19000;21260;24300;2,7;3,1;0,224;59,1;53,4;4,6;1,1;28,8;3,4;18,4;5,7;7,9;4,8;-9,7;0
380530402;Champfleuri;38053;Bourgoin-Jallieu;37,4;11340;15680;21650;0,66;8820;10440;12170;13690;17800;20280;23440;27830;3,2;3,7;0,256;63,6;57,7;3,9;2,0;27,8;3,9;15,6;5,8;5,9;3,9;-10,9;0
380530403;Pré Pommier;38053;Bourgoin-Jallieu;20,2;14500;19300;25110;0,55;10580;13120;15160;17270;21420;23990;26810;31190;2,9;3,4;0,241;69,8;64,6;3,7;1,5;28,4;6,4;9,2;3,3;3,7;2,2;-13,8;0
381510101;Ouest Nord;38151;Échirolles;;17700;23750;31780;0,59;13120;15950;19010;21740;26720;30100;33860;41160;3,1;3,9;0,264;53,9;48,6;2,1;3,2;46,7;13,1;3,8;1,5;1,5;0,8;-17,5;0
381510103;Viscose-Luire;38151;Échirolles;;11980;16080;21950;0,62;9030;10930;12930;14460;18220;20500;23590;28950;3,2;3,7;0,260;58,8;52,2;4,6;2,0;31,3;5,7;15,8;4,7;6,9;4,2;-11,6;0
381510104;Ouest Sud;38151;Échirolles;12,1;15880;20920;25660;0,47;12390;14940;17320;19210;22760;24370;27020;31310;2,5;3,0;0,209;65,8;61,3;2,8;1,7;35,6;6,9;5,4;2,3;2,1;1,0;-13,7;0
381510202;Centre;38151;Échirolles;14,7;15510;20550;26590;0,54;11690;14440;16570;18760;22680;25140;28210;33510;2,9;3,4;0,238;71,8;67,3;2,8;1,7;28,2;6,9;7,8;2,8;3,3;1,7;-14,7;0
381510203;Village 2;38151;Échirolles;38,0;11400;14730;19660;0,56;9250;10670;12100;13310;16230;18300;21140;24750;2,7;3,1;0,226;56,4;50,7;4,7;1,0;29,5;2,8;20,7;6,3;8,9;5,5;-9,4;0
381510301;Les Granges Sud;38151;Échirolles;20,7;13870;18820;24160;0,55;11210;12930;14740;16760;20650;22720;26380;31070;2,8;3,2;0,230;65,9;61,3;3,5;1,1;29,0;5,0;12,8;4,6;5,2;3,0;-12,7;0
381510302;Les Granges Nord;38151;Échirolles;14,1;16230;20800;26430;0,49;12140;14860;17080;19110;22810;25190;27590;32950;2,7;3,2;0,218;56,4;51,6;2,8;2,0;43,4;7,0;6,6;2,7;2,6;1,3;-13,4;0
381510303;Surieux;38151;Échirolles;42,2;10900;14100;18810;0,56;8670;10280;11670;12890;15720;17880;20230;24190;2,8;3,1;0,226;52,1;46,5;4,8;0,8;31,9;3,8;21,0;7,1;8,5;5,4;-8,8;0
381510305;Les Essarts Sud;38151;Échirolles;;10740;13690;18600;0,57;8460;10170;11320;12290;15490;17650;20210;23830;2,8;3,3;0,239;56,5;51,2;4,9;0,4;24,7;3,2;24,6;8,5;9,8;6,3;-9,0;0
381510306;Les Essarts Nord;38151;Échirolles;43,5;10430;14120;18860;0,60;8690;9860;11220;12500;15720;17700;20510;24650;2,8;3,4;0,247;53,6;47,9;4,5;1,2;27,6;4,4;23,7;8,3;9,4;6,0;-9,3;0
381510401;Frange Verte-Commanderie;38151;Échirolles;;20810;26410;33280;0,47;15560;19370;21800;24150;28980;31770;35470;40110;2,6;3,0;0,214;71,4;65,6;2,0;3,8;33,2;9,6;3,1;1,5;1,1;0,5;-17,3;0
381510402;Mairie-Langevin;38151;Échirolles;13,2;16490;21440;27360;0,51;12370;15270;17480;19540;23450;25920;28930;33460;2,7;3,1;0,219;72,5;67,2;2,7;2,6;29,7;6,4;6,5;2,4;2,7;1,4;-15,1;0
381580101;Sud-Est;38158;Eybens;;20740;26360;33760;0,49;15450;18990;21950;24360;28680;31320;36420;44180;2,9;3,4;0,242;76,5;70,8;1,9;3,8;28,7;10,1;3,4;1,3;1,3;0,8;-18,7;0
381580102;Nord;38158;Eybens;;16000;21030;26930;0,52;11950;14920;16890;19010;23150;25420;28460;33850;2,8;3,2;0,227;71,8;66,2;2,9;2,7;29,3;6,1;7,4;2,9;2,9;1,6;-14,6;0
381580103;Sud-Ouest;38158;Eybens;12,8;17000;23840;32160;0,64;11990;15460;18420;21360;26530;29910;34490;42700;3,6;4,1;0,278;77,1;71,7;2,5;2,9;24,6;10,3;6,0;2,4;2,2;1,4;-18,0;0
381690101;Aristide Briand;38169;Fontaine;17,0;15240;20970;27340;0,58;10710;13690;16490;18680;23290;25890;29650;35270;3,3;3,7;0,250;77,8;71,2;3,6;3,0;23,2;6,4;8,0;2,7;3,3;2,0;-15,4;0
381690102;Drac-Vercors;38169;Fontaine;13,1;15980;20970;26610;0,51;12150;15090;17090;19090;22790;25330;28380;33550;2,8;3,2;0,227;78,7;70,6;4,4;3,7;23,2;6,7;6,6;1,9;2,9;1,8;-15,2;0
381690103;Bastille;38169;Fontaine;21,6;13930;18610;24430;0,56;10790;12980;15000;16710;20730;22940;25520;30210;2,8;3,4;0,235;75,0;69,2;3,6;2,2;23,7;4,9;9,6;3,2;4,1;2,3;-13,2;0
381690104;Mairie;38169;Fontaine;14,7;15740;20630;25730;0,48;11710;14640;16600;18640;22390;24610;26890;31870;2,7;3,2;0,222;71,4;64,6;2,9;3,9;30,3;6,3;6,5;1,9;3,0;1,6;-14,5;0
381690105;Curie-Rolland;38169;Fontaine;20,2;14000;18020;23160;0,51;10750;13130;14690;16440;19800;21780;24430;28380;2,6;3,1;0,223;70,6;64,4;3,8;2,4;26,5;5,2;10,7;3,5;4,7;2,5;-13,0;0
381690106;Les Buissonnées;38169;Fontaine;28,1;12680;17870;24550;0,66;9800;11550;13450;15590;20290;22840;27180;32430;3,3;3,9;0,269;63,3;58,6;2,9;1,8;31,4;7,1;11,5;3,7;4,8;3,0;-13,3;0
381690107;Les Alpes;38169;Fontaine;22,1;13620;17940;23240;0,54;10370;12500;14500;16070;19550;21760;25180;29020;2,8;3,3;0,236;61,5;56,7;3,8;1,0;33,3;5,5;12,0;3,4;5,5;3,1;-12,3;0
381690108;Les Floralies;38169;Fontaine;32,1;11890;16820;22260;0,62;9100;11160;12660;14770;18390;20840;23330;26700;2,9;3,5;0,241;59,1;52,8;4,1;2,2;33,3;5,2;12,9;3,9;5,9;3,1;-10,5;0
381690109;Ambroise Croizat;38169;Fontaine;13,9;16400;21470;26670;0,48;12220;14910;17660;19250;23080;25360;28330;32870;2,7;3,3;0,226;76,5;70,7;2,5;3,3;27,2;6,2;5,6;2,0;2,4;1,2;-15,5;0
381690110;Poya-Plans;38169;Fontaine;10,0;17540;23180;29490;0,52;13030;16640;18960;21000;25240;28050;30950;36170;2,8;3,2;0,226;71,7;66,5;2,6;2,6;31,5;8,2;4,8;1,8;1,9;1,1;-16,2;0
381850102;Jean Macé;38185;Grenoble;20,9;14440;20820;29390;0,72;10280;12970;15520;18160;23560;27360;32120;38110;3,7;4,4;0,287;89,2;82,3;3,8;3,1;13,7;6,1;8,5;2,4;3,6;2,5;-17,5;0
381850103;Europole;38185;Grenoble;17,8;15120;21830;31370;0,74;10340;13740;16650;19040;24980;28670;33500;40340;3,9;4,9;0,296;90,8;85,1;2,6;3,1;15,1;6,1;6,9;1,7;3,1;2,1;-18,9;0
381850104;Diderot;38185;Grenoble;15,3;17070;24310;32710;0,64;11610;15120;18520;21570;26940;30530;35050;42300;3,6;4,5;0,279;86,6;79,5;3,4;3,7;18,9;8,2;5,5;1,3;2,5;1,7;-19,2;0
381850105;Gare;38185;Grenoble;14,4;17630;25000;34700;0,68;10940;15540;19240;21850;28710;32210;37290;46320;4,2;5,4;0,314;78,2;69,6;2,9;5,7;24,0;14,1;4,5;0,8;2,2;1,5;-20,8;0
381850106;Cours Berriat;38185;Grenoble;23,8;13560;20030;27160;0,68;9240;12330;14760;17230;22600;25230;29490;34760;3,8;4,3;0,276;83,6;75,5;4,6;3,5;16,8;6,0;9,7;1,7;4,9;3,1;-16,1;0
381850107;Gabriel Péri;38185;Grenoble;17,2;15900;22940;31250;0,67;9880;14190;17200;20180;26040;29450;33080;41120;4,2;5,3;0,307;86,7;77,3;3,4;6,0;18,0;8,2;5,5;1,0;2,6;1,9;-18,4;0
381850108;Berriat-Ampère;38185;Grenoble;17,9;15370;21730;29480;0,65;10410;13760;16710;19270;24980;27870;31750;37400;3,6;4,4;0,279;87,0;77,0;4,6;5,4;15,4;7,8;7,1;1,5;3,5;2,1;-17,3;0
381850109;Saint-Bruno;38185;Grenoble;18,8;15300;22710;31300;0,70;10460;13650;17120;20100;25980;29390;33560;39940;3,8;4,8;0,294;85,6;77,7;3,2;4,7;18,2;7,5;7,0;1,6;3,3;2,1;-18,3;0
