IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6014;DISP_Q114;DISP_MED14;DISP_Q314;DISP_EQ14;DISP_D114;DISP_D214;DISP_D314;DISP_D414;DISP_D614;DISP_D714;DISP_D814;DISP_D914;DISP_RD14;DISP_S80S2014;DISP_GI14;DISP_PTSAC14;DISP_PBEN14;DISP_PPEN14;DISP_PPAT14;DISP_PPSOC14;DISP_PPFAM14;DISP_PPMINI14;DISP_PPLOGT14;DISP_PIMPOT14;note
028100102;Avenue de Compiegne;02810;Villers-Cotterêts;16,2;14112,9;18654,7;24524,0;0,6;10812,5;13274,8;14972,0;16773,0;20549,3;22754,0;26641,3;32933,6;3,0;3,7;0,3;62,1;3,6;34,4;9,7;5,6;2,3;1,5;1,9;-15,4;0
028100202;Chateau;02810;Villers-Cotterêts;15,5;14226,0;19068,8;25473,3;0,6;10426,7;13295,7;15376,0;17336,0;21403,8;23872,4;27180,6;34234,7;3,3;4,3;0,3;67,5;5,3;27,1;11,5;5,8;2,2;1,6;1,9;-17,2;0
028100302;Pisseleux;02810;Villers-Cotterêts;9,3;16085,3;19883,3;24203,3;0,4;12472,2;15229,5;16852,5;18404,0;21290,7;22979,6;25636,7;30002,5;2,4;2,8;0,2;77,8;2,4;22,8;6,0;5,3;3,3;1,0;0,9;-14,3;0
028100401;Vivieres;02810;Villers-Cotterêts;27,7;11793,3;15046,8;19228,3;0,5;8900,5;10994,0;12546,0;13875,0;16488,4;18274,7;20424,0;23873,6;2,7;3,0;0,2;73,8;0,6;16,8;3,0;16,2;6,5;4,6;5,1;-10,4;0
030950101;Centre Historique;03095;Cusset;24,7;12291,3;17203,0;22887,0;0,6;8995,0;11207,3;13007,0;15056,0;19198,9;21404,7;24331,3;32014,0;3,6;4,5;0,3;45,8;8,4;39,9;10,6;10,0;2,2;4,3;3,4;-14,7;0
030950102;Montbeton-Les Joncheres;03095;Cusset;;13949,0;18847,0;24485,6;0,6;9479,0;12614,2;15313,2;16932,3;20730,4;23344,0;26192,0;31834,8;3,4;3,9;0,3;53,4;4,3;38,9;11,2;7,5;2,1;3,3;2,1;-15,3;0
030950103;Presles-Puybesseau;03095;Cusset;27,4;11787,8;16181,7;20766,7;0,6;8955,3;10884,3;12736,3;14437,8;17892,4;19863,0;22191,3;27184,0;3,0;3,7;0,3;58,6;2,9;31,5;7,1;12,7;2,9;5,8;4,0;-12,8;0
030950105;Champcourt-Zone Industrielle;03095;Cusset;11,2;15819,0;19751,3;25654,7;0,5;12032,0;14609,0;16687,6;18313,3;21983,3;24062,0;27412,7;33566,0;2,8;3,5;0,3;55,3;6,3;38,9;11,1;4,6;1,7;1,6;1,3;-16,2;0
030950106;Zone Verte;03095;Cusset;;17099,6;21660,0;27343,9;0,5;13124,5;16090,5;17955,2;19978,1;23906,5;25722,3;29266,7;35775,0;2,7;3,3;0,2;61,1;7,1;34,1;11,9;2,9;1,5;0,7;0,7;-17,1;0
030950111;Boulaires-Graves-Chambon étendu;03095;Cusset;13,5;14829,5;18897,3;24728,7;0,5;11444,0;13680,0;15476,5;17122,0;21014,0;23247,0;26640,0;32972,5;2,9;3,4;0,2;52,5;4,9;41,9;10,4;5,4;2,0;1,8;1,6;-15,1;0
031850101;Cite Bretonnie-Chatelet-Favieres-Conches;03185;Montluçon;20,7;13198,0;18884,1;27211,3;0,7;8956,5;11939,0;14274,0;16590,0;21452,7;24740,0;29838,7;40802,0;4,6;6,4;0,4;52,7;10,7;31,5;18,2;7,4;1,6;3,2;2,6;-20,5;0
031850102;Dienat-Forges;03185;Montluçon;18,2;13548,7;18482,2;25089,1;0,6;9575,3;12628,0;14580,5;16597,4;20676,0;23277,0;27422,0;36838,7;3,8;4,7;0,3;56,4;7,0;33,1;12,1;8,2;1,7;3,6;2,9;-16,8;0
031850103;Chantoiseau-Faucheroux;03185;Montluçon;19,8;13433,0;18219,3;23736,7;0,6;9885,0;12364,0;14580,4;16443,8;20242,7;22564,0;25996,0;31614,0;3,2;3,8;0,3;55,2;2,7;37,8;10,8;8,3;1,8;3,9;2,5;-14,8;0
031850104;Fours à Chaux;03185;Montluçon;19,0;13228,0;17667,0;22509,0;0,5;9943,0;12342,0;14394,7;16113,0;19621,7;21550,0;23928,0;28002,7;2,8;3,2;0,2;53,4;3,5;38,3;8,9;8,7;2,1;3,9;2,6;-12,8;0
031850105;Montcourtais;03185;Montluçon;31,6;10998,5;15726,0;20758,0;0,6;7928,6;9770,6;11969,3;13831,4;17425,3;19670,6;21658,0;25825,8;3,3;3,8;0,3;48,2;0,8;40,9;8,4;12,9;3,4;5,7;3,8;-11,2;0
031850106;Ville Gozet;03185;Montluçon;29,9;11319,3;15145,0;19941,3;0,6;8250,0;10327,0;12268,3;13626,0;16841,0;18688,0;21325,0;24825,0;3,0;3,7;0,3;46,8;2,6;37,4;8,0;16,1;3,2;7,6;5,3;-10,9;0
031850108;Montgacher-Cordeliers;03185;Montluçon;16,3;14029,6;18915,5;24642,7;0,6;10381,9;12979,0;15090,0;17118,0;20671,9;23038,0;26514,7;32076,7;3,1;3,7;0,3;60,8;3,1;34,7;9,6;6,9;2,0;2,8;2,1;-15,1;0
031850110;Rimard-Marignon;03185;Montluçon;12,2;15364,0;20903,0;28291,1;0,6;11553,3;14338,7;16391,0;18902,0;23309,3;26382,9;30155,7;37494,0;3,2;4,0;0,3;54,4;6,9;40,0;12,1;4,3;1,4;1,6;1,2;-17,7;0
031850111;Saint-Jean;03185;Montluçon;10,4;16098,0;21416,0;28686,7;0,6;12161,0;14972,7;16925,3;19192,0;23792,8;26622,0;31081,3;39005,6;3,2;3,9;0,3;56,2;6,8;38,5;11,9;4,3;1,8;1,3;1,2;-17,7;0
031850112;Les Iles-Buffon;03185;Montluçon;17,4;14159,3;19083,3;24236,1;0,5;10741,3;12869,5;15045,8;17047,1;20584,0;22686,7;25899,5;31705,3;3,0;3,5;0,2;52,1;3,5;41,7;10,1;7,1;2,5;2,5;2,0;-14,5;0
031850113;Fontbouillant;03185;Montluçon;27,0;11799,0;15816,7;20710,5;0,6;8797,4;10722,5;12662,0;14127,5;17463,4;19575,3;21937,0;25668,0;2,9;3,5;0,2;51,3;1,1;38,9;7,6;12,6;2,9;5,6;4,2;-11,5;0
031850114;La Caserne-Les Guineberts;03185;Montluçon;16,6;14212,6;18501,3;23360,0;0,5;9811,3;13334,3;15161,3;17189,3;20344,3;22293,3;25522,4;30731,0;3,1;3,4;0,2;52,3;2,3;41,4;9,9;7,8;1,9;3,5;2,4;-13,7;0
031850115;Bien Assis;03185;Montluçon;35,1;10314,6;14974,5;20400,0;0,7;8050,7;9423,0;11331,3;13165,0;17088,7;19067,7;21978,0;26350,0;3,3;4,0;0,3;40,2;1,5;43,9;8,3;17,3;3,4;8,5;5,4;-11,2;0
031850116;Marais-Villars;03185;Montluçon;18,6;13488,0;18300,0;23424,2;0,5;10035,2;12703,0;14730,9;16286,0;20090,0;22186,7;25096,0;30145,0;3,0;3,5;0,2;43,6;2,4;48,5;11,2;7,4;1,9;3,2;2,2;-13,1;0
031850117;Viviani-Dunlop;03185;Montluçon;26,8;11908,4;15566,0;20178,0;0,5;8790,0;10980,7;12520,0;14071,0;17312,8;19090,0;21114,0;25268,0;2,9;3,3;0,2;44,8;1,0;44,2;7,3;12,6;2,7;5,8;4,1;-9,9;0
031900101;Centre Historique;03190;Moulins;20,9;13134,0;18150,0;26663,3;0,7;8823,9;12001,0;14278,9;16152,0;20656,0;24347,0;29898,7;40326,0;4,6;5,7;0,3;59,2;7,8;29,8;12,8;7,9;1,2;3,7;3,0;-17,5;0
031900102;Centre Moderne;03190;Moulins;14,2;14293,0;18768,7;26557,1;0,7;11122,5;13273,4;15294,0;16883,0;21237,3;24646,0;29100,0;36440,7;3,3;4,4;0,3;53,6;7,1;35,6;14,4;6,3;1,2;2,6;2,5;-17,0;0
031900103;Les Gateaux;03190;Moulins;;13581,7;17928,3;22904,5;0,5;10600,6;12838,0;14592,0;16220,0;19739,3;21670,0;24715,3;29274,0;2,8;3,1;0,2;68,6;2,3;28,2;6,1;8,1;2,2;3,2;2,7;-13,3;0
031900104;Quartier Nord;03190;Moulins;27,5;11801,0;16394,8;21975,0;0,6;8575,7;10784,8;12777,7;14627,1;18192,3;20312,0;23471,0;29399,6;3,4;3,9;0,3;57,4;3,0;31,2;7,5;13,1;2,8;6,5;3,9;-12,2;0
031900105;Decize Bourgogne;03190;Moulins;10,9;15746,0;20771,3;26678,8;0,5;11961,8;14658,3;16528,0;18424,4;22333,8;24898,0;29008,3;34460,0;2,9;3,7;0,3;62,8;6,8;31,3;9,7;6,2;1,8;2,6;1,8;-16,8;0
031900106;Lyon Gare;03190;Moulins;14,6;14612,7;20630,0;28169,2;0,7;10881,0;13590,5;15575,7;17945,0;23403,8;26497,0;30610,0;39308,7;3,6;4,3;0,3;56,1;7,2;34,2;14,1;6,3;1,5;2,8;2,1;-17,9;0
031900107;Quartier Sud Zone 1;03190;Moulins;;11760,5;16280,0;21364,1;0,6;8645,0;10900,0;12813,5;14381,1;18175,7;19974,0;22659,3;27738,7;3,2;3,6;0,2;51,4;2,5;37,7;7,3;13,2;3,3;5,5;4,4;-12,1;0
031900108;Quartier Sud Zone 2;03190;Moulins;35,6;10587,0;14446,0;19103,0;0,6;7703,8;9782,7;11340,0;12822,0;16268,6;18092,7;20235,3;23772,0;3,1;3,5;0,2;48,8;1,0;33,8;5,8;20,6;4,5;9,6;6,5;-10,0;0
031900109;La Madeleine;03190;Moulins;14,1;15056,7;19408,0;24688,5;0,5;11121,0;13820,0;15850,8;17650,0;21256,5;23152,6;26520,7;30893,0;2,8;3,3;0,2;52,5;3,3;41,4;11,3;6,3;2,4;2,2;1,6;-14,8;0
033100101;Hotel de Ville;03310;Vichy;24,4;12304,4;17514,0;25400,0;0,7;8645,0;11069,3;13192,0;15282,3;20082,0;23396,0;28440,0;35622,0;4,1;5,1;0,3;41,0;5,2;46,1;14,6;8,9;1,2;4,5;3,2;-15,8;0
033100102;Marche;03310;Vichy;26,4;11814,0;16240,5;22338,0;0,6;8582,0;11109,6;12885,3;14619,0;18175,5;20751,0;24353,0;30791,1;3,6;4,5;0,3;42,2;4,3;44,2;11,4;11,4;1,5;5,9;4,1;-13,5;0
033100103;Deniere Les Romains;03310;Vichy;26,9;11811,7;16319,5;21810,0;0,6;8691,0;10762,3;12787,0;14631,0;18083,7;20493,9;23377,3;28216,7;3,2;3,8;0,3;56,7;2,0;33,7;8,5;11,8;2,1;5,5;4,2;-12,7;0
033100104;Les Garets-Bellevue;03310;Vichy;;14105,0;18710,6;24580,0;0,6;10545,0;13306,7;14943,0;16712,0;20746,0;23146,0;26646,0;32176,1;3,1;3,8;0,3;56,4;3,0;39,8;9,7;6,6;1,5;2,9;2,2;-15,5;0
033100105;France et Rosieres;03310;Vichy;22,6;12797,4;18035,3;25284,0;0,7;8948,7;11458,1;13872,0;16058,0;20300,7;23430,5;28029,5;34950,0;3,9;4,7;0,3;54,1;5,7;37,1;10,0;9,0;1,9;4,0;3,0;-15,9;0
033100106;Thermal-Vieux-Vican;03310;Vichy;13,3;15467,0;23193,5;34530,9;0,8;10823,0;14173,3;17024,0;19896,0;26947,3;31138,0;38452,0;53417,3;4,9;6,2;0,4;33,9;8,8;54,2;21,5;3,5;0,4;1,9;1,2;-21,9;0
033100107;Les Bains-Republique;03310;Vichy;13,6;15034,0;21650,0;31437,0;0,8;10894,6;13864,0;16227,0;18956,7;24688,1;28604,0;35448,0;45803,3;4,2;5,1;0,3;37,1;6,8;53,4;17,3;4,7;0,7;2,3;1,6;-19,3;0
033100108;Jeanne d'Arc-Stade;03310;Vichy;13,1;14861,0;19816,0;27565,1;0,6;11456,4;13769,3;15760,0;17920,0;22148,0;25389,0;29526,0;36569,3;3,2;3,9;0,3;48,5;2,5;44,9;15,5;4,9;1,2;2,2;1,5;-16,3;0
033100109;Les Ailes;03310;Vichy;;10216,7;13417,3;17790,0;0,6;8141,3;9470,2;10763,3;12163,8;15211,0;16816,0;19064,6;22800,0;2,8;3,3;0,2;38,4;1,4;41,2;6,6;21,6;4,8;9,4;7,3;-9,2;0
033100110;Beausejour-Les Graves-Les Bartins;03310;Vichy;15,6;13935,5;18176,0;23443,7;0,5;10678,3;13037,0;14883,3;16585,3;19945,0;22204,7;24566,0;30031,3;2,8;3,3;0,2;45,5;2,2;48,4;11,2;6,7;1,9;2,6;2,2;-14,0;0
033210101;Centre Ville;03321;Yzeure;9,1;16488,0;21422,1;27897,7;0,5;12744,4;15326,5;17370,0;19538,3;23477,3;26074,0;29543,0;36068,0;2,8;3,6;0,3;57,5;6,0;38,6;10,7;4,4;1,6;1,4;1,4;-17,2;0
033210102;Bellevue Les Ozieres;03321;Yzeure;8,1;16996,6;21207,0;27387,5;0,5;12889,2;15899,3;17641,7;19305,7;23332,7;25793,3;29237,6;34892,7;2,7;3,2;0,2;59,6;3,1;39,7;10,1;4,0;2,0;1,0;1,0;-16,5;0
033210103;Bataillots;03321;Yzeure;17,6;13910,0;19074,4;24652,7;0,6;9873,8;12783,0;15257,0;17380,5;20840,7;23390,0;26660,7;31588,6;3,2;3,7;0,2;57,4;4,4;35,2;9,4;8,2;2,5;3,4;2,3;-14,6;0
033210104;Saint-Bonnet;03321;Yzeure;;18074,0;22099,5;28847,8;0,5;13619,0;16840,0;19032,0;20436,0;24410,5;27103,0;30619,1;37059,3;2,7;3,1;0,2;55,7;4,2;42,6;11,1;3,6;1,4;1,3;1,0;-17,2;0
033210105;Zone Verte;03321;Yzeure;;18861,0;23126,0;29220,0;0,4;15062,0;17672,6;19849,5;21786,0;25111,0;27564,7;31316,3;37821,3;2,5;2,9;0,2;51,4;7,2;42,7;13,0;2,9;1,5;0,8;0,6;-17,2;0
040700101;Les Arches;04070;Digne-les-Bains;13,4;14876,9;18865,8;25137,9;0,5;11343,0;13764,7;15603,3;17160,0;20644,0;23176,2;26881,5;32826,7;2,9;3,5;0,2;66,8;4,1;28,9;9,1;6,8;2,3;2,4;2,0;-15,7;0
040700102;Les Dourbes;04070;Digne-les-Bains;27,7;11847,1;16708,0;24347,5;0,7;8982,4;10580,0;12596,7;14473,0;18824,0;22112,7;25812,9;31662,0;3,5;4,4;0,3;53,3;5,3;35,4;9,0;11,3;3,0;4,7;3,6;-14,3;0
040700103;Peripherie Ouest;04070;Digne-les-Bains;13,3;15673,3;21677,6;29178,7;0,6;11351,7;14464,6;17493,9;19697,3;24222,1;27398,0;31049,6;39647,5;3,5;4,3;0,3;55,3;10,1;36,5;12,6;4,5;1,9;1,4;1,3;-19,0;0
040700104;La Sebe;04070;Digne-les-Bains;15,2;14451,3;18910,0;24870,0;0,6;10831,1;13538,0;15328,0;17180,0;20759,0;23408,5;26369,0;31250,7;2,9;3,4;0,2;57,6;3,6;37,9;8,4;6,8;2,3;2,2;2,3;-14,3;0
040700105;Route de Marseille;04070;Digne-les-Bains;15,2;14640,0;19711,9;25442,5;0,5;10833,5;13344,7;15567,7;18003,9;21575,0;23989,7;27599,0;33936,7;3,1;3,5;0,2;59,1;3,5;38,0;10,0;5,3;2,4;1,4;1,5;-15,9;0
040700106;Route de Nice;04070;Digne-les-Bains;;18016,9;23080,7;28624,0;0,5;12553,3;16552,8;19264,0;21159,3;25304,7;27049,3;30944,0;37106,7;3,0;3,4;0,2;58,0;7,1;38,0;11,7;3,1;1,4;0,8;0,9;-17,9;0
040700107;Centre Ville;04070;Digne-les-Bains;38,0;10292,3;13920,0;19088,8;0,6;7780,7;9468,7;10983,3;12576,0;15399,0;17343,1;20820,7;26339,2;3,4;4,2;0,3;51,1;3,5;31,5;8,2;17,2;2,4;8,8;6,1;-11,5;0
040700108;Ville Nord;04070;Digne-les-Bains;19,1;13421,9;18422,0;24837,5;0,6;9949,7;12460,3;14594,0;16445,7;20584,2;23291,1;27076,0;34666,0;3,5;4,3;0,3;48,5;5,1;42,2;12,0;7,8;1,8;3,4;2,6;-15,6;0
041120101;Manosque Intra-Muros;04112;Manosque;35,5;10355,3;13978,3;18615,0;0,6;7972,0;9843,0;11265,7;12726,0;15662,0;17543,0;20279,3;24893,3;3,1;4,0;0,3;58,6;3,0;27,6;6,9;14,8;2,1;7,3;5,4;-10,9;0
041120102;La Burliere Luquece;04112;Manosque;23,3;12590,7;16429,5;22448,7;0,6;9006,7;11270,6;13265,0;14793,8;18787,0;20834,8;24913,0;31840,7;3,5;4,1;0,3;55,0;2,5;39,8;7,5;8,2;2,7;2,6;2,8;-13,0;0
041120103;Temps Perdu La Trinque;04112;Manosque;24,8;12235,2;16740,0;23229,4;0,7;8979,5;11181,3;13230,9;14964,3;18740,0;21505,7;25158,0;32214,7;3,6;4,3;0,3;47,6;3,6;41,6;12,1;8,7;2,8;3,1;2,8;-13,6;0
041120104;Les Chauvinets;04112;Manosque;13,8;14991,4;19740,8;26671,3;0,6;11207,2;13761,0;16001,9;17810,7;22408,6;24744,0;29261,0;38144,0;3,4;4,1;0,3;53,4;7,4;41,0;11,1;4,5;2,0;1,2;1,3;-17,4;0
041120105;Seminaire Colombier;04112;Manosque;11,1;15726,0;22002,7;30159,5;0,7;11648,8;14471,3;16933,0;19455,0;24880,4;28093,0;32458,6;41230,0;3,5;5,9;0,4;53,0;3,7;32,8;30,7;3,4;1,5;0,9;1,0;-23,6;0
041120106;Montee des Richesses Saint-Lazare;04112;Manosque;13,1;15204,2;20101,3;26697,6;0,6;11135,3;13746,7;16193,9;18155,5;22280,0;25376,0;29165,0;36582,7;3,3;3,9;0,3;58,8;3,2;32,1;15,9;4,7;1,7;1,3;1,6;-14,7;0
041120107;Les Ponches Les Naves;04112;Manosque;;10594,0;14236,5;19757,0;0,6;8263,5;9574,0;11072,0;12326,8;15912,0;18213,2;21364,0;27188,0;3,3;4,0;0,3;51,4;0,9;34,5;9,6;14,6;4,9;5,2;4,5;-11,0;0
041120108;Saint-Pancrace Les Serrets;04112;Manosque;8,4;16708,7;22426,0;30635,7;0,6;12810,4;15591,2;17977,3;20236,9;25049,1;28669,3;32753,8;39846,5;3,1;3,7;0,3;58,3;3,9;34,7;16,8;3,4;2,0;0,7;0,7;-17,1;0
041120109;Peripherie;04112;Manosque;12,3;16203,0;21901,3;31734,7;0,7;11159,0;14611,5;17284,1;19593,3;25291,0;29336,0;33901,0;41547,0;3,7;4,6;0,3;61,4;10,0;29,6;13,7;3,6;1,7;1,0;0,9;-18,3;0
050230102;Grande Boucle;05023;Briançon;;13621,3;18033,2;23014,7;0,5;10002,3;12712,0;14424,6;16257,1;19768,1;21833,3;24921,3;32456,7;3,2;3,8;0,3;58,5;6,3;35,5;8,5;7,5;2,4;2,8;2,3;-16,3;0
050230103;Republique-Sainte Catherine;05023;Briançon;11,4;15135,0;19015,0;25092,7;0,5;11684,0;14288,0;15967,7;17612,7;20908,3;23722,9;26845,7;33883,6;2,9;3,4;0,2;64,2;4,7;31,6;10,8;5,3;1,9;1,7;1,6;-16,6;0
050230104;Briancon Nord;05023;Briançon;11,3;15261,0;20321,7;26400,5;0,5;11871,0;14307,7;16288,7;18261,5;21984,7;24456,0;28626,2;36091,0;3,0;3,8;0,3;62,0;8,0;31,5;11,5;4,2;1,9;1,2;1,2;-17,2;0
050230105;Briancon Sud;05023;Briançon;13,0;14741,0;19220,6;24433,0;0,5;11425,4;13801,3;15614,7;17581,9;21216,7;23317,0;26427,0;32201,5;2,8;3,4;0,2;68,1;5,8;27,3;8,5;5,7;2,6;1,6;1,6;-15,4;0
050610101;Gap Centre;05061;Gap;25,3;12193,5;15908,5;21202,7;0,6;8717,0;11193,0;12780,4;14251,0;17567,0;20055,0;22584,0;28722,0;3,3;4,1;0,3;63,0;4,2;26,3;8,3;10,9;1,5;5,0;4,4;-12,7;0
050610102;Couronne;05061;Gap;15,8;14260,7;18670,0;25704,0;0,6;10743,5;13227,0;15172,5;16723,8;21162,0;23940,0;28121,0;35168,7;3,3;4,0;0,3;49,9;6,3;40,4;13,2;6,1;1,7;2,2;2,2;-15,9;0
050610103;Puymaure Chabanas;05061;Gap;9,1;15991,0;21214,0;28542,0;0,6;12580,7;14986,7;17164,7;19082,4;23464,3;26559,2;30885,0;38243,3;3,0;3,8;0,3;61,3;6,9;33,5;12,3;4,1;1,9;1,1;1,1;-18,1;0
050610104;Peripherie Nord;05061;Gap;6,1;17089,1;22222,1;30569,2;0,6;13425,6;15975,0;18380,5;20124,5;24713,0;28250,0;33113,9;39914,8;3,0;3,9;0,3;61,5;13,6;26,4;15,9;3,1;2,0;0,5;0,6;-20,5;0
050610105;La Gare;05061;Gap;14,8;14506,0;18827,0;25294,0;0,6;11046,5;13426,0;15493,2;17119,0;20785,0;23508,0;27544,5;33396,0;3,0;3,9;0,3;51,5;4,1;39,2;15,1;5,3;1,7;1,7;1,9;-15,2;0
050610106;Rochasson Bonneval;05061;Gap;25,4;12066,0;16910,4;22923,5;0,6;8980,0;11090,9;13045,2;14689,5;18981,3;21449,0;24540,0;32322,8;3,6;4,1;0,3;56,3;3,9;33,5;9,3;10,5;3,5;3,8;3,3;-13,5;0
050610107;Villarobert Saint-Michel;05061;Gap;18,2;13785,4;18157,3;23924,5;0,6;9794,7;12544,0;14650,0;16584,1;20270,0;22508,5;25530,7;30685,6;3,1;3,7;0,3;62,0;3,1;33,0;8,2;7,8;3,4;2,1;2,3;-14,1;0
050610108;Les Fauvins Treschatel;05061;Gap;19,3;13934,0;19490,0;26283,0;0,6;10085,6;12388,0;15136,0;17319,0;21561,2;24510,0;28263,9;34811,0;3,5;4,2;0,3;60,4;6,2;29,9;12,5;7,3;2,5;2,8;2,1;-16,3;0
050610109;Saint-Marguerite Saint-Jean;05061;Gap;11,3;16332,0;22077,0;30276,0;0,6;11736,0;14993,0;17665,0;19936,7;24761,4;28549,5;32317,4;42338,0;3,6;4,1;0,3;59,0;11,6;31,0;13,5;4,2;1,9;1,3;1,0;-19,3;0
050610110;Molines;05061;Gap;17,7;13507,0;18008,0;24005,0;0,6;9960,9;12683,0;14442,2;16343,0;20132,7;22393,3;25950,7;31868,0;3,2;4,0;0,3;50,1;3,2;43,7;10,5;7,3;1,8;3,1;2,5;-14,8;0
050610111;Beauregard;05061;Gap;18,9;13431,3;18239,5;24172,5;0,6;9954,0;12442,6;14685,3;16583,0;20321,0;22734,3;25951,0;30474,0;3,1;3,5;0,2;57,5;3,0;39,5;7,2;7,0;2,0;2,3;2,7;-14,2;0
050610112;Villeneuve;05061;Gap;10,8;15268,1;20205,5;26088,7;0,5;11957,0;14455,7;16205,0;18330,6;22251,5;24600,7;28844,0;34800,4;2,9;3,4;0,2;54,6;3,3;44,1;9,5;4,1;1,2;1,6;1,4;-15,6;0
050610113;Serrebourges Fontreyne;05061;Gap;13,1;15201,5;19907,8;25237,7;0,5;11531,1;14053,5;16301,9;18263,5;21623,0;24043,6;26887,6;32267,0;2,8;3,3;0,2;53,9;3,4;43,2;9,3;4,7;1,9;1,5;1,4;-14,5;0
050610114;Belleaureille Saint-Roch;05061;Gap;8,6;16218,0;20835,5;26611,4;0,5;12721,5;15562,7;17544,4;19624,8;22536,5;24828,1;28628,0;34127,3;2,7;3,2;0,2;67,0;4,7;31,6;9,4;3,9;2,1;0,8;1,0;-16,6;0
050610115;Les Cedres Tournefave;05061;Gap;25,2;12171,5;17552,0;24069,6;0,7;9208,0;11218,8;13247,7;15227,2;19773,5;22456,9;25893,3;31066,0;3,4;4,2;0,3;54,1;3,3;39,1;9,5;9,0;2,6;3,3;3,0;-15,0;0
050610116;Les Essagnieres;05061;Gap;10,0;15888,3;20195,2;26238,4;0,5;12149,4;14869,0;17066,7;18364,4;22408,7;24792,4;28122,7;33734,5;2,8;3,3;0,2;67,3;5,8;28,9;8,7;5,4;2,8;1,1;1,5;-16,1;0
050610201;Romette Commune Associee;05061;Gap;;17110,0;21462,8;28386,0;0,5;13767,0;15875,8;17786,4;19262,0;23583,3;26507,0;29942,4;36726,5;2,7;3,4;0,2;63,9;6,8;31,6;10,3;3,3;2,3;0,5;0,6;-15,9;0
060040101;Les Trois Moulins;06004;Antibes;17,7;14593,8;21052,0;27483,3;0,6;9549,4;12894,7;16184,4;18630,3;23045,7;25865,2;29666,3;35167,7;3,7;4,5;0,3;78,4;5,5;17,1;10,7;6,2;1,8;2,3;2,0;-17,9;0
060040102;Les Semboules;06004;Antibes;9,2;17518,4;22852,0;29786,3;0,5;12450,0;16342,9;18546,0;20635,2;25500,0;28423,3;32100,5;38086,2;3,1;3,9;0,3;76,4;4,5;25,7;7,6;3,7;2,0;0,9;0,8;-17,9;0
060040103;Le Cap;06004;Antibes;;16632,0;25883,0;40162,9;0,9;10735,3;14962,0;18831,7;22287,3;31154,0;37161,2;45858,3;69364,0;6,5;8,6;0,4;38,3;15,8;37,2;39,9;1,4;0,6;0,5;0,3;-32,6;0
060040104;Les Cougoulins-Rastines;06004;Antibes;;18298,4;25191,5;35464,8;0,7;12863,0;16702,6;19591,3;22119,0;28470,0;32496,1;38705,0;48240,6;3,8;4,5;0,3;63,7;10,5;29,0;16,7;2,1;1,2;0,5;0,4;-22,0;0
060040105;La Constance-Le Puy;06004;Antibes;10,1;18288,6;25452,0;36384,7;0,7;12190,4;16741,3;19716,7;22503,0;29046,8;34196,5;38946,0;49201,5;4,0;4,9;0,3;60,5;7,8;34,4;18,0;2,0;1,0;0,6;0,4;-22,7;0
060040106;Les Groules-Les Breguieres;06004;Antibes;13,8;16147,0;22352,0;30914,0;0,7;10591,0;14276,5;17286,7;19870,0;25800,5;28934,8;32526,7;40054,0;3,8;4,7;0,3;68,9;6,0;29,3;13,3;3,0;1,1;1,1;0,8;-20,5;0
060040107;Azurville-Val Claret;06004;Antibes;17,2;13894,7;19589,0;26333,8;0,6;9643,0;12874,8;15119,0;17492,0;21735,0;24668,7;28640,3;35302,7;3,7;4,2;0,3;72,3;4,1;27,4;9,0;4,5;1,6;1,5;1,3;-17,3;0
060040108;La Fontonne;06004;Antibes;15,0;15068,1;20087,8;26166,0;0,6;10590,0;13559,4;15871,1;17978,6;22164,0;24800,7;28647,0;35897,3;3,4;4,1;0,3;73,1;4,6;27,6;7,0;4,9;1,8;1,5;1,6;-17,2;0
060040109;Les Combes;06004;Antibes;10,6;16366,0;21215,9;28559,0;0,6;11949,2;15098,0;17338,7;19445,0;23654,4;26907,8;30551,3;36750,9;3,1;3,9;0,3;79,0;3,0;22,4;10,3;4,1;1,8;1,2;1,1;-18,8;0
060040110;Rabiac-La Paganne;06004;Antibes;;16963,7;23257,0;31293,6;0,6;12231,0;15254,4;18208,0;20638,3;26373,3;29686,4;33757,3;41276,0;3,4;4,1;0,3;63,7;5,6;34,2;13,2;2,4;1,1;0,6;0,6;-19,1;0
060040111;La Colle;06004;Antibes;16,6;14377,3;20286,0;28781,0;0,7;10132,4;12994,7;15625,3;17873,0;23214,6;26736,0;31486,0;39382,0;3,9;4,8;0,3;52,3;4,3;44,4;14,6;3,2;1,0;1,1;1,1;-18,8;0
060040112;Les Prugnons;06004;Antibes;9,3;17187,2;22966,0;30230,7;0,6;12354,3;15939,3;18490,7;20752,9;25361,8;28269,0;32238,0;38579,3;3,1;3,6;0,2;69,3;4,0;33,1;10,4;2,4;0,9;0,8;0,7;-19,2;0
060040114;Lagare;06004;Antibes;15,5;14297,0;20076,0;27944,5;0,7;10480,0;13372,0;15454,0;17715,2;22526,7;25487,3;30500,5;37520,0;3,6;4,5;0,3;58,0;4,7;38,9;12,8;4,1;1,3;1,6;1,2;-18,5;0
060040115;Vieille Ville;06004;Antibes;25,7;12110,0;17301,0;25293,0;0,8;7928,7;10906,9;13193,0;15192,0;20012,7;23244,0;28201,0;37357,4;4,7;5,7;0,3;61,0;5,9;29,9;15,1;5,7;0,8;2,9;2,0;-17,6;0
