IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6015;DISP_Q115;DISP_MED15;DISP_Q315;DISP_EQ15;DISP_D115;DISP_D215;DISP_D315;DISP_D415;DISP_D615;DISP_D715;DISP_D815;DISP_D915;DISP_RD15;DISP_S80S2015;DISP_GI15;DISP_PACT15;DISP_PTSA15;DISP_PCHO15;DISP_PBEN15;DISP_PPEN15;DISP_PPAT15;DISP_PPSOC15;DISP_PPFAM15;DISP_PPMINI15;DISP_PPLOGT15;DISP_PIMPOT15;DISP_NOTE15
030950102;Montbeton-Les Joncheres;03095;Cusset;;13765;18599;24315;0,57;9604;12823;14852;16784;20690;22893;26046;31281;3,3;3,9;0,27;56,3;49,8;3,2;3,4;38,2;12,4;8,0;2,3;3,5;2,2;-14,9;0
030950103;Presles-Puybesseau;03095;Cusset;27,8;11755;16311;21549;0,60;8616;10844;12822;14487;18058;19989;22973;27912;3,2;3,8;0,26;58,9;52,7;4,3;1,8;32,7;8,1;12,9;2,8;6,2;3,9;-12,6;0
030950105;Champcourt-Zone Industrielle;03095;Cusset;12,1;15443;20347;25902;0,51;11645;14515;16391;18365;22096;24479;27603;33824;2,9;3,6;0,25;61,0;51,4;3,0;6,7;39,8;11,3;4,2;1,5;1,6;1,2;-16,3;0
030950106;Zone Verte;03095;Cusset;;17522;22246;27694;0,46;13334;16499;18416;20705;23931;26273;29586;34383;2,6;3,0;0,22;67,0;57,7;2,6;6,7;35,4;11,4;2,9;1,4;0,9;0,6;-16,7;0
030950111;Boulaires-Graves-Chambon étendu;03095;Cusset;16,3;14323;19405;25101;0,56;11116;13163;15556;17640;21415;23547;26768;32444;2,9;3,6;0,25;55,4;48,0;2,7;4,7;43,1;11,4;5,7;2,0;2,1;1,6;-15,6;0
031850101;Cite Bretonnie-Chatelet-Favieres-Conches;03185;Montluçon;21,2;13117;19228;26795;0,71;9404;11946;14258;16708;21782;25038;30826;42433;4,5;6,3;0,37;63,2;49,5;2,8;10,9;31,1;19,1;7,5;1,5;3,5;2,6;-20,9;0
031850102;Dienat-Forges;03185;Montluçon;21,2;13231;18522;25865;0,68;9292;12028;14111;16041;21216;23842;28206;36484;3,9;5,2;0,33;63,4;52,1;3,0;8,3;33,2;12,5;8,0;1,7;3,6;2,7;-17,1;0
031850103;Chantoiseau-Faucheroux;03185;Montluçon;18,1;13775;18679;24338;0,57;10040;12840;14821;16728;20591;22962;26666;31650;3,2;3,8;0,26;57,5;52,1;3,0;2,4;37,0;11,7;8,6;1,8;4,2;2,6;-14,8;0
031850104;Fours à Chaux;03185;Montluçon;21,2;13564;17751;22560;0,51;9644;12071;14498;16118;19397;21415;24129;28066;2,9;3,3;0,23;56,6;49,6;4,1;2,9;38,6;8,8;8,9;1,9;4,3;2,7;-12,9;0
031850105;Montcourtais;03185;Montluçon;34,3;10885;15665;20811;0,63;7677;9929;11713;13690;17717;19549;22234;26251;3,4;4,0;0,26;48,5;44,0;3,8;0,7;41,2;8,5;13,0;3,5;5,8;3,7;-11,2;0
031850106;Ville Gozet;03185;Montluçon;31,8;11119;15374;20413;0,60;8208;10161;11952;13835;17103;19000;21792;25634;3,1;4,2;0,28;50,0;41,1;4,4;4,6;36,9;8,9;15,6;2,8;7,7;5,1;-11,4;0
031850108;Montgacher-Cordeliers;03185;Montluçon;15,8;14448;19264;25245;0,56;10842;13267;15398;17400;21283;23737;26781;32509;3,0;3,5;0,25;63,4;57,5;2,7;3,2;34,6;10,2;7,0;2,0;2,9;2,0;-15,2;0
031850110;Rimard-Marignon;03185;Montluçon;12,2;15724;21469;28373;0,59;11692;14391;16827;19126;23627;26689;30431;37638;3,2;4,2;0,28;61,0;51,9;2,2;6,9;39,2;12,8;4,4;1,5;1,7;1,3;-17,4;0
031850111;Saint-Jean;03185;Montluçon;10,8;16777;21524;29455;0,59;11956;15442;17721;19776;24000;27165;31782;38913;3,3;3,8;0,26;62,1;52,4;2,4;7,3;39,4;12,2;4,0;1,6;1,2;1,1;-17,7;0
031850112;Les Iles-Buffon;03185;Montluçon;16,0;14293;19268;24737;0,54;10856;13551;15364;17415;21010;23176;26799;31410;2,9;3,4;0,24;55,9;49,5;3,2;3,2;41,9;9,8;6,9;2,3;2,5;2,1;-14,5;0
031850113;Fontbouillant;03185;Montluçon;29,7;11507;15679;20967;0,60;8843;10650;12370;13742;17580;19948;22385;26380;3,0;3,6;0,25;51,4;46,4;3,9;1,2;39,2;7,8;13,2;3,0;6,0;4,2;-11,6;0
031850114;La Caserne-Les Guineberts;03185;Montluçon;18,5;13722;18710;23947;0,55;10222;12513;14823;16745;20367;22635;25468;30656;3,0;3,5;0,25;56,1;51,0;2,9;2,2;39,8;9,9;8,0;1,9;3,7;2,4;-13,8;0
031850115;Bien Assis;03185;Montluçon;35,9;9994;15153;20868;0,72;7474;9198;11039;13262;17093;19523;22641;27096;3,6;4,1;0,27;41,1;36,0;3,8;1,3;44,2;8,3;17,5;3,2;8,8;5,5;-11,1;0
031850116;Marais-Villars;03185;Montluçon;17,9;13900;18745;23522;0,51;10505;12571;15245;16976;20351;22395;25288;29935;2,8;3,3;0,23;47,0;41,6;3,5;1,9;47,5;11,6;7,2;1,7;3,3;2,2;-13,3;0
031850117;Viviani-Dunlop;03185;Montluçon;29,4;11235;15349;20023;0,57;8541;10392;12491;13933;17271;19006;21496;25389;3,0;3,3;0,23;45,4;40,3;3,7;1,4;44,0;7,7;13,1;2,6;6,3;4,2;-10,2;0
031900101;Centre Historique;03190;Moulins;20,5;13357;18388;26947;0,74;9149;12243;14368;16367;21051;24768;30572;41713;4,6;5,6;0,34;68,3;56,2;3,1;9,0;28,3;13,4;7,7;1,0;3,7;3,0;-17,7;0
031900102;Centre Moderne;03190;Moulins;15,9;14414;19570;27243;0,66;10858;13449;15340;17641;21987;25325;28994;37325;3,4;4,4;0,30;59,1;49,4;2,5;7,2;35,3;16,5;6,2;1,1;2,6;2,4;-17,1;0
031900103;Les Gateaux;03190;Moulins;;13779;18097;23593;0,54;9751;12407;14709;16472;20184;22159;24921;29993;3,1;3,5;0,24;69,0;64,1;3,0;1,9;29,1;6,8;8,6;2,1;3,7;2,8;-13,5;0
031900104;Quartier Nord;03190;Moulins;26,9;12102;16630;22527;0,63;9121;11140;12971;14280;18661;21078;24739;29581;3,2;3,6;0,26;60,9;54,4;4,1;2,5;31,4;7,5;12,8;2,6;6,2;4,0;-12,6;0
031900105;Decize Bourgogne;03190;Moulins;11,5;15685;21028;27126;0,54;11736;14525;16852;19058;23265;25601;28993;35387;3,0;3,9;0,27;68,6;60,8;1,9;5,8;31,1;11,2;5,6;1,7;2,2;1,7;-16,5;0
031900106;Lyon Gare;03190;Moulins;13,9;14791;21297;28376;0,64;10918;13936;16218;18484;23873;26312;30469;40116;3,7;4,4;0,29;62,2;53,0;2,6;6,7;34,1;15,1;6,2;1,5;2,7;2,0;-17,6;0
031900107;Quartier Sud Zone 1;03190;Moulins;;12056;16208;21635;0,59;9227;10869;12743;14171;18184;20501;23095;28797;3,1;3,6;0,25;52,7;46,8;3,5;2,5;37,8;8,1;13,5;3,2;5,8;4,4;-12,1;0
031900108;Quartier Sud Zone 2;03190;Moulins;37,6;10510;14219;19301;0,62;7891;9745;11443;12740;16096;18212;20473;23931;3,0;3,5;0,25;48,3;43,0;4,6;0,7;34,6;5,3;21,5;4,8;10,0;6,6;-9,7;0
031900109;La Madeleine;03190;Moulins;13,9;15195;19895;24693;0,48;11206;13912;16017;18036;21576;23303;26507;31700;2,8;3,3;0,23;54,8;49,4;2,5;3,0;42,2;11,7;6,1;2,2;2,4;1,6;-14,8;0
033100101;Hotel de Ville;03310;Vichy;24,4;12509;17949;26493;0,78;8806;11358;13403;15576;20755;24394;29213;36200;4,1;5,1;0,32;44,9;36,7;3,2;5,0;46,6;16,2;8,4;1,1;4,3;3,1;-16,1;0
033100102;Marche;03310;Vichy;26,0;12096;16324;23173;0,68;8885;10894;12973;14635;18399;21321;25113;31071;3,5;4,4;0,29;45,6;37,9;3,9;3,8;43,9;13,0;11,3;1,4;5,9;4,0;-13,8;0
033100103;Deniere Les Romains;03310;Vichy;25,7;12141;16649;22180;0,60;8860;10936;12968;14847;18611;21047;23839;28658;3,2;3,8;0,26;57,9;50,6;4,2;3,0;34,4;8,8;11,9;2,0;5,8;4,1;-13,0;0
033100104;Les Garets-Bellevue;03310;Vichy;;14417;18939;24494;0,53;10762;13397;15224;17297;20785;23116;26520;33579;3,1;3,8;0,27;59,6;53,3;3,1;3,2;39,9;9,6;6,6;1,4;3,1;2,1;-15,7;0
033100105;France et Rosieres;03310;Vichy;20,8;12953;18316;25630;0,69;9623;12138;14111;16095;20726;23979;27674;35376;3,7;4,6;0,30;58,2;48,7;3,7;5,9;37,4;10,9;9,3;1,9;4,4;3,0;-15,8;0
033100106;Thermal-Vieux-Vican;03310;Vichy;13,1;15952;23692;33309;0,73;10937;14418;17411;20489;26736;30714;37047;51999;4,8;6,2;0,36;41,0;29,7;2,2;9,0;54,1;22,5;3,8;0,4;2,1;1,3;-21,4;0
033100107;Les Bains-Republique;03310;Vichy;13,1;15695;22525;32562;0,75;11109;14314;16855;19541;25543;29888;35994;46649;4,2;5,1;0,32;42,6;33,7;2,2;6,7;53,1;19,4;4,5;0,6;2,3;1,5;-19,6;0
033100108;Jeanne d'Arc-Stade;03310;Vichy;;15875;20939;27730;0,57;12053;14614;17012;18737;22967;25856;29824;35772;3,0;3,7;0,25;51,2;45,0;3,2;3,0;44,4;16,3;4,6;1,1;2,1;1,4;-16,5;0
033100109;Les Ailes;03310;Vichy;41,0;10017;13382;17475;0,56;8266;9538;10706;12171;15084;16679;18923;22897;2,8;3,3;0,25;37,0;31,5;4,3;1,1;42,3;8,6;21,7;4,5;9,9;7,3;-9,6;0
033100110;Beausejour-Les Graves-Les Bartins;03310;Vichy;17,6;13810;18361;23784;0,54;10758;12878;14804;16757;20191;22529;25353;30129;2,8;3,3;0,24;48,2;42,5;3,4;2,2;47,6;11,1;6,6;1,8;2,6;2,2;-13,5;0
033210101;Centre Ville;03321;Yzeure;10,3;16976;21593;27575;0,49;12141;15582;17880;19732;23585;26216;29286;36358;3,0;3,5;0,25;61,3;54,8;2,2;4,3;39,5;11,7;4,5;1,5;1,6;1,4;-17,0;0
033210102;Bellevue Les Ozieres;03321;Yzeure;8,4;16933;21218;27410;0,49;12998;15839;17726;19470;23210;25895;29197;35088;2,7;3,1;0,23;62,3;57,6;2,0;2,6;40,0;9,8;4,2;2,1;1,0;1,0;-16,3;0
033210103;Bataillots;03321;Yzeure;17,9;13931;19685;25214;0,57;10020;12768;15116;17636;21444;23507;27185;31584;3,2;3,7;0,25;62,6;54,8;3,0;4,8;34,3;9,4;8,1;2,3;3,6;2,3;-14,4;0
033210104;Saint-Bonnet;03321;Yzeure;;17664;21709;28350;0,49;13595;16515;18642;20334;24302;26748;30269;36394;2,7;3,1;0,23;59,0;53,1;2,1;3,8;43,1;11,1;3,7;1,2;1,5;1,1;-16,9;0
033210105;Zone Verte;03321;Yzeure;;18915;23348;29715;0,46;15617;17748;19900;21822;25222;27822;31133;38457;2,5;2,8;0,21;58,1;49,9;1,5;6,8;43,3;13,1;2,7;1,3;0,8;0,5;-17,2;0
040700101;Les Arches;04070;Digne-les-Bains;13,9;14884;19286;25003;0,52;11546;13866;15903;17597;20926;23703;27087;32614;2,8;3,4;0,24;69,3;63,0;2,6;3,7;30,4;9,0;6,8;2,2;2,6;2,0;-15,5;0
040700102;Les Dourbes;04070;Digne-les-Bains;29,3;11626;16303;23185;0,71;8930;10808;12523;14288;18576;21873;25648;32107;3,6;4,4;0,29;56,8;47,9;3,5;5,4;35,7;9,6;12,0;3,1;5,2;3,7;-14,1;0
040700103;Peripherie Ouest;04070;Digne-les-Bains;12,2;16161;21920;29263;0,60;11377;14746;17281;19732;24581;27264;31214;40075;3,5;4,3;0,29;64,5;52,6;2,5;9,4;37,5;13,0;4,6;1,9;1,4;1,3;-19,6;0
040700104;La Sebe;04070;Digne-les-Bains;14,4;14220;19066;24677;0,55;10830;13332;15135;17103;21034;23529;26347;30575;2,8;3,2;0,23;59,1;52,9;3,0;3,3;38,9;9,0;7,2;2,1;2,8;2,3;-14,2;0
040700105;Route de Marseille;04070;Digne-les-Bains;13,9;15088;20209;26101;0,54;11281;13840;16188;18463;21775;24680;28277;34108;3,0;3,3;0,24;61,7;54,5;3,4;3,9;38,4;10,0;5,6;2,3;1,6;1,6;-15,7;0
040700106;Route de Nice;04070;Digne-les-Bains;;17571;23020;28987;0,50;12669;16144;18855;20863;25476;27769;30969;36749;2,9;3,4;0,24;64,3;55,5;2,2;6,6;39,1;11,5;3,4;1,4;1,0;0,9;-18,3;0
040700107;Centre Ville;04070;Digne-les-Bains;36,6;10379;14194;19711;0,66;7819;9606;11193;12770;15931;18146;21207;26398;3,4;4,2;0,28;54,8;46,7;4,3;3,7;31,3;8,8;16,7;2,5;8,4;5,8;-11,6;0
040700108;Ville Nord;04070;Digne-les-Bains;17,1;14220;19030;25779;0,61;9832;13195;15335;17188;21519;24419;27570;35082;3,6;4,3;0,29;53,5;45,0;2,3;6,1;42,2;12,7;7,4;1,6;3,3;2,5;-15,8;0
041120101;Manosque Intra-Muros;04112;Manosque;36,4;10481;14271;19327;0,62;7579;9835;11328;12844;15796;17871;20886;24982;3,3;4,1;0,27;60,7;52,6;6,3;1,8;27,1;7,8;15,3;2,0;7,8;5,4;-10,9;0
041120102;La Burliere Luquece;04112;Manosque;23,5;12478;16946;22946;0,62;9355;11687;13375;14881;19281;21396;25186;31271;3,3;4,1;0,27;58,9;53,7;3,1;2,1;38,0;8,4;8,0;2,7;2,5;2,7;-13,3;0
041120103;Temps Perdu La Trinque;04112;Manosque;24,5;12400;16832;23639;0,67;9387;11375;13246;14989;19108;21712;25816;32857;3,5;4,3;0,29;50,0;43,1;3,3;3,6;40,9;13,8;8,8;2,8;3,2;2,8;-13,5;0
041120104;Les Chauvinets;04112;Manosque;12,5;15420;20750;27784;0,60;11392;14119;16622;18692;23522;26211;30588;37443;3,3;4,2;0,29;59,5;49,1;2,7;7,7;40,2;12,6;4,6;2,0;1,4;1,2;-16,9;0
041120105;Seminaire Colombier;04112;Manosque;12,7;16210;22393;30416;0,63;11090;14595;17057;19641;25202;27906;32619;42447;3,8;6,9;0,41;53,3;47,6;2,0;3,7;29,2;39,8;3,3;1,4;0,9;1,0;-25,6;0
041120106;Montee des Richesses Saint-Lazare;04112;Manosque;14,2;14913;20743;27097;0,59;10444;13738;16262;18533;22889;25612;29394;37597;3,6;4,0;0,27;62,7;55,5;3,2;4,0;30,7;17,0;4,5;1,6;1,4;1,6;-14,9;0
041120107;Les Ponches Les Naves;04112;Manosque;37,4;10420;14269;20463;0,70;7950;9647;11511;12603;15993;18448;21992;27489;3,5;4,1;0,28;52,5;45,7;5,2;1,6;34,6;9,1;15,1;5,0;5,5;4,5;-11,3;0
041120108;Saint-Pancrace Les Serrets;04112;Manosque;;17403;23457;31310;0,59;13479;16170;18755;21071;26410;29572;33866;39473;2,9;3,6;0,26;62,3;55,3;2,0;5,0;34,5;17,3;3,1;1,8;0,6;0,7;-17,2;0
041120109;Peripherie;04112;Manosque;10,6;16219;22152;31038;0,67;12122;14771;17256;19643;24915;28733;34505;41208;3,4;4,3;0,29;69,6;58,7;2,8;8,1;28,2;15,8;4,1;1,7;1,3;1,1;-17,7;0
050230102;Grande Boucle;05023;Briançon;;14400;18654;24344;0,53;10937;13411;15125;16978;20545;22783;26397;33042;3,0;3,8;0,27;63,7;51,6;4,4;7,7;35,7;9,3;7,0;2,2;2,6;2,2;-15,7;0
050230103;Republique-Sainte Catherine;05023;Briançon;12,9;15155;19747;25373;0,52;11439;14048;16084;17669;21831;23943;26975;32619;2,9;3,6;0,25;68,5;59,8;3,7;4,9;31,5;10,9;5,2;1,8;1,8;1,6;-16,1;0
050230104;Briancon Nord;05023;Briançon;11,5;15261;20231;26341;0,55;11905;14438;16483;18498;22104;24555;27999;34521;2,9;3,8;0,27;70,0;58,1;3,8;8,1;32,2;11,0;4,2;1,8;1,2;1,2;-17,4;0
050230105;Briancon Sud;05023;Briançon;13,3;14685;19555;24629;0,51;11590;13640;15743;17660;21143;23366;26459;32245;2,8;3,4;0,24;73,6;63,9;3,7;6,0;27,7;8,7;5,3;2,3;1,6;1,4;-15,3;0
050610101;Gap Centre;05061;Gap;27,4;11896;16119;21605;0,60;8834;11069;12773;14171;17926;20225;23226;28582;3,2;4,2;0,28;67,4;57,2;5,4;4,9;25,2;9,3;11,1;1,4;5,4;4,4;-13,0;0
050610102;Couronne;05061;Gap;14,7;14653;19667;26451;0,60;10776;13625;15811;17495;21956;24817;28854;36661;3,4;4,0;0,27;54,3;45,6;3,6;5,1;40,0;15,4;5,9;1,5;2,2;2,2;-15,6;0
050610103;Puymaure Chabanas;05061;Gap;8,7;15995;21362;28910;0,60;12739;14956;17123;19125;23878;27048;31539;39365;3,1;3,8;0,27;67,1;57,0;3,1;7,0;33,1;12,9;4,2;1,8;1,2;1,2;-17,3;0
050610104;Peripherie Nord;05061;Gap;6,2;17597;22923;31038;0,59;14033;16600;18825;20888;25184;28953;33504;44376;3,2;4,0;0,29;73,4;57,8;2,4;13,2;26,5;17,4;3,0;1,8;0,6;0,7;-20,3;0
050610105;La Gare;05061;Gap;15,4;14496;19459;25468;0,56;11085;13195;15568;17466;21669;24276;27786;35158;3,2;3,7;0,26;55,3;48,2;3,2;3,9;41,1;12,9;5,4;1,6;1,9;2,0;-14,7;0
050610106;Rochasson Bonneval;05061;Gap;25,4;12334;17351;23558;0,65;9486;11343;13246;15319;19544;22009;25384;32738;3,5;3,9;0,27;58,2;50,5;4,0;3,6;34,4;10,3;10,8;3,4;4,2;3,3;-13,7;0
050610107;Villarobert Saint-Michel;05061;Gap;17,2;14116;18161;23744;0,53;10653;12932;14932;16477;19974;22460;25424;30372;2,9;3,6;0,26;63,3;57,5;2,7;3,0;32,5;12,9;7,4;3,2;1,9;2,3;-16,1;0
050610108;Les Fauvins Treschatel;05061;Gap;18,6;13786;19580;26890;0,67;10058;12634;14789;17191;21707;24703;29263;35623;3,5;4,5;0,30;65,4;55,7;2,9;6,9;30,5;13,5;7,3;2,4;2,7;2,1;-16,7;0
050610109;Saint-Marguerite Saint-Jean;05061;Gap;9,7;17314;23364;30543;0,57;12536;15845;18739;20936;25587;28464;33081;41153;3,3;4,1;0,27;69,6;56,2;2,3;11,1;31,2;14,6;3,8;1,6;1,2;1,0;-19,2;0
050610110;Molines;05061;Gap;20,3;13439;18264;23955;0,58;9913;12270;14189;16068;20577;22468;25644;32632;3,3;3,9;0,27;52,8;45,6;3,1;4,1;43,0;11,3;7,6;1,9;3,1;2,6;-14,7;0
050610111;Beauregard;05061;Gap;18,9;13535;18680;24072;0,56;10108;12634;14607;16583;20564;22736;25849;31187;3,1;3,4;0,24;59,1;51,5;3,4;4,1;39,7;8,2;7,0;2,0;2,4;2,6;-14,0;0
050610112;Villeneuve;05061;Gap;11,2;15658;20408;26404;0,53;12066;14548;16530;18573;22539;24719;28477;35069;2,9;3,4;0,24;55,1;48,2;3,3;3,5;44,7;11,8;4,1;1,2;1,6;1,3;-15,7;0
050610113;Serrebourges Fontreyne;05061;Gap;12,2;15941;20741;26073;0,49;11485;14899;17024;19204;22493;24501;27539;32560;2,8;3,3;0,23;57,9;51,4;2,9;3,6;42,0;10,2;4,6;1,7;1,5;1,3;-14,7;0
050610114;Belleaureille Saint-Roch;05061;Gap;8,3;16910;21301;26854;0,47;12967;15954;18001;19859;23087;25273;28805;34083;2,6;3,2;0,23;70,8;62,8;2,9;5,1;32,5;9,5;3,7;2,0;0,8;0,9;-16,5;0
050610115;Les Cedres Tournefave;05061;Gap;23,4;12642;17794;24152;0,65;9112;11752;13741;15638;20321;23000;26180;32638;3,6;4,0;0,27;56,2;49,0;3,5;3,7;39,8;9,6;8,9;2,4;3,5;3,0;-14,5;0
050610116;Les Essagnieres;05061;Gap;9,4;16512;21067;26564;0,48;12470;15425;17532;19386;23229;25318;28101;34441;2,8;3,2;0,23;72,3;64,3;2,6;5,4;29,2;9,7;4,9;2,4;1,1;1,4;-16,1;0
050610201;Romette Commune Associee;05061;Gap;;16415;21367;28350;0,56;13258;15402;17689;19420;23154;25929;30311;36431;2,7;3,4;0,25;68,8;59,2;2,6;7,0;32,4;11,1;3,7;2,2;0,8;0,6;-16,0;0
060040101;Les Trois Moulins;06004;Antibes;18,5;14386;21095;27994;0,65;9517;12723;16731;18711;23298;26527;30234;36004;3,8;4,4;0,28;84,0;75,2;3,4;5,4;16,4;10,5;6,2;1,9;2,4;2,0;-17,1;0
060040102;Les Semboules;06004;Antibes;;17511;23177;29819;0,53;13322;16235;18666;20894;25809;27995;32030;38389;2,9;3,5;0,24;79,0;72,2;2,8;4,0;26,6;8,5;3,4;1,9;0,8;0,7;-17,5;0
060040103;Le Cap;06004;Antibes;;17645;28141;41465;0,85;12547;16318;19829;23259;31512;36478;45857;71050;5,7;7,9;0,40;51,0;36,7;2,3;12,1;35,2;43,9;1,0;0,4;0,3;0,3;-31,1;0
060040104;Les Cougoulins-Rastines;06004;Antibes;8,7;18757;26089;36331;0,67;13257;17217;20044;23117;29298;33226;38740;49755;3,8;4,7;0,30;74,5;59,8;2,9;11,8;27,3;18,2;1,9;1,1;0,4;0,4;-21,9;0
060040105;La Constance-Le Puy;06004;Antibes;8,2;18561;25541;36962;0,72;13040;16775;19874;22673;29281;34446;39525;49864;3,8;4,7;0,30;68,5;58,6;2,8;7,1;33,6;18,4;2,0;1,0;0,6;0,5;-22,5;0
060040106;Les Groules-Les Breguieres;06004;Antibes;13,0;16429;22909;31779;0,67;11149;14497;18004;20245;26132;29791;34409;41442;3,7;4,5;0,29;73,4;64,6;2,5;6,2;29,6;13,8;2,9;1,1;1,1;0,7;-19,7;0
060040107;Azurville-Val Claret;06004;Antibes;18,0;14197;19855;27043;0,65;9401;12824;15156;17644;22117;25095;29335;35573;3,8;4,4;0,28;76,3;67,9;4,1;4,2;26,7;9,6;4,5;1,6;1,6;1,3;-17,1;0
060040108;La Fontonne;06004;Antibes;14,7;15015;20145;27305;0,61;11006;13625;16402;18671;22527;25422;29541;36744;3,3;4,1;0,27;76,8;69,2;3,4;4,2;27,7;8,0;4,6;1,8;1,4;1,4;-17,1;0
060040109;Les Combes;06004;Antibes;10,3;16577;21879;29142;0,57;12201;15264;17426;19625;24456;27464;31201;36881;3,0;3,6;0,25;83,0;75,6;3,8;3,6;22,5;7,7;4,1;1,7;1,3;1,1;-17,3;0
060040110;Rabiac-La Paganne;06004;Antibes;;16941;23115;32460;0,67;12585;15588;18273;21025;26414;30523;35013;42625;3,4;4,2;0,28;70,1;61,8;2,6;5,6;33,9;13,5;2,2;1,0;0,7;0,6;-19,7;0
060040111;La Colle;06004;Antibes;16,1;14551;21084;29167;0,69;10459;13349;16146;18421;23972;27380;31774;39495;3,8;4,6;0,30;56,2;47,7;3,5;5,1;43,7;15,7;3,3;1,0;1,3;1,1;-18,9;0
060040112;Les Prugnons;06004;Antibes;9,7;17343;23409;30651;0,57;12448;15835;18641;21088;25558;29110;32736;38394;3,1;3,7;0,25;72,4;64,3;3,1;5,0;32,9;11,8;2,3;0,9;0,8;0,6;-19,4;0
060040114;Lagare;06004;Antibes;15,6;14698;20737;28416;0,66;10182;13517;15834;18446;22807;26551;30979;37951;3,7;4,6;0,30;60,8;52,7;3,0;5,1;39,3;14,4;4,1;1,2;1,7;1,2;-18,6;0
060040115;Vieille Ville;06004;Antibes;25,0;12350;17802;25639;0,75;7931;11233;13538;15597;20767;23523;28519;38258;4,8;5,8;0,34;66,0;55,7;3,8;6,5;29,7;16,0;5,4;0,8;2,7;1,9;-17,1;0
060040116;Les Bastides;06004;Antibes;12,5;16194;21627;27944;0,54;11625;14682;17602;19724;23695;26422;30007;35027;3,0;3,5;0,24;81,6;73,4;3,6;4,6;23,9;7,9;4,0;1,7;1,2;1,1;-17,4;0
060040117;Fontmerle;06004;Antibes;11,1;17420;24069;32585;0,63;11787;15810;18873;21404;27090;30508;35359;43255;3,7;4,4;0,28;71,8;61,6;2,6;7,5;31,4;14,6;2,6;1,1;0,8;0,7;-20,4;0
060040118;Laval;06004;Antibes;13,1;15816;21956;30460;0,67;11278;14483;16815;19152;24613;28339;32994;40638;3,6;4,3;0,28;63,2;54,7;3,6;4,9;38,0;13,3;3,9;1,1;1,6;1,2;-18,4;0
060040119;l'Estagnol;06004;Antibes;8,3;17530;22999;30098;0,55;12944;16480;18781;20825;25339;28210;32735;41419;3,2;4,1;0,28;83,7;75,1;2,9;5,6;23,0;10,4;2,9;1,4;0,8;0,7;-20,0;0
060040120;Saint-Jean;06004;Antibes;12,9;15752;21180;29467;0,65;11136;14663;16982;18865;24052;28085;32490;39847;3,6;4,4;0,29;60,1;51,4;2,9;5,7;39,8;14,9;4,0;1,2;1,6;1,1;-18,8;0
060040121;La Badine;06004;Antibes;;16519;23489;33213;0,71;11147;15176;17506;20603;26876;30813;36360;46857;4,2;5,0;0,31;59,7;51,1;2,7;5,9;40,7;18,1;2,4;1,1;0,8;0,5;-20,9;0
060040122;Saint-Maymes-Lauvert;06004;Antibes;11,2;17055;24999;36447;0,78;11732;15325;18728;22087;28266;33189;39459;51770;4,4;6,3;0,36;73,3;58,0;3,2;12,1;29,0;19,9;2,1;0,8;0,7;0,5;-24,3;0
060040123;Place de Gaulle;06004;Antibes;16,7;14531;19907;28499;0,70;10262;13298;15617;17771;22543;26132;30722;38062;3,7;4,6;0,30;56,5;50,0;2,7;3,8;42,0;15,3;4,2;1,3;1,6;1,3;-18,0;0
060040124;Ponteil;06004;Antibes;16,7;14964;22476;32441;0,78;10342;13223;16419;19131;25674;30147;35716;46101;4,5;5,6;0,33;52,0;43,4;2,7;5,8;45,3;21,2;3,2;0,8;1,4;1,1;-21,7;0
060040125;Juan Les Pins-Gallice;06004;Antibes;22,2;12960;18671;27313;0,77;9031;11869;13902;16215;21643;25140;30375;38001;4,2;5,8;0,35;53,4;44,1;3,5;5,9;43,3;18,7;5,1;1,2;2,2;1,8;-20,5;0
060040126;Pont du Lys-Antibes Les Pins;06004;Antibes;19,7;13659;19145;25780;0,63;9597;12399;14613;16893;21247;24113;28104;36050;3,8;4,5;0,29;66,5;58,7;4,8;3,0;33,2;12,0;5,3;1,4;2,2;1,7;-17,0;0
060120101;Beausoleil Superieur;06012;Beausoleil;13,7;15884;21911;31086;0,69;11455;14015;17171;19448;24987;28971;34191;41600;3,6;5,2;0,33;82,5;75,6;3,6;3,3;25,6;10,4;2,7;0,8;1,2;0,8;-21,2;0
060120102;Tenao Inferieur;06012;Beausoleil;20,3;13334;19151;26936;0,71;8892;12255;14468;16363;21371;24114;29008;38056;4,3;5,5;0,33;82,1;75,8;3,8;2,4;24,6;9,4;2,9;1,0;0,9;1,0;-19,0;0
060120103;Moneghetti Ouest;06012;Beausoleil;15,0;14606;19238;25926;0,59;10591;13226;15662;17437;21590;24415;28271;33292;3,1;3,7;0,25;85,4;81,5;2,4;1,6;21,9;6,2;3,1;1,3;0,9;0,9;-16,6;0
060120104;Moneghetti Est;06012;Beausoleil;14,4;14696;20579;28038;0,65;10847;13685;15657;18190;23001;26028;30517;37640;3,5;4,5;0,30;87,3;82,5;3,0;1,9;21,5;7,6;2,2;0,9;0,6;0,6;-18,6;0
060120105;Centre;06012;Beausoleil;19,7;13731;18835;26308;0,67;9141;12385;14773;16742;21472;24411;28714;36441;4,0;5,2;0,31;82,4;75,8;3,2;3,3;23,9;10,3;2,8;1,2;0,8;0,8;-19,4;0
