CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSAC14;PBEN14;PPEN14;PPAT14;PPSOC14;PPFAM14;PPMINI14;PPLOGT14;PIMPOT14
01259;Montcet;234;652;417,2;;22427,5;;;;;;;;;;;;;;;;;;;;;;
01260;Le Montellier;102;296;187,2;;24708,5;;;;;;;;;;;;;;;;;;;;;;
01261;Monthieux;233;653;421,1;;24047,0;;;;;;;;;;;;;;;;;;;;;;
01262;Montluel;2825;7018;4635,2;15166,0;20350,5;27625,2;12459,2;11585,7;14055,3;16028,3;18243,0;22764,3;26014,2;29632,4;35872,3;3,1;3,6;0,3;75,1;3,4;22,5;8,9;5,7;2,9;1,3;1,4;-15,6
01263;Montmerle-sur-Saône;1518;3789;2511,1;17648,0;22354,0;29151,3;11503,3;13427,0;16223,6;18810,6;20668,3;24632,2;27448,1;31139,0;37849,1;2,8;3,8;0,3;68,7;7,1;26,7;10,9;3,5;2,3;0,7;0,6;-16,9
01264;Montracol;373;1005;648,0;;21597,8;;;;;;;;;;;;;;;;;;;;;;
01265;Montréal-la-Cluse;1437;3474;2323,0;13466,5;18235,7;24499,5;11033,0;10338,4;12494,4;14424,0;16315,9;20292,0;22615,3;25971,2;30321,2;2,9;3,6;0,3;70,9;2,1;25,6;8,3;6,8;3,1;1,7;2,0;-13,7
01266;Montrevel-en-Bresse;1078;2356;1646,2;16210,0;20341,4;24810,0;8600,0;12697,0;15363,5;16860,0;18796,5;21769,6;23854,0;26900,0;31744,7;2,5;3,0;0,2;59,9;3,6;35,9;10,9;4,3;2,1;1,0;1,2;-14,6
01267;Nurieux-Volognat;399;1035;680,1;;21183,0;;;;;;;;;;;;;;;;;;;;;;
01268;Murs-et-Gélignieux;100;260;170,3;;21458,5;;;;;;;;;;;;;;;;;;;;;;
01269;Nantua;1420;3263;2202,4;11853,8;16513,8;22362,0;10508,2;8807,1;10945,2;12747,0;14526,0;18346,9;20752,4;24066,1;29920,7;3,4;4,3;0,3;63,9;4,3;26,3;10,6;8,7;3,6;2,4;2,7;-13,8
01271;Nattages;238;603;399,2;;23463,3;;;;;;;;;;;;;;;;;;;;;;
01272;Neuville-les-Dames;626;1493;1004,7;;20980,7;;;;;;;;;;;;;;;;;;;;;;
01273;Neuville-sur-Ain;686;1712;1129,6;;20257,3;;;;;;;;;;;;;;;;;;;;;;
01274;Les Neyrolles;240;650;415,0;;17781,2;;;;;;;;;;;;;;;;;;;;;;
01275;Neyron;985;2535;1673,9;19693,3;26702,9;38871,0;19177,6;14641,1;18573,6;21457,6;23800,0;30716,1;35300,5;41904,0;54620,0;3,7;4,7;0,3;72,3;8,0;22,7;17,5;2,2;1,4;0,3;0,5;-22,7
01276;Niévroz;532;1577;995,9;;23480,0;;;;;;;;;;;;;;;;;;;;;;
01277;Nivollet-Montgriffon;59;128;89,1;;21924,2;;;;;;;;;;;;;;;;;;;;;;
01280;Ordonnaz;68;145;101,7;;19729,5;;;;;;;;;;;;;;;;;;;;;;
01281;Ornex;1359;3482;2266,4;18013,6;33927,6;53252,7;35239,1;8597,6;15373,0;21259,3;26320,6;41105,2;47705,0;57525,2;71886,0;8,4;10,6;0,4;85,8;2,4;17,9;9,0;1,8;0,8;0,5;0,5;-16,9
01282;Outriaz;102;274;176,7;;22195,7;;;;;;;;;;;;;;;;;;;;;;
01283;Oyonnax;9211;22484;14936,1;12171,1;16654,2;22034,4;9863,3;9210,4;11475,3;13058,3;14894,0;18566,8;20670,4;23734,0;29547,3;3,2;4,1;0,3;65,3;3,0;28,3;9,1;8,8;3,8;2,3;2,7;-14,5
01284;Ozan;240;655;422,0;;19101,2;;;;;;;;;;;;;;;;;;;;;;
01285;Parcieux;425;1172;757,6;;26912,0;;;;;;;;;;;;;;;;;;;;;;
01286;Parves;151;388;256,2;;22844,1;;;;;;;;;;;;;;;;;;;;;;
01288;Péron;881;2230;1462,9;20919,6;33371,1;48546,0;27626,4;13094,7;19012,4;23833,3;28626,7;38849,0;44865,2;54420,9;68367,0;5,2;6,7;0,3;89,7;1,5;13,9;8,3;1,0;0,6;0,2;0,2;-14,4
01289;Péronnas;2606;5940;4107,3;16923,0;21929,1;28895,6;11972,6;13000,8;15478,0;17944,1;19998,7;23976,3;26636,0;30977,0;38101,7;2,9;3,5;0,3;61,8;4,0;36,4;10,9;3,6;1,8;0,8;0,9;-16,7
01290;Pérouges;515;1254;849,3;;25036,7;;;;;;;;;;;;;;;;;;;;;;
01291;Perrex;332;847;562,3;;21055,7;;;;;;;;;;;;;;;;;;;;;;
01292;Le Petit-Abergement;59;135;92,8;;23299,3;;;;;;;;;;;;;;;;;;;;;;
01293;Peyriat;63;161;105,0;;24526,0;;;;;;;;;;;;;;;;;;;;;;
01294;Peyrieu;334;808;538,2;;20945,7;;;;;;;;;;;;;;;;;;;;;;
01295;Peyzieux-sur-Saône;220;666;406,8;;21300,5;;;;;;;;;;;;;;;;;;;;;;
01296;Pirajoux;152;364;244,1;;19743,8;;;;;;;;;;;;;;;;;;;;;;
01297;Pizay;278;786;503,9;;24679,1;;;;;;;;;;;;;;;;;;;;;;
01298;Plagne;54;129;86,8;;27129,0;;;;;;;;;;;;;;;;;;;;;;
01299;Le Plantay;177;483;311,6;;21307,6;;;;;;;;;;;;;;;;;;;;;;
01300;Le Poizat;170;429;279,3;;22688,6;;;;;;;;;;;;;;;;;;;;;;
01301;Polliat;1035;2503;1684,1;18686,0;22589,5;28820,0;10134,0;14872,7;17593,5;19425,0;20978,2;24725,4;26947,5;30982,0;36938,0;2,5;3,1;0,2;69,5;5,2;28,4;10,3;3,1;2,0;0,5;0,6;-16,5
01302;Pollieu;70;161;111,7;;23598,0;;;;;;;;;;;;;;;;;;;;;;
01303;Poncin;729;1679;1138,3;;19240,4;;;;;;;;;;;;;;;;;;;;;;
01304;Pont-d'Ain;1098;2737;1800,7;15605,0;20349,5;26060,6;10455,6;11552,8;14710,0;16572,0;18428,0;22500,7;24804,0;27511,5;32348,5;2,8;3,3;0,2;67,4;5,3;27,8;8,4;5,4;3,1;1,1;1,2;-14,3
01305;Pont-de-Vaux;1054;2081;1505,9;14340,0;18262,7;23214,4;8874,4;10978,8;13444,0;15136,0;16657,6;20001,0;21921,7;25007,0;31072,0;2,8;3,6;0,3;58,0;6,0;32,7;11,8;6,2;2,2;1,9;2,2;-14,7
01306;Pont-de-Veyle;701;1466;1035,2;;18452,0;;;;;;;;;;;;;;;;;;;;;;
01307;Port;368;851;579,9;;21015,3;;;;;;;;;;;;;;;;;;;;;;
01308;Pougny;284;697;464,5;;33717,0;;;;;;;;;;;;;;;;;;;;;;
01310;Prémeyzel;54;142;90,9;;18954,7;;;;;;;;;;;;;;;;;;;;;;
01312;Pressiat;103;250;165,9;;20576,7;;;;;;;;;;;;;;;;;;;;;;
01313;Prévessin-Moëns;2631;6831;4412,1;19339,5;36875,0;59606,5;40267,0;9417,6;15858,5;22429,0;29582,0;44907,3;53956,0;66726,7;89202,9;9,5;12,4;0,4;85,9;2,3;17,7;9,6;1,2;0,6;0,3;0,3;-16,7
01314;Priay;654;1660;1088,3;;21676,0;;;;;;;;;;;;;;;;;;;;;;
01316;Pugieu;67;158;106,5;;21447,5;;;;;;;;;;;;;;;;;;;;;;
01317;Ramasse;130;317;211,0;;21615,0;;;;;;;;;;;;;;;;;;;;;;
01318;Rancé;231;708;441,8;;25184,2;;;;;;;;;;;;;;;;;;;;;;
01319;Relevant;177;462;302,3;;22125,7;;;;;;;;;;;;;;;;;;;;;;
01320;Replonges;1496;3756;2483,6;17536,0;22022,0;27425,0;9889,0;13568,7;16318,1;18626,2;20466,2;23849,6;25785,7;29520,0;34667,3;2,6;3,2;0,2;68,7;3,9;27,2;11,5;3,9;2,4;0,6;0,8;-15,2
01321;Revonnas;339;946;599,5;;23659,5;;;;;;;;;;;;;;;;;;;;;;
01322;Reyrieux;1594;4509;2880,4;19925,2;25899,5;33812,7;13887,4;15087,3;18468,0;21180,8;23396,7;28521,5;31614,7;36059,5;44082,4;2,9;3,5;0,2;75,2;5,4;22,9;12,4;2,8;2,0;0,4;0,5;-18,7
01323;Reyssouze;392;965;641,0;;20628,1;;;;;;;;;;;;;;;;;;;;;;
01325;Rignieux-le-Franc;370;1007;649,5;;23472,7;;;;;;;;;;;;;;;;;;;;;;
01328;Romans;174;467;301,4;;21950,4;;;;;;;;;;;;;;;;;;;;;;
01329;Rossillon;72;141;103,6;;18353,5;;;;;;;;;;;;;;;;;;;;;;
01330;Ruffieu;74;180;122,8;;18179,6;;;;;;;;;;;;;;;;;;;;;;
01331;Saint-Alban;73;172;117,3;;19569,5;;;;;;;;;;;;;;;;;;;;;;
01332;Saint-André-de-Bâgé;271;730;474,5;;21557,1;;;;;;;;;;;;;;;;;;;;;;
01333;Saint-André-de-Corcy;1273;3247;2150,8;18880,7;24066,0;30235,0;11354,3;14493,9;17618,9;19979,7;21824,3;26018,5;28442,5;32415,3;37982,0;2,6;3,1;0,2;73,7;3,9;26,0;9,2;3,2;2,1;0,5;0,7;-16,0
01334;Saint-André-d'Huiriat;219;585;378,6;;22603,0;;;;;;;;;;;;;;;;;;;;;;
01335;Saint-André-le-Bouchoux;129;364;229,2;;20902,0;;;;;;;;;;;;;;;;;;;;;;
01336;Saint-André-sur-Vieux-Jonc;447;1136;745,6;;21087,0;;;;;;;;;;;;;;;;;;;;;;
01337;Saint-Bénigne;483;1216;806,2;;21339,0;;;;;;;;;;;;;;;;;;;;;;
01338;Saint-Benoît;334;835;552,2;;20282,6;;;;;;;;;;;;;;;;;;;;;;
01339;Saint-Bernard;518;1399;911,7;;27924,3;;;;;;;;;;;;;;;;;;;;;;
01340;Saint-Bois;58;130;89,0;;22341,6;;;;;;;;;;;;;;;;;;;;;;
01341;Saint-Champ;60;133;91,5;;22520,0;;;;;;;;;;;;;;;;;;;;;;
01342;Sainte-Croix;182;541;339,4;;24541,3;;;;;;;;;;;;;;;;;;;;;;
01343;Saint-Cyr-sur-Menthon;684;1812;1173,7;;20802,4;;;;;;;;;;;;;;;;;;;;;;
01344;Saint-Denis-lès-Bourg;2391;5688;3869,5;18441,0;23351,5;30844,0;12403,0;13908,0;17301,0;19338,1;21290,7;26009,0;28958,0;32906,9;39824,8;2,9;3,3;0,2;63,3;4,6;35,0;11,8;3,1;1,8;0,6;0,7;-17,8
01345;Saint-Denis-en-Bugey;952;2294;1536,9;16260,4;20805,3;26077,5;9817,1;12567,3;15329,4;17092,0;18876,7;22773,3;24984,0;27664,0;33456,0;2,7;3,1;0,2;66,9;2,2;32,0;9,6;3,9;2,4;0,5;0,9;-14,6
01346;Saint-Didier-d'Aussiat;348;888;579,4;;20455,7;;;;;;;;;;;;;;;;;;;;;;
01347;Saint-Didier-de-Formans;701;1920;1242,4;;25717,6;;;;;;;;;;;;;;;;;;;;;;
01348;Saint-Didier-sur-Chalaronne;1112;2705;1814,3;16473,8;20994,0;25835,0;9361,2;12309,3;15360,0;17513,9;19322,0;22686,7;24465,2;27396,3;32242,5;2,6;3,1;0,2;66,4;5,1;29,3;9,7;4,3;2,5;0,9;1,0;-14,8
01349;Saint-Éloi;178;475;310,2;;24888,1;;;;;;;;;;;;;;;;;;;;;;
01350;Saint-Étienne-du-Bois;1025;2464;1659,8;17414,8;21421,0;27237,2;9822,5;13708,7;16672,9;18177,0;19987,3;23346,7;25801,3;29236,0;34571,3;2,5;3,0;0,2;67,8;3,7;29,7;10,9;3,4;2,2;0,5;0,7;-15,5
01351;Saint-Étienne-sur-Chalaronne;562;1514;973,3;;20577,1;;;;;;;;;;;;;;;;;;;;;;
01352;Saint-Étienne-sur-Reyssouze;224;565;370,9;;19287,5;;;;;;;;;;;;;;;;;;;;;;
01353;Sainte-Euphémie;578;1685;1055,6;;24483,3;;;;;;;;;;;;;;;;;;;;;;
01354;Saint-Genis-Pouilly;3343;8263;5426,4;15390,5;28031,0;47264,7;31874,1;8428,3;13492,3;17885,4;22356,5;35193,0;43080,7;52049,0;66902,9;7,9;10,2;0,4;85,0;1,9;17,9;8,4;2,4;1,1;0,6;0,7;-15,6
01355;Saint-Genis-sur-Menthon;194;494;325,1;;22185,7;;;;;;;;;;;;;;;;;;;;;;
01356;Saint-Georges-sur-Renon;70;206;127,7;;22595,7;;;;;;;;;;;;;;;;;;;;;;
01357;Saint-Germain-de-Joux;198;463;313,0;;18172,9;;;;;;;;;;;;;;;;;;;;;;
01358;Saint-Germain-les-Paroisses;182;447;296,3;;21450,4;;;;;;;;;;;;;;;;;;;;;;
01359;Saint-Germain-sur-Renon;89;226;150,9;;24415,0;;;;;;;;;;;;;;;;;;;;;;
01360;Saint-Jean-de-Gonville;576;1452;957,3;;34846,0;;;;;;;;;;;;;;;;;;;;;;
01361;Saint-Jean-de-Niost;534;1463;948,1;;24904,4;;;;;;;;;;;;;;;;;;;;;;
01362;Saint-Jean-de-Thurigneux;283;803;505,8;;25185,2;;;;;;;;;;;;;;;;;;;;;;
01363;Saint-Jean-le-Vieux;706;1673;1136,0;;21755,3;;;;;;;;;;;;;;;;;;;;;;
01364;Saint-Jean-sur-Reyssouze;316;742;503,3;;20774,8;;;;;;;;;;;;;;;;;;;;;;
01365;Saint-Jean-sur-Veyle;438;1135;743,4;;21324,0;;;;;;;;;;;;;;;;;;;;;;
01366;Sainte-Julie;357;1010;633,9;;22642,4;;;;;;;;;;;;;;;;;;;;;;
01367;Saint-Julien-sur-Reyssouze;285;667;448,0;;19508,0;;;;;;;;;;;;;;;;;;;;;;
01368;Saint-Julien-sur-Veyle;287;784;497,5;;21304,0;;;;;;;;;;;;;;;;;;;;;;
01369;Saint-Just;359;954;625,5;;23588,0;;;;;;;;;;;;;;;;;;;;;;
01370;Saint-Laurent-sur-Saône;871;1522;1158,1;;17818,0;;;;;;;;;;;;;;;;;;;;;;
01371;Saint-Marcel;471;1292;830,1;;22037,6;;;;;;;;;;;;;;;;;;;;;;
01372;Saint-Martin-de-Bavel;165;403;270,2;;22492,0;;;;;;;;;;;;;;;;;;;;;;
01373;Saint-Martin-du-Frêne;415;1049;698,4;;21209,5;;;;;;;;;;;;;;;;;;;;;;
01374;Saint-Martin-du-Mont;720;1789;1189,9;;22238,1;;;;;;;;;;;;;;;;;;;;;;
01375;Saint-Martin-le-Châtel;310;834;539,1;;21188,0;;;;;;;;;;;;;;;;;;;;;;
01376;Saint-Maurice-de-Beynost;1524;3919;2572,3;15793,0;20774,0;26544,3;10751,3;12360,5;14690,6;16972,7;18832,9;22844,8;25217,6;28567,1;35109,3;2,8;3,4;0,2;70,4;4,2;25,9;9,5;5,3;2,7;1,4;1,3;-15,3
01378;Saint-Maurice-de-Gourdans;960;2592;1672,1;19526,1;25080,0;31172,7;11646,6;15113,0;18467,0;20678,7;22898,7;27303,8;29644,0;32688,4;38117,6;2,5;2,9;0,2;78,8;6,0;19,6;10,2;3,0;2,3;0,3;0,3;-17,6
01379;Saint-Maurice-de-Rémens;289;768;497,0;;19939,6;;;;;;;;;;;;;;;;;;;;;;
01380;Saint-Nizier-le-Bouchoux;272;631;433,3;;19473,3;;;;;;;;;;;;;;;;;;;;;;
01381;Saint-Nizier-le-Désert;320;911;574,5;;20649,6;;;;;;;;;;;;;;;;;;;;;;
01382;Sainte-Olive;110;292;189,8;;25235,6;;;;;;;;;;;;;;;;;;;;;;
01383;Saint-Paul-de-Varax;569;1452;954,5;;20710,7;;;;;;;;;;;;;;;;;;;;;;
01384;Saint-Rambert-en-Bugey;948;2102;1442,6;13134,4;17884,2;22794,0;9659,6;9446,5;12264,8;14073,3;15978,1;19325,2;21549,2;24095,2;27673,3;2,9;3,3;0,2;63,7;5,1;29,0;6,3;8,3;3,5;2,4;2,4;-12,4
01385;Saint-Rémy;401;1021;676,9;;23058,0;;;;;;;;;;;;;;;;;;;;;;
01386;Saint-Sorlin-en-Bugey;460;1114;745,8;;24015,5;;;;;;;;;;;;;;;;;;;;;;
01387;Saint-Sulpice;84;227;143,1;;20560,7;;;;;;;;;;;;;;;;;;;;;;
01388;Saint-Trivier-de-Courtes;472;962;689,0;;18612,9;;;;;;;;;;;;;;;;;;;;;;
01389;Saint-Trivier-sur-Moignans;693;1797;1176,4;;20857,0;;;;;;;;;;;;;;;;;;;;;;
01390;Saint-Vulbas;381;968;631,7;;21533,3;;;;;;;;;;;;;;;;;;;;;;
01391;Salavre;128;279;196,9;;22145,3;;;;;;;;;;;;;;;;;;;;;;
01392;Samognat;249;700;449,0;;23431,6;;;;;;;;;;;;;;;;;;;;;;
01393;Sandrans;192;529;334,4;;22772,2;;;;;;;;;;;;;;;;;;;;;;
01396;Sault-Brénaz;434;1004;683,4;;18494,3;;;;;;;;;;;;;;;;;;;;;;
01397;Sauverny;357;897;595,6;;36063,0;;;;;;;;;;;;;;;;;;;;;;
01398;Savigneux;486;1302;840,5;;22974,0;;;;;;;;;;;;;;;;;;;;;;
01399;Ségny;658;1706;1114,6;;36246,0;;;;;;;;;;;;;;;;;;;;;;
01400;Seillonnaz;65;141;99,5;;19601,9;;;;;;;;;;;;;;;;;;;;;;
01401;Sergy;671;1832;1167,9;;40434,0;;;;;;;;;;;;;;;;;;;;;;
01402;Sermoyer;304;720;486,8;;18957,8;;;;;;;;;;;;;;;;;;;;;;
01403;Serrières-de-Briord;537;1278;858,1;;19547,0;;;;;;;;;;;;;;;;;;;;;;
01404;Serrières-sur-Ain;65;120;90,1;;24184,8;;;;;;;;;;;;;;;;;;;;;;
01405;Servas;449;1199;771,3;;20137,2;;;;;;;;;;;;;;;;;;;;;;
01406;Servignat;72;170;115,3;;18475,1;;;;;;;;;;;;;;;;;;;;;;
01407;Seyssel;427;927;645,7;;20653,3;;;;;;;;;;;;;;;;;;;;;;
01408;Simandre-sur-Suran;272;678;449,0;;20064,7;;;;;;;;;;;;;;;;;;;;;;
01409;Songieu;57;130;90,1;;20171,2;;;;;;;;;;;;;;;;;;;;;;
01410;Sonthonnax-la-Montagne;124;349;223,6;;24780,0;;;;;;;;;;;;;;;;;;;;;;
01411;Souclin;120;271;186,7;;21210,7;;;;;;;;;;;;;;;;;;;;;;
01412;Sulignat;220;593;384,4;;21967,8;;;;;;;;;;;;;;;;;;;;;;
01414;Sutrieu;98;223;155,1;;22060,8;;;;;;;;;;;;;;;;;;;;;;
01415;Talissieu;199;421;295,5;;20228,0;;;;;;;;;;;;;;;;;;;;;;
01416;Tenay;450;1012;692,4;;17303,5;;;;;;;;;;;;;;;;;;;;;;
01417;Thézillieu;147;319;220,3;;19804,3;;;;;;;;;;;;;;;;;;;;;;
01418;Thil;383;1132;716,3;;26600,8;;;;;;;;;;;;;;;;;;;;;;
01419;Thoiry;2048;5250;3427,7;19466,7;32638,1;52760,0;33293,3;9125,4;16381,7;21379,0;27339,0;38762,9;47243,7;57528,0;73508,6;8,1;10,3;0,4;84,1;2,5;17,5;10,1;1,3;0,6;0,3;0,3;-15,5
01420;Thoissey;740;1483;1059,5;;17877,0;;;;;;;;;;;;;;;;;;;;;;
01421;Torcieu;322;758;515,4;;21436,7;;;;;;;;;;;;;;;;;;;;;;
01422;Tossiat;537;1359;902,3;;22963,9;;;;;;;;;;;;;;;;;;;;;;
01423;Toussieux;316;906;573,6;;25104,0;;;;;;;;;;;;;;;;;;;;;;
01424;Tramoyes;611;1726;1113,8;;26839,5;;;;;;;;;;;;;;;;;;;;;;
01425;La Tranclière;116;297;196,4;;21336,0;;;;;;;;;;;;;;;;;;;;;;
01426;Treffort-Cuisiat;931;2290;1521,3;16407,3;21034,8;26873,3;10466,0;12814,6;15066,0;17625,4;19881,9;22739,5;25402,8;28571,0;34653,5;2,7;3,5;0,2;68,7;8,6;26,8;8,0;4,1;2,6;0,7;0,8;-16,2
01427;Trévoux;2699;6668;4416,4;15304,0;20968,5;28078,4;12774,4;11271,0;14131,9;16499,0;18726,0;23277,3;26253,5;30484,7;36293,0;3,2;3,8;0,3;75,4;4,0;22,8;8,4;5,5;2,8;1,2;1,5;-16,1
01428;Valeins;46;125;78,6;;22651,3;;;;;;;;;;;;;;;;;;;;;;
01429;Vandeins;247;670;433,9;;21832,4;;;;;;;;;;;;;;;;;;;;;;
01430;Varambon;223;511;349,7;;22002,8;;;;;;;;;;;;;;;;;;;;;;
01431;Vaux-en-Bugey;519;1264;840,7;;21767,3;;;;;;;;;;;;;;;;;;;;;;
01432;Verjon;118;271;183,7;;21287,1;;;;;;;;;;;;;;;;;;;;;;
01433;Vernoux;93;286;172,1;;18757,7;;;;;;;;;;;;;;;;;;;;;;
01434;Versailleux;160;449;287,1;;23120,6;;;;;;;;;;;;;;;;;;;;;;
01435;Versonnex;742;2018;1286,4;20152,9;31318,7;49606,7;29453,8;12917,8;18399,3;21914,8;26186,0;37501,7;45713,8;56084,3;68076,5;5,3;6,8;0,4;86,7;1,8;18,0;7,9;1,5;0,8;0,3;0,4;-15,9
01436;Vesancy;208;482;329,2;;37941,7;;;;;;;;;;;;;;;;;;;;;;
01437;Vescours;88;236;149,8;;16907,9;;;;;;;;;;;;;;;;;;;;;;
01439;Vésines;43;102;68,7;;20466,7;;;;;;;;;;;;;;;;;;;;;;
01441;Vieu-d'Izenave;269;723;465,8;;20250,0;;;;;;;;;;;;;;;;;;;;;;
01442;Vieu;163;373;255,9;;20863,0;;;;;;;;;;;;;;;;;;;;;;
01443;Villars-les-Dombes;1836;4255;2916,3;17421,3;21853,8;27807,9;10386,6;13322,4;16287,0;18394,0;20275,8;24008,0;26339,2;29573,8;34707,2;2,6;3,0;0,2;73,0;2,5;26,7;9,3;3,7;2,0;0,7;1,0;-15,2
01444;Villebois;491;1174;786,1;;20890,3;;;;;;;;;;;;;;;;;;;;;;
01445;Villemotier;242;665;423,8;;21034,6;;;;;;;;;;;;;;;;;;;;;;
01446;Villeneuve;503;1405;898,7;;22789,9;;;;;;;;;;;;;;;;;;;;;;
01447;Villereversure;485;1173;788,2;;19723,5;;;;;;;;;;;;;;;;;;;;;;
01448;Villes;149;370;247,1;;26522,0;;;;;;;;;;;;;;;;;;;;;;
01449;Villette-sur-Ain;271;719;465,9;;23358,6;;;;;;;;;;;;;;;;;;;;;;
01450;Villieu-Loyes-Mollon;1335;3590;2307,7;18440,0;23504,0;29862,7;11422,7;14248,3;17340,0;19360,6;21496,0;25723,9;28352,9;31979,6;39110,0;2,7;3,3;0,2;76,3;6,6;22,4;8,3;3,4;2,5;0,4;0,5;-17,0
01451;Viriat;2505;6325;4193,5;17547,5;22372,0;28693,0;11145,5;13436,0;16273,8;18742,3;20607,3;24464,7;26891,6;30956,5;37188,7;2,8;3,2;0,2;66,5;4,2;29,9;11,8;3,9;2,3;0,7;0,9;-16,3
01452;Virieu-le-Grand;487;1072;744,4;;18517,0;;;;;;;;;;;;;;;;;;;;;;
01453;Virieu-le-Petit;153;300;219,5;;20080,3;;;;;;;;;;;;;;;;;;;;;;
01454;Virignin;383;1016;654,7;;19924,7;;;;;;;;;;;;;;;;;;;;;;
01457;Vonnas;1197;2897;1939,8;15001,0;19390,4;24584,7;9583,7;12119,7;14125,4;15883,5;17576,4;21362,3;23202,0;26161,3;31732,3;2,6;3,3;0,2;59,2;4,7;33,3;11,0;5,6;3,1;0,9;1,5;-13,8
02001;Abbécourt;195;502;329,6;;18230,4;;;;;;;;;;;;;;;;;;;;;;
02002;Achery;233;592;389,8;;19631,3;;;;;;;;;;;;;;;;;;;;;;
02003;Acy;398;1046;681,2;;20611,4;;;;;;;;;;;;;;;;;;;;;;
02004;Agnicourt-et-Séchelles;79;190;130,3;;17860,4;;;;;;;;;;;;;;;;;;;;;;
02005;Aguilcourt;149;395;258,4;;21948,1;;;;;;;;;;;;;;;;;;;;;;
02006;Aisonville-et-Bernoville;116;287;192,6;;19023,8;;;;;;;;;;;;;;;;;;;;;;
02007;Aizelles;47;118;79,0;;20779,0;;;;;;;;;;;;;;;;;;;;;;
02008;Aizy-Jouy;111;294;188,0;;19611,3;;;;;;;;;;;;;;;;;;;;;;
02009;Alaincourt;197;525;338,7;;20192,0;;;;;;;;;;;;;;;;;;;;;;
02010;Allemant;62;184;114,3;;19255,8;;;;;;;;;;;;;;;;;;;;;;
02011;Ambleny;467;1225;802,5;;21446,5;;;;;;;;;;;;;;;;;;;;;;
02013;Amifontaine;152;412;265,6;;20076,7;;;;;;;;;;;;;;;;;;;;;;
02014;Amigny-Rouy;288;747;487,7;;20300,6;;;;;;;;;;;;;;;;;;;;;;
02016;Andelain;81;217;138,8;;19246,4;;;;;;;;;;;;;;;;;;;;;;
02017;Anguilcourt-le-Sart;112;299;194,1;;19106,3;;;;;;;;;;;;;;;;;;;;;;
02018;Anizy-le-Château;859;2008;1360,7;13355,0;18291,0;24082,4;10727,4;9957,5;12646,3;14576,7;16641,0;20286,7;22589,6;25952,7;30620,7;3,1;3,5;0,2;55,8;5,4;37,0;9,3;7,0;3,2;2,0;1,7;-14,5
02019;Annois;155;355;244,8;;18893,3;;;;;;;;;;;;;;;;;;;;;;
02020;Any-Martin-Rieux;192;468;312,9;;17563,0;;;;;;;;;;;;;;;;;;;;;;
02021;Archon;39;101;66,8;;14659,3;;;;;;;;;;;;;;;;;;;;;;
02022;Arcy-Sainte-Restitue;164;425;281,6;;19049,4;;;;;;;;;;;;;;;;;;;;;;
02023;Armentières-sur-Ourcq;44;110;73,2;;21906,5;;;;;;;;;;;;;;;;;;;;;;
02025;Artemps;127;345;223,0;;20834,7;;;;;;;;;;;;;;;;;;;;;;
02026;Artonges;68;160;108,1;;19989,3;;;;;;;;;;;;;;;;;;;;;;
02027;Assis-sur-Serre;94;224;154,7;;19322,5;;;;;;;;;;;;;;;;;;;;;;
02028;Athies-sous-Laon;1100;2741;1825,4;15680,7;20195,0;25631,0;9950,3;12096,7;14675,4;16592,4;18650,7;22055,3;24252,4;27054,7;31983,0;2,6;3,1;0,2;70,2;3,5;29,7;6,4;4,6;2,5;1,0;1,0;-14,4
02029;Attilly;149;398;260,2;;20497,6;;;;;;;;;;;;;;;;;;;;;;
02030;Aubencheul-aux-Bois;113;291;192,6;;18046,9;;;;;;;;;;;;;;;;;;;;;;
02031;Aubenton;281;663;447,0;;16054,7;;;;;;;;;;;;;;;;;;;;;;
02032;Aubigny-aux-Kaisnes;93;251;161,8;;16539,0;;;;;;;;;;;;;;;;;;;;;;
02033;Aubigny-en-Laonnois;44;104;71,2;;19923,3;;;;;;;;;;;;;;;;;;;;;;
02034;Audignicourt;45;113;74,0;;20982,0;;;;;;;;;;;;;;;;;;;;;;
02035;Audigny;99;267;169,4;;18238,0;;;;;;;;;;;;;;;;;;;;;;
02037;Aulnois-sous-Laon;533;1438;928,1;;19816,0;;;;;;;;;;;;;;;;;;;;;;
02039;Autremencourt;59;148;97,3;;17755,7;;;;;;;;;;;;;;;;;;;;;;
02040;Autreppes;66;171;111,7;;18611,4;;;;;;;;;;;;;;;;;;;;;;
02041;Autreville;332;844;560,3;;20342,0;;;;;;;;;;;;;;;;;;;;;;
02042;Azy-sur-Marne;157;381;256,4;;23320,0;;;;;;;;;;;;;;;;;;;;;;
02046;Barenton-Bugny;232;572;384,1;;19664,7;;;;;;;;;;;;;;;;;;;;;;
02047;Barenton-Cel;48;129;86,3;;19461,6;;;;;;;;;;;;;;;;;;;;;;
02048;Barenton-sur-Serre;50;131;85,2;;19847,1;;;;;;;;;;;;;;;;;;;;;;
02049;Barisis-aux-Bois;311;767;512,1;;20124,5;;;;;;;;;;;;;;;;;;;;;;
02050;Barzy-en-Thiérache;124;312;205,8;;17724,8;;;;;;;;;;;;;;;;;;;;;;
02051;Barzy-sur-Marne;152;360;245,8;;21927,3;;;;;;;;;;;;;;;;;;;;;;
