CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PCHO15;PTSA15;PBEN15;PPEN15;PPAT15;PPSOC15;PPFAM15;PPMINI15;PPLOGT15;PIMPOT15
01233;Marchamp;63,0;143,0;96,0;;22504,3;;;;;;;;;;;;;;;;;;;;;;;;
01234;Marignieu;70,0;161,0;112,5;;21545,5;;;;;;;;;;;;;;;;;;;;;;;;
01235;Marlieux;410,0;1047,5;678,8;;21106,8;;;;;;;;;;;;;;;;;;;;;;;;
01236;Marsonnas;396,0;1013,0;662,0;;20820,7;;;;;;;;;;;;;;;;;;;;;;;;
01237;Martignat;617,0;1694,0;1095,5;;20295,5;;;;;;;;;;;;;;;;;;;;;;;;
01238;Massieux;940,0;2600,5;1674,1;20084,6;25264,8;31718,9;11634,3;16044,0;19114,4;21074,4;23080,0;27234,5;30225,0;33845,3;40139,3;2,5;2,9;0,2;80,6;3,0;73,3;4,3;24,5;9,7;2,5;1,8;0,3;0,4;-17,3
01239;Massignieu-de-Rives;257,0;642,0;426,2;;22894,3;;;;;;;;;;;;;;;;;;;;;;;;
01240;Matafelon-Granges;271,0;662,0;442,2;;21086,3;;;;;;;;;;;;;;;;;;;;;;;;
01241;Meillonnas;515,0;1235,5;831,3;;23727,2;;;;;;;;;;;;;;;;;;;;;;;;
01242;Mérignat;50,0;123,0;81,5;;18464,7;;;;;;;;;;;;;;;;;;;;;;;;
01243;Messimy-sur-Saône;473,0;1271,0;826,6;;24356,4;;;;;;;;;;;;;;;;;;;;;;;;
01244;Meximieux;3149,0;7604,5;5080,4;16425,0;21953,0;28758,7;12333,7;12076,8;15186,7;17590,0;19818,9;24247,5;27089,6;30743,9;36930,4;3,1;3,5;0,2;80,6;3,1;74,9;2,6;22,3;7,7;5,1;2,5;1,2;1,3;-15,7
01245;Bohas-Meyriat-Rignat;375,0;907,0;606,5;;22466,2;;;;;;;;;;;;;;;;;;;;;;;;
01246;Mézériat;867,0;2116,5;1412,8;16003,3;20881,0;26010,8;10007,5;12050,0;14644,0;17001,0;18992,9;22863,0;25093,5;28266,2;33205,3;2,8;3,3;0,2;68,4;2,8;61,1;4,6;30,4;10,9;5,0;2,8;1,1;1,1;-14,7
01247;Mijoux;139,0;319,0;218,5;;27823,0;;;;;;;;;;;;;;;;;;;;;;;;
01248;Mionnay;818,0;2289,0;1481,9;20062,5;25611,6;32362,0;12299,5;15315,2;19208,0;21336,7;23315,5;28187,2;30562,7;35094,0;42193,6;2,8;3,3;0,2;87,9;2,3;80,2;5,3;18,7;9,3;2,2;1,5;0,2;0,4;-18,1
01249;Miribel;3742,0;9174,0;6115,4;17414,5;23469,3;31087,7;13673,2;12768,1;16105,0;18964,0;21382,6;25950,7;29117,3;33142,7;39447,1;3,1;3,7;0,3;77,9;2,7;71,7;3,6;23,9;11,6;3,8;2,0;0,8;0,9;-17,2
01250;Misérieux;662,0;1876,5;1198,6;;24620,0;;;;;;;;;;;;;;;;;;;;;;;;
01252;Mogneneins;298,0;785,0;509,6;;22274,2;;;;;;;;;;;;;;;;;;;;;;;;
01254;Montagnat;778,0;2076,0;1352,0;19980,5;25441,3;32167,6;12187,1;15946,5;18916,0;21090,5;23081,7;27889,6;30926,0;34421,7;44637,5;2,8;3,6;0,3;79,0;2,0;71,1;5,9;25,1;12,6;2,5;1,8;0,3;0,4;-19,2
01255;Montagnieu;256,0;603,5;403,2;;20575,3;;;;;;;;;;;;;;;;;;;;;;;;
01257;Montanges;129,0;322,0;214,9;;24427,3;;;;;;;;;;;;;;;;;;;;;;;;
01258;Montceaux;432,0;1220,5;781,4;;23547,6;;;;;;;;;;;;;;;;;;;;;;;;
01259;Montcet;239,0;691,5;436,0;;22508,3;;;;;;;;;;;;;;;;;;;;;;;;
01260;Le Montellier;101,0;283,5;180,5;;23584,2;;;;;;;;;;;;;;;;;;;;;;;;
01261;Monthieux;236,0;663,0;425,7;;24410,5;;;;;;;;;;;;;;;;;;;;;;;;
01262;Montluel;2820,0;6984,0;4616,9;15400,0;20601,7;27495,0;12095,0;11400,7;14217,0;16258,3;18311,5;23050,0;26003,8;29740,7;36415,3;3,2;3,6;0,3;78,3;3,5;71,7;3,1;22,9;8,9;5,7;2,9;1,4;1,5;-15,8
01263;Montmerle-sur-Saône;1546,0;3834,0;2547,7;17877,6;22735,3;29028,4;11150,8;13736,0;16457,0;19016,7;20858,3;24703,2;27428,7;31051,3;38245,6;2,8;3,4;0,2;74,1;2,3;67,8;3,9;28,1;11,5;3,6;2,2;0,7;0,7;-17,3
01264;Montracol;391,0;1027,0;668,0;;21059,3;;;;;;;;;;;;;;;;;;;;;;;;
01265;Montréal-la-Cluse;1438,0;3436,0;2307,3;13662,0;18553,5;24526,8;10864,8;10783,3;12883,0;14696,1;16462,2;20620,0;22924,0;26617,3;32001,0;3,0;3,6;0,3;73,2;4,0;67,1;2,1;25,4;8,6;6,5;3,0;1,7;1,9;-13,7
01266;Montrevel-en-Bresse;1081,0;2303,0;1625,0;16459,3;20482,7;25318,0;8858,7;12604,0;15341,0;17318,2;19064,0;22146,0;24050,0;26940,0;32088,1;2,5;3,0;0,2;61,9;2,3;56,5;3,0;37,3;10,9;4,4;2,1;1,1;1,2;-14,5
01267;Nurieux-Volognat;399,0;1042,5;684,4;;21453,3;;;;;;;;;;;;;;;;;;;;;;;;
01268;Murs-et-Gélignieux;102,0;262,0;172,5;;21040,4;;;;;;;;;;;;;;;;;;;;;;;;
01269;Nantua;1415,0;3238,5;2190,9;11898,5;16568,1;22420,0;10521,5;8957,6;10758,8;12632,5;14378,0;18855,0;20924,0;24212,0;30512,6;3,4;4,5;0,3;67,1;4,4;58,6;4,0;26,9;11,7;8,5;3,4;2,4;2,7;-14,2
01272;Neuville-les-Dames;648,0;1493,5;1017,0;;20578,3;;;;;;;;;;;;;;;;;;;;;;;;
01273;Neuville-sur-Ain;677,0;1714,0;1129,0;;20509,0;;;;;;;;;;;;;;;;;;;;;;;;
01274;Les Neyrolles;241,0;647,5;416,5;;18037,0;;;;;;;;;;;;;;;;;;;;;;;;
01275;Neyron;978,0;2520,5;1663,6;20599,0;27401,9;37679,3;17080,3;15257,0;18755,3;21769,4;24108,0;30784,8;34709,0;41491,2;54189,3;3,6;4,9;0,3;80,0;2,4;69,3;8,3;22,1;19,2;2,0;1,2;0,3;0,4;-23,3
01276;Niévroz;538,0;1573,0;996,6;;23667,0;;;;;;;;;;;;;;;;;;;;;;;;
01277;Nivollet-Montgriffon;55,0;120,0;83,7;;21970,0;;;;;;;;;;;;;;;;;;;;;;;;
01280;Ordonnaz;70,0;147,0;104,1;;19743,8;;;;;;;;;;;;;;;;;;;;;;;;
01281;Ornex;1349,0;3451,5;2245,5;17873,5;33594,7;54692,7;36819,2;8923,0;14687,0;20589,0;26787,6;41016,7;49312,7;60718,0;75266,0;8,4;11,2;0,4;89,1;3,3;83,2;2,6;17,7;8,4;1,6;0,6;0,5;0,5;-16,8
01282;Outriaz;104,0;275,0;177,9;;22147,8;;;;;;;;;;;;;;;;;;;;;;;;
01283;Oyonnax;9247,0;22685,5;15042,5;12385,3;16675,4;22246,7;9861,4;9356,9;11479,0;13158,5;14891,3;18637,3;21041,0;23984,3;30035,3;3,2;4,1;0,3;67,7;4,8;60,1;2,8;28,3;9,5;8,8;3,7;2,4;2,6;-14,3
01284;Ozan;248,0;652,0;425,2;;19571,2;;;;;;;;;;;;;;;;;;;;;;;;
01285;Parcieux;422,0;1155,5;748,5;;26151,3;;;;;;;;;;;;;;;;;;;;;;;;
01286;Parves et Nattages;389,0;971,0;646,0;;23651,0;;;;;;;;;;;;;;;;;;;;;;;;
01288;Péron;885,0;2264,0;1477,7;21957,2;35575,6;51511,8;29554,6;14455,0;19171,7;24775,5;31008,4;40850,0;46591,1;56339,3;71947,9;5,0;6,8;0,3;93,1;3,0;88,5;1,7;13,3;6,9;1,0;0,5;0,2;0,2;-14,3
01289;Péronnas;2618,0;5973,0;4127,2;17015,0;22209,7;29109,3;12094,3;13477,7;15927,3;18049,6;20042,4;24374,0;27349,0;31293,0;38290,0;2,8;3,5;0,3;65,6;2,7;58,5;4,3;36,3;11,2;3,6;1,8;0,9;0,9;-16,7
01290;Pérouges;519,0;1225,5;838,5;;25274,5;;;;;;;;;;;;;;;;;;;;;;;;
01291;Perrex;326,0;842,0;557,1;;21748,0;;;;;;;;;;;;;;;;;;;;;;;;
01293;Peyriat;61,0;154,0;100,5;;25360,0;;;;;;;;;;;;;;;;;;;;;;;;
01294;Peyrieu;334,0;797,5;534,7;;21045,2;;;;;;;;;;;;;;;;;;;;;;;;
01295;Peyzieux-sur-Saône;219,0;670,5;411,3;;21909,3;;;;;;;;;;;;;;;;;;;;;;;;
01296;Pirajoux;153,0;377,0;251,2;;20697,2;;;;;;;;;;;;;;;;;;;;;;;;
01297;Pizay;292,0;814,0;521,7;;24404,7;;;;;;;;;;;;;;;;;;;;;;;;
01298;Plagne;54,0;131,5;87,5;;26252,0;;;;;;;;;;;;;;;;;;;;;;;;
01299;Le Plantay;180,0;495,0;318,4;;21418,1;;;;;;;;;;;;;;;;;;;;;;;;
01301;Polliat;1048,0;2535,0;1705,3;18878,0;23016,7;28651,3;9773,3;14486,2;17506,6;19556,9;21328,5;24852,5;27078,9;30833,4;36864,0;2,5;3,0;0,2;74,4;2,1;66,8;5,5;29,1;10,3;2,8;1,9;0,4;0,6;-16,6
01302;Pollieu;72,0;162,0;113,2;;26027,0;;;;;;;;;;;;;;;;;;;;;;;;
01303;Poncin;743,0;1690,0;1152,1;;19758,9;;;;;;;;;;;;;;;;;;;;;;;;
01304;Pont-d'Ain;1103,0;2753,5;1810,2;15472,0;20879,3;26008,3;10536,3;11982,4;14634,6;16527,8;18640,7;22471,0;24488,0;27503,8;32993,0;2,8;3,3;0,2;74,5;3,0;66,0;5,5;26,8;7,6;5,5;3,0;1,3;1,2;-14,4
01305;Pont-de-Vaux;1050,0;2040,0;1485,3;14751,1;18714,4;23890,0;9138,9;11683,2;13725,5;15467,6;17296,8;20766,7;22663,2;25244,7;31856,7;2,7;3,6;0,3;62,5;3,1;54,1;5,3;32,0;14,1;6,1;2,1;2,0;2,0;-14,7
01306;Pont-de-Veyle;703,0;1446,0;1028,8;;18705,5;;;;;;;;;;;;;;;;;;;;;;;;
01307;Port;382,0;880,5;600,9;;20469,3;;;;;;;;;;;;;;;;;;;;;;;;
01308;Pougny;276,0;662,5;446,7;;35657,3;;;;;;;;;;;;;;;;;;;;;;;;
01310;Prémeyzel;52,0;136,5;88,4;;20676,3;;;;;;;;;;;;;;;;;;;;;;;;
01313;Prévessin-Moëns;2667,0;6929,5;4469,9;20263,0;38874,1;61543,3;41280,3;9468,6;16438,7;23384,8;30538,5;47023,8;56780,6;69026,7;91598,5;9,7;12,7;0,4;88,7;2,3;84,0;2,3;17,8;8,7;1,1;0,5;0,3;0,3;-16,3
01314;Priay;672,0;1696,5;1115,0;;21926,3;;;;;;;;;;;;;;;;;;;;;;;;
01316;Pugieu;69,0;154,0;106,3;;20347,3;;;;;;;;;;;;;;;;;;;;;;;;
01317;Ramasse;131,0;318,5;212,2;;21846,4;;;;;;;;;;;;;;;;;;;;;;;;
01318;Rancé;232,0;709,0;443,8;;24825,0;;;;;;;;;;;;;;;;;;;;;;;;
01319;Relevant;177,0;469,5;305,4;;22740,0;;;;;;;;;;;;;;;;;;;;;;;;
01320;Replonges;1494,0;3738,5;2478,6;17590,4;22291,3;28077,6;10487,2;13633,0;16269,0;18808,3;20739,0;24139,5;26482,0;30018,1;35059,5;2,6;3,2;0,2;72,7;2,5;66,8;3,5;28,0;11,3;3,6;2,2;0,6;0,7;-15,6
01321;Revonnas;343,0;930,0;597,5;;24308,3;;;;;;;;;;;;;;;;;;;;;;;;
01322;Reyrieux;1612,0;4507,5;2892,3;20402,9;26222,4;33420,4;13017,5;15637,3;19182,7;21441,0;23960,8;28846,8;31794,7;36090,0;44371,3;2,8;3,6;0,3;80,2;3,0;72,1;5,1;23,4;13,1;2,5;1,8;0,3;0,4;-19,2
01323;Reyssouze;392,0;951,5;637,1;;20232,3;;;;;;;;;;;;;;;;;;;;;;;;
01325;Rignieux-le-Franc;378,0;1017,5;662,6;;23443,3;;;;;;;;;;;;;;;;;;;;;;;;
01328;Romans;178,0;476,5;308,8;;22554,5;;;;;;;;;;;;;;;;;;;;;;;;
01329;Rossillon;75,0;132,0;101,4;;18781,3;;;;;;;;;;;;;;;;;;;;;;;;
01330;Ruffieu;77,0;181,0;125,6;;21344,7;;;;;;;;;;;;;;;;;;;;;;;;
01331;Saint-Alban;75,0;184,5;123,4;;20863,0;;;;;;;;;;;;;;;;;;;;;;;;
01332;Saint-André-de-Bâgé;276,0;751,5;486,6;;21489,5;;;;;;;;;;;;;;;;;;;;;;;;
01333;Saint-André-de-Corcy;1328,0;3338,0;2218,1;18952,5;23807,5;30280,0;11327,5;14198,5;17655,8;20205,0;21917,6;26272,7;28669,5;31909,2;37655,6;2,7;3,0;0,2;78,4;2,6;72,5;3,4;26,2;8,3;3,1;2,0;0,5;0,6;-16,0
01334;Saint-André-d'Huiriat;221,0;596,5;385,2;;22541,3;;;;;;;;;;;;;;;;;;;;;;;;
01335;Saint-André-le-Bouchoux;131,0;368,0;232,4;;21265,2;;;;;;;;;;;;;;;;;;;;;;;;
01336;Saint-André-sur-Vieux-Jonc;462,0;1158,5;764,6;;21531,0;;;;;;;;;;;;;;;;;;;;;;;;
01337;Saint-Bénigne;503,0;1259,5;837,6;;21204,7;;;;;;;;;;;;;;;;;;;;;;;;
01338;Groslée-Saint-Benoit;493,0;1208,0;805,1;;21097,4;;;;;;;;;;;;;;;;;;;;;;;;
01339;Saint-Bernard;536,0;1425,0;933,1;;27855,0;;;;;;;;;;;;;;;;;;;;;;;;
01341;Saint-Champ;61,0;130,0;91,3;;23222,5;;;;;;;;;;;;;;;;;;;;;;;;
01342;Sainte-Croix;185,0;555,0;348,7;;24644,4;;;;;;;;;;;;;;;;;;;;;;;;
01343;Saint-Cyr-sur-Menthon;678,0;1771,0;1157,3;;21180,8;;;;;;;;;;;;;;;;;;;;;;;;
01344;Saint-Denis-lès-Bourg;2483,0;5941,0;4027,7;18197,0;23388,9;30531,3;12334,3;13758,8;16768,0;19235,6;21296,8;25767,3;28967,7;32491,3;39491,5;2,9;3,3;0,2;67,7;2,0;61,1;4,6;35,0;11,2;3,5;1,9;0,8;0,8;-17,4
01345;Saint-Denis-en-Bugey;954,0;2297,0;1542,5;16027,0;20901,1;26532,7;10505,7;12440,0;14953,9;17124,7;19348,4;22574,0;25012,4;28176,0;33270,5;2,7;3,1;0,2;68,8;3,1;63,5;2,2;32,8;8,8;4,2;2,4;0,8;1,0;-14,6
01346;Saint-Didier-d'Aussiat;346,0;886,5;577,0;;20772,2;;;;;;;;;;;;;;;;;;;;;;;;
01347;Saint-Didier-de-Formans;740,0;2025,5;1312,7;20209,0;25566,4;33365,7;13156,6;15571,7;18432,0;21630,0;23859,0;28460,0;31613,9;35439,6;43286,0;2,8;3,5;0,2;79,0;2,5;70,0;6,5;23,0;13,9;2,5;1,7;0,4;0,4;-18,4
01348;Saint-Didier-sur-Chalaronne;1130,0;2756,5;1845,6;16835,0;21043,9;25750,5;8915,5;12612,0;15896,5;17805,0;19557,3;22488,1;24489,5;27213,5;32612,0;2,6;3,2;0,2;72,6;2,7;64,3;5,6;28,9;8,8;4,5;2,4;1,0;1,0;-14,8
01349;Saint-Éloi;179,0;482,0;314,0;;25537,5;;;;;;;;;;;;;;;;;;;;;;;;
01350;Saint-Étienne-du-Bois;1031,0;2464,0;1664,3;17466,5;21882,2;27374,8;9908,3;14123,5;16592,4;18512,0;20345,0;23689,0;26212,2;29082,0;33507,3;2,4;3,0;0,2;70,3;1,9;64,2;4,1;30,6;11,5;3,3;2,0;0,6;0,7;-15,7
01351;Saint-Étienne-sur-Chalaronne;567,0;1534,0;987,1;;21136,7;;;;;;;;;;;;;;;;;;;;;;;;
01352;Saint-Étienne-sur-Reyssouze;225,0;553,0;367,4;;19804,0;;;;;;;;;;;;;;;;;;;;;;;;
01353;Sainte-Euphémie;578,0;1676,5;1055,4;;24995,2;;;;;;;;;;;;;;;;;;;;;;;;
01354;Saint-Genis-Pouilly;3642,0;9017,5;5908,6;15452,4;28995,6;49797,2;34344,8;9148,1;13498,8;17710,4;22666,3;36375,6;44633,3;54335,7;70027,0;7,7;10,3;0,4;87,9;2,8;83,3;1,7;17,5;7,3;2,2;0,9;0,6;0,7;-14,9
01355;Saint-Genis-sur-Menthon;195,0;468,0;312,9;;21680,0;;;;;;;;;;;;;;;;;;;;;;;;
01356;Saint-Georges-sur-Renon;74,0;214,5;134,8;;23160,7;;;;;;;;;;;;;;;;;;;;;;;;
01357;Saint-Germain-de-Joux;204,0;469,5;319,3;;18919,7;;;;;;;;;;;;;;;;;;;;;;;;
01358;Saint-Germain-les-Paroisses;185,0;443,0;296,4;;20990,8;;;;;;;;;;;;;;;;;;;;;;;;
01359;Saint-Germain-sur-Renon;93,0;242,5;159,6;;23408,0;;;;;;;;;;;;;;;;;;;;;;;;
01360;Saint-Jean-de-Gonville;595,0;1475,0;976,3;;37381,9;;;;;;;;;;;;;;;;;;;;;;;;
01361;Saint-Jean-de-Niost;550,0;1487,5;968,6;;25744,2;;;;;;;;;;;;;;;;;;;;;;;;
01362;Saint-Jean-de-Thurigneux;279,0;775,5;494,0;;25203,9;;;;;;;;;;;;;;;;;;;;;;;;
01363;Saint-Jean-le-Vieux;726,0;1731,5;1170,5;;21899,2;;;;;;;;;;;;;;;;;;;;;;;;
01364;Saint-Jean-sur-Reyssouze;314,0;722,5;495,8;;20862,7;;;;;;;;;;;;;;;;;;;;;;;;
01365;Saint-Jean-sur-Veyle;442,0;1161,0;755,9;;21118,6;;;;;;;;;;;;;;;;;;;;;;;;
01366;Sainte-Julie;358,0;1009,5;634,9;;22917,0;;;;;;;;;;;;;;;;;;;;;;;;
01367;Saint-Julien-sur-Reyssouze;281,0;658,5;443,6;;20099,4;;;;;;;;;;;;;;;;;;;;;;;;
01368;Saint-Julien-sur-Veyle;289,0;786,5;502,6;;21323,3;;;;;;;;;;;;;;;;;;;;;;;;
01369;Saint-Just;362,0;935,0;618,8;;24092,7;;;;;;;;;;;;;;;;;;;;;;;;
01370;Saint-Laurent-sur-Saône;866,0;1525,0;1155,5;;18446,0;;;;;;;;;;;;;;;;;;;;;;;;
01371;Saint-Marcel;473,0;1280,5;826,6;;21993,8;;;;;;;;;;;;;;;;;;;;;;;;
01372;Saint-Martin-de-Bavel;168,0;406,5;272,8;;22240,6;;;;;;;;;;;;;;;;;;;;;;;;
01373;Saint-Martin-du-Frêne;422,0;1041,5;700,6;;21608,5;;;;;;;;;;;;;;;;;;;;;;;;
01374;Saint-Martin-du-Mont;735,0;1808,0;1204,6;;22881,7;;;;;;;;;;;;;;;;;;;;;;;;
01375;Saint-Martin-le-Châtel;310,0;840,5;542,6;;21627,1;;;;;;;;;;;;;;;;;;;;;;;;
01376;Saint-Maurice-de-Beynost;1527,0;3939,0;2583,9;16028,4;21128,7;27244,0;11215,6;11859,5;14901,7;17014,3;19113,9;23161,3;25502,5;28839,0;34727,7;2,9;3,6;0,3;75,0;3,5;67,3;4,2;25,5;9,5;5,2;2,7;1,3;1,2;-15,2
01378;Saint-Maurice-de-Gourdans;973,0;2617,5;1689,8;20057,1;25037,5;31038,1;10981,0;15445,2;18942,7;20912,4;23031,3;27153,3;29694,4;32987,8;39225,3;2,5;3,0;0,2;83,6;2,3;75,5;5,7;20,6;10,2;2,9;2,1;0,5;0,4;-17,3
01379;Saint-Maurice-de-Rémens;290,0;766,5;497,7;;20301,0;;;;;;;;;;;;;;;;;;;;;;;;
01380;Saint-Nizier-le-Bouchoux;277,0;632,0;436,9;;20246,2;;;;;;;;;;;;;;;;;;;;;;;;
01381;Saint-Nizier-le-Désert;328,0;929,5;587,2;;21483,0;;;;;;;;;;;;;;;;;;;;;;;;
01382;Sainte-Olive;105,0;276,5;180,8;;25384,2;;;;;;;;;;;;;;;;;;;;;;;;
01383;Saint-Paul-de-Varax;567,0;1449,5;951,2;;20854,4;;;;;;;;;;;;;;;;;;;;;;;;
01384;Saint-Rambert-en-Bugey;936,0;2056,5;1417,8;13381,1;18106,1;22916,0;9534,9;9149,6;12397,3;14457,6;16502,0;19417,0;21370,0;24448,7;28054,5;3,1;3,5;0,2;68,5;4,2;59,0;5,3;29,4;6,6;8,0;3,2;2,5;2,3;-12,5
01385;Saint-Rémy;402,0;1036,0;684,8;;23821,9;;;;;;;;;;;;;;;;;;;;;;;;
01386;Saint-Sorlin-en-Bugey;467,0;1124,0;752,9;;24088,7;;;;;;;;;;;;;;;;;;;;;;;;
01387;Saint-Sulpice;82,0;229,5;143,7;;20844,5;;;;;;;;;;;;;;;;;;;;;;;;
01388;Saint-Trivier-de-Courtes;475,0;969,0;692,2;;19143,3;;;;;;;;;;;;;;;;;;;;;;;;
01389;Saint-Trivier-sur-Moignans;695,0;1790,5;1177,7;;21260,0;;;;;;;;;;;;;;;;;;;;;;;;
01390;Saint-Vulbas;437,0;1122,5;725,4;;22036,4;;;;;;;;;;;;;;;;;;;;;;;;
01391;Salavre;133,0;287,5;202,6;;22016,0;;;;;;;;;;;;;;;;;;;;;;;;
01392;Samognat;251,0;712,0;456,6;;23173,6;;;;;;;;;;;;;;;;;;;;;;;;
01393;Sandrans;194,0;528,0;337,3;;21795,0;;;;;;;;;;;;;;;;;;;;;;;;
01396;Sault-Brénaz;425,0;948,0;653,8;;18738,0;;;;;;;;;;;;;;;;;;;;;;;;
01397;Sauverny;354,0;875,0;585,3;;37788,1;;;;;;;;;;;;;;;;;;;;;;;;
01398;Savigneux;497,0;1352,5;866,4;;23342,0;;;;;;;;;;;;;;;;;;;;;;;;
01399;Ségny;665,0;1730,5;1127,5;;37644,7;;;;;;;;;;;;;;;;;;;;;;;;
01400;Seillonnaz;66,0;140,5;99,5;;20995,2;;;;;;;;;;;;;;;;;;;;;;;;
01401;Sergy;688,0;1785,0;1159,6;;41321,2;;;;;;;;;;;;;;;;;;;;;;;;
01402;Sermoyer;297,0;698,5;473,0;;19424,8;;;;;;;;;;;;;;;;;;;;;;;;
01403;Serrières-de-Briord;530,0;1258,0;850,8;;20574,8;;;;;;;;;;;;;;;;;;;;;;;;
01404;Serrières-sur-Ain;69,0;129,0;96,4;;24436,7;;;;;;;;;;;;;;;;;;;;;;;;
01405;Servas;474,0;1212,5;794,3;;20474,7;;;;;;;;;;;;;;;;;;;;;;;;
01406;Servignat;72,0;165,0;112,7;;19351,0;;;;;;;;;;;;;;;;;;;;;;;;
01407;Seyssel;425,0;911,5;639,2;;21450,4;;;;;;;;;;;;;;;;;;;;;;;;
01408;Simandre-sur-Suran;276,0;671,0;449,5;;21206,0;;;;;;;;;;;;;;;;;;;;;;;;
01410;Sonthonnax-la-Montagne;130,0;341,0;223,9;;23384,2;;;;;;;;;;;;;;;;;;;;;;;;
01411;Souclin;120,0;270,0;185,6;;20500,5;;;;;;;;;;;;;;;;;;;;;;;;
01412;Sulignat;218,0;591,0;381,9;;21802,2;;;;;;;;;;;;;;;;;;;;;;;;
01414;Sutrieu;102,0;241,0;164,9;;21858,3;;;;;;;;;;;;;;;;;;;;;;;;
01415;Talissieu;198,0;419,0;295,8;;20596,7;;;;;;;;;;;;;;;;;;;;;;;;
01416;Tenay;447,0;991,5;683,4;;17703,0;;;;;;;;;;;;;;;;;;;;;;;;
01417;Thézillieu;143,0;309,5;214,4;;19901,9;;;;;;;;;;;;;;;;;;;;;;;;
01418;Thil;385,0;1142,0;722,3;;27890,4;;;;;;;;;;;;;;;;;;;;;;;;
01419;Thoiry;2035,0;5251,0;3419,9;19713,1;34371,1;55281,9;35568,8;9386,2;16910,8;22647,0;28000,0;41963,8;49572,9;60275,0;76406,0;8,1;10,3;0,4;86,9;2,7;82,1;2,2;17,9;9,5;1,1;0,5;0,3;0,3;-15,4
01420;Thoissey;727,0;1449,5;1039,8;;17878,3;;;;;;;;;;;;;;;;;;;;;;;;
01421;Torcieu;327,0;779,0;524,8;;21374,0;;;;;;;;;;;;;;;;;;;;;;;;
01422;Tossiat;548,0;1380,0;918,3;;23812,0;;;;;;;;;;;;;;;;;;;;;;;;
01423;Toussieux;331,0;946,0;599,8;;24804,8;;;;;;;;;;;;;;;;;;;;;;;;
01424;Tramoyes;620,0;1756,0;1132,2;;27225,5;;;;;;;;;;;;;;;;;;;;;;;;
01425;La Tranclière;114,0;288,0;191,9;;22150,7;;;;;;;;;;;;;;;;;;;;;;;;
01426;Val-Revermont;1024,0;2492,5;1662,1;17048,5;21331,9;26574,0;9525,5;12831,5;15783,0;17935,3;19782,4;23188,7;25232,5;28487,5;34656,7;2,7;3,3;0,2;76,7;3,1;65,2;8,4;27,1;8,0;3,9;2,3;0,7;0,8;-15,7
01427;Trévoux;2719,0;6617,0;4405,4;15619,0;21035,2;27874,7;12255,7;11545,0;14388,0;16751,7;18651,5;23668,7;26152,0;30288,0;36406,7;3,2;3,8;0,3;78,1;3,7;70,7;3,7;23,7;8,8;5,3;2,7;1,2;1,5;-15,9
01428;Valeins;45,0;129,5;81,2;;23389,3;;;;;;;;;;;;;;;;;;;;;;;;
01429;Vandeins;256,0;692,0;448,1;;21256,3;;;;;;;;;;;;;;;;;;;;;;;;
01430;Varambon;222,0;509,5;348,2;;22386,2;;;;;;;;;;;;;;;;;;;;;;;;
01431;Vaux-en-Bugey;523,0;1268,5;847,1;;21607,0;;;;;;;;;;;;;;;;;;;;;;;;
01432;Verjon;126,0;275,5;190,8;;21890,0;;;;;;;;;;;;;;;;;;;;;;;;
01433;Vernoux;94,0;272,5;167,3;;18826,0;;;;;;;;;;;;;;;;;;;;;;;;
01434;Versailleux;159,0;446,5;284,1;;22741,4;;;;;;;;;;;;;;;;;;;;;;;;
01435;Versonnex;745,0;1987,5;1278,7;;34232,0;;;;;;;;;;;;;;;;;;;;;;;;
01436;Vesancy;204,0;472,5;322,6;;36254,0;;;;;;;;;;;;;;;;;;;;;;;;
01437;Vescours;87,0;226,0;145,7;;17668,3;;;;;;;;;;;;;;;;;;;;;;;;
01439;Vésines;42,0;101,0;67,9;;21602,7;;;;;;;;;;;;;;;;;;;;;;;;
01441;Vieu-d'Izenave;267,0;723,5;464,4;;21416,7;;;;;;;;;;;;;;;;;;;;;;;;
01442;Vieu;163,0;378,0;258,3;;22385,2;;;;;;;;;;;;;;;;;;;;;;;;
01443;Villars-les-Dombes;1939,0;4497,0;3068,6;17428,5;22265,0;27679,5;10251,0;13609,6;16389,0;18499,3;20352,0;24327,1;26388,0;29788,0;34374,3;2,5;2,9;0,2;76,1;3,2;70,6;2,4;26,6;8,7;3,9;2,1;0,8;1,0;-15,3
01444;Villebois;484,0;1137,0;768,3;;21285,7;;;;;;;;;;;;;;;;;;;;;;;;
01445;Villemotier;237,0;645,5;413,3;;20983,4;;;;;;;;;;;;;;;;;;;;;;;;
01446;Villeneuve;499,0;1393,5;893,1;;22864,7;;;;;;;;;;;;;;;;;;;;;;;;
01447;Villereversure;484,0;1175,0;788,4;;20408,3;;;;;;;;;;;;;;;;;;;;;;;;
01448;Villes;157,0;394,0;261,3;;29022,4;;;;;;;;;;;;;;;;;;;;;;;;
01449;Villette-sur-Ain;277,0;754,0;485,2;;23899,3;;;;;;;;;;;;;;;;;;;;;;;;
