codgeo;libgeo;an;p_licsport014_f
45143;Feins-en-Gâtinais;2018;66,70
45144;Férolles;2018;42,70
45145;Ferrières-en-Gâtinais;2018;46,50
45146;La Ferté-Saint-Aubin;2018;32,00
45147;Fleury-les-Aubrais;2018;39,80
45148;Fontenay-sur-Loing;2018;43,60
45149;Foucherolles;2018;16,70
45150;Fréville-du-Gâtinais;2018;25,60
45151;Gaubertin;2018;22,20
45152;Gémigny;2018;50,00
45153;Germigny-des-Prés;2018;33,80
45154;Gidy;2018;31,40
45155;Gien;2018;38,00
45156;Girolles;2018;40,00
45157;Givraines;2018;53,10
45158;Gondreville;2018;53,80
45159;Grangermont;2018;66,70
45160;Greneville-en-Beauce;2018;49,00
45161;Griselles;2018;39,50
45162;Guigneville;2018;44,90
45164;Guilly;2018;44,70
45165;Gy-les-Nonains;2018;51,60
45166;Huêtre;2018;45,80
45167;Huisseau-sur-Mauves;2018;37,50
45168;Ingrannes;2018;26,70
45169;Ingré;2018;42,60
45170;Intville-la-Guétard;2018;50,00
45171;Isdes;2018;61,50
45173;Jargeau;2018;47,60
45174;Jouy-en-Pithiverais;2018;36,00
45175;Jouy-le-Potier;2018;39,60
45176;Juranville;2018;29,40
45177;Laas;2018;44,40
45178;Ladon;2018;34,60
45179;Lailly-en-Val;2018;55,40
45180;Langesse;2018;50,00
45181;Léouville;2018;12,50
45182;Ligny-le-Ribault;2018;34,70
45183;Lion-en-Beauce;2018;10,00
45184;Lion-en-Sullias;2018;58,10
45185;Lombreuil;2018;23,50
45186;Lorcy;2018;24,40
45187;Lorris;2018;34,80
45188;Loury;2018;36,10
45189;Louzouer;2018;23,50
45191;Le Malesherbois;2018;44,60
45193;Marcilly-en-Villette;2018;42,80
45194;Mardié;2018;46,30
45195;Mareau-aux-Bois;2018;22,20
45196;Mareau-aux-Prés;2018;50,50
45197;Marigny-les-Usages;2018;41,10
45198;Marsainvilliers;2018;44,40
45199;Melleroy;2018;51,90
45200;Ménestreau-en-Villette;2018;21,50
45201;Mérinville;2018;50,00
45202;Messas;2018;40,60
45203;Meung-sur-Loire;2018;39,70
45204;Mézières-lez-Cléry;2018;52,10
45205;Mézières-en-Gâtinais;2018;55,60
45206;Mignères;2018;69,20
45207;Mignerette;2018;31,20
45208;Montargis;2018;40,70
45209;Montbarrois;2018;50,00
45210;Montbouy;2018;31,40
45212;Montcresson;2018;44,90
45213;Montereau;2018;29,40
45214;Montigny;2018;41,20
45215;Montliard;2018;25,00
45216;Mormant-sur-Vernisson;2018;40,00
45217;Morville-en-Beauce;2018;50,00
45218;Le Moulinet-sur-Solin;2018;14,30
45219;Moulon;2018;50,00
45220;Nancray-sur-Rimarde;2018;32,70
45222;Nargis;2018;33,30
45223;Nesploy;2018;52,90
45224;Neuville-aux-Bois;2018;31,30
45225;La Neuville-sur-Essonne;2018;47,10
45226;Neuvy-en-Sullias;2018;35,60
45227;Nevoy;2018;36,70
45228;Nibelle;2018;43,60
45229;Nogent-sur-Vernisson;2018;35,00
45230;Noyers;2018;29,70
45231;Oison;2018;28,60
45232;Olivet;2018;42,00
45233;Ondreville-sur-Essonne;2018;53,80
45234;Orléans;2018;40,30
45235;Ormes;2018;35,10
45237;Orville;2018;25,00
45238;Ousson-sur-Loire;2018;23,10
45239;Oussoy-en-Gâtinais;2018;40,00
45240;Outarville;2018;44,70
45241;Ouvrouer-les-Champs;2018;48,80
45242;Ouzouer-des-Champs;2018;40,00
45243;Ouzouer-sous-Bellegarde;2018;31,60
45244;Ouzouer-sur-Loire;2018;39,00
45245;Ouzouer-sur-Trézée;2018;44,70
45246;Pannecières;2018;87,50
45247;Pannes;2018;33,80
45248;Patay;2018;43,80
45249;Paucourt;2018;43,40
45250;Pers-en-Gâtinais;2018;57,10
45251;Pierrefitte-ès-Bois;2018;40,00
45252;Pithiviers;2018;37,30
45253;Pithiviers-le-Vieil;2018;33,00
45254;Poilly-lez-Gien;2018;38,20
45255;Préfontaines;2018;56,80
45256;Presnoy;2018;50,00
45257;Pressigny-les-Pins;2018;45,30
45258;Puiseaux;2018;42,40
45259;Quiers-sur-Bézonde;2018;32,30
45260;Ramoulu;2018;57,10
45261;Rebréchien;2018;33,70
45262;Rouvray-Sainte-Croix;2018;87,50
45263;Rouvres-Saint-Jean;2018;60,00
45264;Rozières-en-Beauce;2018;7,10
45265;Rozoy-le-Vieil;2018;58,80
45266;Ruan;2018;44,40
45268;Saint-Aignan-le-Jaillard;2018;50,00
45269;Saint-Ay;2018;41,90
45270;Saint-Benoît-sur-Loire;2018;38,50
45271;Saint-Brisson-sur-Loire;2018;39,30
45272;Saint-Cyr-en-Val;2018;40,80
45273;Saint-Denis-de-l'Hôtel;2018;42,90
45274;Saint-Denis-en-Val;2018;42,20
45275;Saint-Firmin-des-Bois;2018;47,80
45276;Saint-Firmin-sur-Loire;2018;44,10
45277;Saint-Florent;2018;30,00
45278;Sainte-Geneviève-des-Bois;2018;20,10
45279;Saint-Germain-des-Prés;2018;41,20
45280;Saint-Gondon;2018;34,40
45281;Saint-Hilaire-les-Andrésis;2018;32,10
45282;Saint-Hilaire-Saint-Mesmin;2018;42,70
45283;Saint-Hilaire-sur-Puiseaux;2018;20,00
45284;Saint-Jean-de-Braye;2018;40,10
45285;Saint-Jean-de-la-Ruelle;2018;35,30
45286;Saint-Jean-le-Blanc;2018;36,70
45288;Saint-Loup-des-Vignes;2018;36,40
45289;Saint-Lyé-la-Forêt;2018;22,40
45290;Saint-Martin-d'Abbat;2018;53,60
45291;Saint-Martin-sur-Ocre;2018;43,80
45292;Saint-Maurice-sur-Aveyron;2018;34,30
45293;Saint-Maurice-sur-Fessard;2018;54,40
45294;Saint-Michel;2018;100,00
45296;Saint-Péravy-la-Colombe;2018;41,70
45297;Saint-Père-sur-Loire;2018;39,70
45298;Saint-Pryvé-Saint-Mesmin;2018;43,20
45299;Saint-Sigismond;2018;50,00
45300;Sandillon;2018;36,90
45301;Santeau;2018;26,10
45302;Saran;2018;40,20
45303;Sceaux-du-Gâtinais;2018;40,50
45305;Seichebrières;2018;45,50
45306;La Selle-en-Hermoy;2018;54,50
45307;La Selle-sur-le-Bied;2018;28,60
45308;Semoy;2018;36,50
45309;Sennely;2018;21,70
45310;Sermaises;2018;50,50
45311;Sigloy;2018;43,30
45312;Solterre;2018;48,10
45313;Sougy;2018;37,30
45314;Sully-la-Chapelle;2018;37,00
45315;Sully-sur-Loire;2018;33,70
45316;Sury-aux-Bois;2018;47,40
45317;Tavers;2018;40,00
45320;Thignonville;2018;64,60
45321;Thimory;2018;47,00
45322;Thorailles;2018;25,00
45323;Thou;2018;22,20
45324;Tigy;2018;40,40
45325;Tivernon;2018;52,20
45326;Tournoisis;2018;44,00
45327;Traînou;2018;36,50
45328;Treilles-en-Gâtinais;2018;27,30
45329;Triguères;2018;38,50
45330;Trinay;2018;21,70
45331;Vannes-sur-Cosson;2018;34,40
45332;Varennes-Changy;2018;34,90
45333;Vennecy;2018;43,10
45334;Vieilles-Maisons-sur-Joudry;2018;20,90
45335;Vienne-en-Val;2018;33,70
45336;Viglain;2018;33,90
45337;Villamblain;2018;62,50
45338;Villemandeur;2018;39,20
45339;Villemoutiers;2018;36,00
45340;Villemurlin;2018;41,70
45341;Villeneuve-sur-Conie;2018;62,50
45342;Villereau;2018;31,60
45343;Villevoques;2018;57,10
45344;Villorceau;2018;41,50
45345;Vimory;2018;42,50
45346;Vitry-aux-Loges;2018;37,10
45347;Vrigny;2018;44,00
45348;Yèvre-la-Ville;2018;31,80
46001;Albas;2018;18,80
46002;Albiac;2018;50,00
46003;Alvignac;2018;40,00
46004;Anglars;2018;11,10
46005;Anglars-Juillac;2018;53,80
46006;Anglars-Nozac;2018;25,00
46007;Arcambal;2018;38,80
46008;Les Arques;2018;33,30
46009;Assier;2018;42,40
46010;Aujols;2018;40,50
46011;Autoire;2018;50,00
46012;Aynac;2018;43,00
46013;Bach;2018;50,00
46015;Bagnac-sur-Célé;2018;43,00
46016;Baladou;2018;33,30
46017;Bannes;2018;25,00
46018;Le Bastit;2018;0,00
46020;Beauregard;2018;33,30
46021;Béduer;2018;38,50
46022;Bélaye;2018;75,00
46023;Belfort-du-Quercy;2018;42,90
46024;Belmont-Bretenoux;2018;29,20
46026;Belmont-Sainte-Foi;2018;40,00
46027;Berganty;2018;40,00
46028;Bétaille;2018;35,60
46029;Biars-sur-Cère;2018;31,60
46030;Bio;2018;53,60
46031;Blars;2018;0,00
46032;Boissières;2018;40,90
46033;Porte-du-Quercy;2018;33,30
46034;Le Bourg;2018;37,50
46035;Boussac;2018;37,50
46036;Le Bouyssou;2018;40,00
46037;Bouziès;2018;0,00
46038;Bretenoux;2018;38,10
46039;Brengues;2018;57,10
46040;Cabrerets;2018;46,70
46041;Cadrieu;2018;66,70
46042;Cahors;2018;42,60
46043;Cahus;2018;44,10
46044;Caillac;2018;46,20
46045;Cajarc;2018;40,60
46046;Calamane;2018;48,50
46047;Calès;2018;16,70
46049;Calvignac;2018;31,60
46050;Cambayrac;2018;40,00
46051;Cambes;2018;43,30
46052;Camboulit;2018;36,00
46053;Camburat;2018;46,40
46054;Caniac-du-Causse;2018;35,00
46055;Capdenac;2018;36,60
46056;Carayac;2018;11,10
46057;Cardaillac;2018;34,10
46058;Carennac;2018;31,60
46059;Carlucet;2018;33,30
46060;Carnac-Rouffiac;2018;22,20
46061;Cassagnes;2018;42,90
46062;Castelfranc;2018;45,50
46063;Castelnau Montratier-Sainte Alauzie;2018;38,10
46064;Catus;2018;31,60
46065;Cavagnac;2018;21,10
46066;Cazals;2018;28,60
46068;Cénevières;2018;63,60
46069;Cézac;2018;40,90
46070;Cieurac;2018;48,90
46072;Concorès;2018;40,00
46073;Concots;2018;37,70
46074;Condat;2018;48,10
46075;Corn;2018;11,10
46076;Cornac;2018;18,50
46078;Couzou;2018;14,30
46079;Cras;2018;0,00
46080;Crayssac;2018;49,00
46081;Crégols;2018;
46082;Cremps;2018;40,90
46083;Cressensac-Sarrazac;2018;33,90
46084;Creysse;2018;37,50
46085;Cuzac;2018;33,30
46086;Cuzance;2018;32,60
46087;Dégagnac;2018;25,00
46088;Douelle;2018;34,50
46089;Duravel;2018;34,70
46090;Durbans;2018;50,00
46091;Escamps;2018;33,30
46092;Esclauzels;2018;7,70
46093;Espagnac-Sainte-Eulalie;2018;0,00
46094;Espédaillac;2018;47,40
46095;Espère;2018;39,70
46096;Espeyroux;2018;0,00
46097;Estal;2018;100,00
46098;Fajoles;2018;40,00
46100;Faycelles;2018;43,10
46101;Felzins;2018;55,90
46102;Figeac;2018;39,40
46103;Saint-Paul-Flaugnac;2018;46,20
46104;Flaujac-Gare;2018;0,00
46105;Flaujac-Poujols;2018;42,40
46106;Floirac;2018;41,10
46107;Floressas;2018;33,30
46108;Fons;2018;30,00
46109;Fontanes;2018;43,90
46111;Fourmagnac;2018;40,00
46112;Francoulès;2018;21,40
46113;Frayssinet;2018;12,50
46114;Frayssinet-le-Gélat;2018;50,00
46115;Frayssinhes;2018;25,00
46116;Frontenac;2018;40,00
46117;Gagnac-sur-Cère;2018;25,00
46118;Gignac;2018;45,90
46119;Gigouzac;2018;40,00
46120;Gindou;2018;27,80
46121;Ginouillac;2018;100,00
46122;Gintrac;2018;75,00
46123;Girac;2018;14,30
46124;Glanes;2018;28,60
46125;Gorses;2018;58,00
46126;Goujounac;2018;0,00
46127;Gourdon;2018;46,20
46128;Gramat;2018;45,10
46129;Gréalou;2018;25,90
46130;Grézels;2018;70,00
46131;Grèzes;2018;18,20
46132;Issendolus;2018;53,30
46133;Issepts;2018;12,50
46134;Les Junies;2018;33,30
46135;Labastide-du-Haut-Mont;2018;
46136;Labastide-du-Vert;2018;50,00
46137;Labastide-Marnhac;2018;49,60
46138;Cœur de Causse;2018;36,90
46139;Labathude;2018;27,30
46140;Laburgade;2018;48,20
46142;Lacapelle-Cabanac;2018;14,30
46143;Lacapelle-Marival;2018;43,60
46144;Lacave;2018;71,40
46145;Lachapelle-Auzac;2018;34,10
46146;Ladirat;2018;0,00
46147;Lagardelle;2018;0,00
46148;Lalbenque;2018;40,60
46149;Lamagdelaine;2018;41,50
46151;Lamothe-Cassel;2018;40,00
46152;Lamothe-Fénelon;2018;57,10
46153;Lanzac;2018;20,70
46154;Laramière;2018;30,00
46155;Larnagol;2018;80,00
46156;Bellefont-La Rauze;2018;50,00
46157;Larroque-Toirac;2018;75,00
46159;Latouille-Lentillac;2018;27,80
46160;Latronquière;2018;41,30
46161;Lauresses;2018;14,30
46162;Lauzès;2018;22,20
46163;Laval-de-Cère;2018;20,00
46164;Lavercantière;2018;0,00
46165;Lavergne;2018;49,00
46167;Lentillac-du-Causse;2018;80,00
46168;Lentillac-Saint-Blaise;2018;25,00
46169;Léobard;2018;45,50
46170;Leyme;2018;31,00
46171;Lherm;2018;27,30
46172;Lhospitalet;2018;41,90
46173;Limogne-en-Quercy;2018;43,40
46174;Linac;2018;46,20
46175;Lissac-et-Mouret;2018;37,10
46176;Livernon;2018;35,40
46177;Loubressac;2018;39,70
46178;Loupiac;2018;40,00
46179;Lugagnac;2018;0,00
46180;Lunan;2018;37,70
46181;Lunegarde;2018;44,40
46182;Luzech;2018;40,60
46183;Marcilhac-sur-Célé;2018;42,90
46184;Marminiac;2018;30,00
46185;Martel;2018;45,60
46186;Masclat;2018;17,60
46187;Mauroux;2018;26,90
46188;Maxou;2018;34,80
46189;Mayrinhac-Lentour;2018;32,40
46190;Mechmont;2018;0,00
46191;Mercuès;2018;43,20
46192;Meyronne;2018;41,70
46193;Miers;2018;44,00
46194;Milhac;2018;33,30
46195;Molières;2018;30,40
46196;Montamel;2018;0,00
46197;Le Montat;2018;45,60
46198;Montbrun;2018;0,00
46199;Montcabrier;2018;44,40
46200;Montcléra;2018;57,10
46201;Montcuq-en-Quercy-Blanc;2018;49,20
46202;Montdoumerc;2018;32,30
46203;Montet-et-Bouxal;2018;33,30
46204;Montfaucon;2018;57,70
46205;Montgesty;2018;27,80
46206;Montlauzun;2018;50,00
46207;Montredon;2018;25,00
46208;Montvalent;2018;50,00
46209;Nadaillac-de-Rouge;2018;33,30
46210;Nadillac;2018;20,00
46211;Nuzéjouls;2018;41,20
46212;Orniac;2018;
46213;Padirac;2018;66,70
46214;Parnac;2018;23,80
46215;Payrac;2018;40,90
46216;Payrignac;2018;43,20
46217;Pern;2018;43,90
46218;Pescadoires;2018;33,30
46219;Peyrilles;2018;15,40
46220;Pinsac;2018;37,80
46221;Planioles;2018;33,30
46222;Pomarède;2018;20,00
46223;Pontcirq;2018;42,90
46224;Pradines;2018;48,00
46225;Prayssac;2018;37,60
46226;Prendeignes;2018;28,60
46227;Promilhanes;2018;23,10
46228;Prudhomat;2018;27,60
46229;Puybrun;2018;39,10
46230;Puyjourdes;2018;54,50
46231;Puy-l'Évêque;2018;40,80
46232;Le Vignon-en-Quercy;2018;25,00
46233;Quissac;2018;30,80
46234;Rampoux;2018;0,00
46235;Reilhac;2018;52,00
46236;Reilhaguet;2018;66,70
46237;Reyrevignes;2018;23,80
46238;Rignac;2018;20,00
46239;Le Roc;2018;16,70
46240;Rocamadour;2018;49,40
46241;Rouffilhac;2018;20,00
46242;Rudelle;2018;40,00
46243;Rueyres;2018;40,00
46244;Sabadel-Latronquière;2018;100,00
46245;Sabadel-Lauzès;2018;0,00
46246;Saignes;2018;57,10
46247;Saillac;2018;20,00
46249;Saint-Bressou;2018;14,30
46250;Saint-Caprais;2018;0,00
46251;Saint-Céré;2018;39,90
46252;Les Pechs du Vers;2018;100,00
46253;Saint-Chamarand;2018;16,70
46254;Saint-Chels;2018;20,00
46255;Saint-Cirgues;2018;16,70
46256;Saint-Cirq-Lapopie;2018;25,00
46257;Saint-Cirq-Madelon;2018;0,00
46258;Saint-Cirq-Souillaguet;2018;0,00
46259;Saint-Clair;2018;66,70
46260;Sainte-Colombe;2018;29,40
46262;Lendou-en-Quercy;2018;43,80
46263;Barguelonne-en-Quercy;2018;33,30
46264;Saint-Denis-Catus;2018;36,40
46265;Saint-Denis-lès-Martel;2018;25,00
46266;Saint-Félix;2018;31,20
46267;Saint-Germain-du-Bel-Air;2018;46,20
46268;Saint Géry-Vers;2018;32,70
46269;Saint-Hilaire;2018;
46270;Saint-Jean-de-Laur;2018;57,10
46271;Saint-Jean-Lespinasse;2018;36,00
46272;Saint-Jean-Mirabel;2018;57,10
46273;Saint-Laurent-les-Tours;2018;40,00
46276;Saint-Martin-Labouval;2018;11,10
46277;Saint-Martin-le-Redon;2018;21,40
46279;Saint-Maurice-en-Quercy;2018;60,00
46280;Saint-Médard;2018;66,70
46281;Saint-Médard-de-Presque;2018;45,00
46282;Saint-Médard-Nicourby;2018;33,30
46283;Saint-Michel-de-Bannières;2018;33,30
46284;Saint-Michel-Loubéjou;2018;44,70
46286;Saint-Paul-de-Vern;2018;28,60
46288;Saint-Perdoux;2018;33,30
46289;Saint-Pierre-Toirac;2018;50,00
46290;Saint-Projet;2018;15,40
46292;Saint-Simon;2018;35,70
46293;Saint-Sozy;2018;16,70
46294;Saint-Sulpice;2018;40,00
46295;Saint-Vincent-du-Pendit;2018;31,20
46296;Saint-Vincent-Rive-d'Olt;2018;52,60
46297;Salviac;2018;28,60
46299;Sauliac-sur-Célé;2018;66,70
46301;Sauzet;2018;42,40
46302;Sénaillac-Latronquière;2018;60,00
46303;Sénaillac-Lauzès;2018;20,00
46304;Séniergues;2018;14,30
46305;Sérignac;2018;52,40
46306;Sonac;2018;60,00
46307;Soturac;2018;45,70
46308;Soucirac;2018;100,00
46309;Souillac;2018;30,20
46310;Soulomès;2018;27,30
46311;Sousceyrac-en-Quercy;2018;41,50
46312;Strenquels;2018;47,40
46313;Tauriac;2018;48,50
46314;Terrou;2018;22,20
46315;Teyssieu;2018;0,00
46316;Thédirac;2018;37,50
46317;Thégra;2018;30,60
46318;Thémines;2018;50,00
46319;Théminettes;2018;80,00
46320;Tour-de-Faure;2018;9,10
46321;Touzac;2018;39,50
46322;Trespoux-Rassiels;2018;35,00
46323;Ussel;2018;61,10
46324;Uzech;2018;40,00
46328;Varaire;2018;42,10
46329;Vaylats;2018;62,50
46330;Vayrac;2018;38,40
46332;Viazac;2018;53,80
46333;Vidaillac;2018;60,00
46334;Le Vigan;2018;35,50
46335;Villesèque;2018;40,90
46336;Vire-sur-Lot;2018;30,80
46337;Mayrac;2018;57,10
46338;Bessonies;2018;
46339;Saint-Jean-Lagineste;2018;28,60
46340;Saint-Pierre-Lafeuille;2018;34,50
47001;Agen;2018;38,10
47002;Agmé;2018;0,00
47003;Agnac;2018;30,00
47004;Aiguillon;2018;41,20
47005;Allemans-du-Dropt;2018;25,00
47006;Allez-et-Cazeneuve;2018;46,90
47007;Allons;2018;70,00
47008;Ambrus;2018;62,50
47009;Andiran;2018;50,00
47010;Antagnac;2018;30,00
47011;Anthé;2018;50,00
47012;Anzex;2018;40,00
47013;Argenton;2018;31,20
47014;Armillac;2018;23,10
47015;Astaffort;2018;32,40
47016;Aubiac;2018;33,70
47017;Auradou;2018;51,50
47018;Auriac-sur-Dropt;2018;25,00
47019;Bajamont;2018;30,00
47020;Baleyssagues;2018;50,00
47021;Barbaste;2018;28,10
47022;Bazens;2018;56,50
47023;Beaugas;2018;27,80
47024;Beaupuy;2018;52,90
47025;Beauville;2018;39,10
47026;Beauziac;2018;26,70
47027;Bias;2018;43,60
47028;Birac-sur-Trec;2018;43,90
47029;Blanquefort-sur-Briolance;2018;39,40
47030;Blaymont;2018;25,00
47031;Boé;2018;48,30
47032;Bon-Encontre;2018;42,10
47033;Boudy-de-Beauregard;2018;41,70
47034;Bouglon;2018;39,30
47035;Bourgougnague;2018;40,00
47036;Bourlens;2018;55,00
47037;Bournel;2018;50,00
47038;Bourran;2018;54,80
47039;Boussès;2018;
47040;Brax;2018;29,80
47041;Bruch;2018;44,60
47042;Brugnac;2018;33,30
47043;Buzet-sur-Baïse;2018;43,60
47044;Cahuzac;2018;28,60
47045;Calignac;2018;19,20
47046;Calonges;2018;34,10
47047;Cambes;2018;50,00
47048;Cancon;2018;42,90
47049;Casseneuil;2018;44,40
47050;Cassignas;2018;50,00
47051;Castelculier;2018;44,60
47052;Casteljaloux;2018;42,60
47053;Castella;2018;24,00
47054;Castelmoron-sur-Lot;2018;35,20
47055;Castelnaud-de-Gratecambe;2018;52,50
47056;Castelnau-sur-Gupie;2018;29,80
47057;Castillonnès;2018;51,30
47058;Caubeyres;2018;11,10
47059;Caubon-Saint-Sauveur;2018;60,00
47060;Caudecoste;2018;40,70
47061;Caumont-sur-Garonne;2018;38,50
47062;Cauzac;2018;33,30
47063;Cavarc;2018;33,30
47064;Cazideroque;2018;40,90
47065;Clairac;2018;42,10
47066;Clermont-Dessous;2018;57,80
47067;Clermont-Soubiran;2018;32,30
47068;Cocumont;2018;46,80
47069;Colayrac-Saint-Cirq;2018;31,80
47070;Condezaygues;2018;28,00
47071;Coulx;2018;42,90
47072;Courbiac;2018;33,30
47073;Cours;2018;42,90
47074;Couthures-sur-Garonne;2018;50,00
47075;La Croix-Blanche;2018;41,20
47076;Cuq;2018;34,50
47077;Cuzorn;2018;49,50
47078;Damazan;2018;31,30
47079;Dausse;2018;51,40
47080;Dévillac;2018;0,00
47081;Dolmayrac;2018;40,50
47082;Dondas;2018;85,70
47083;Doudrac;2018;20,00
47084;Douzains;2018;25,00
47085;Durance;2018;47,10
47086;Duras;2018;46,80
47087;Engayrac;2018;54,50
47088;Escassefort;2018;48,10
47089;Esclottes;2018;25,00
47090;Espiens;2018;18,20
47091;Estillac;2018;26,90
47092;Fals;2018;50,00
47093;Fargues-sur-Ourbise;2018;42,90
47094;Fauguerolles;2018;18,60
47095;Fauillet;2018;31,00
47096;Ferrensac;2018;30,80
47097;Feugarolles;2018;30,40
47098;Fieux;2018;38,50
47099;Fongrave;2018;45,10
47100;Foulayronnes;2018;38,80
47101;Fourques-sur-Garonne;2018;29,30
47102;Francescas;2018;30,80
47103;Fréchou;2018;45,50
47104;Frégimont;2018;60,00
47105;Frespech;2018;50,00
47106;Fumel;2018;40,80
47107;Galapian;2018;31,20
47108;Gaujac;2018;51,80
47109;Gavaudun;2018;30,00
47110;Gontaud-de-Nogaret;2018;42,40
47111;Granges-sur-Lot;2018;28,60
47112;Grateloup-Saint-Gayrand;2018;50,00
47113;Grayssas;2018;42,90
47114;Grézet-Cavagnan;2018;33,30
47115;Guérin;2018;27,30
47117;Hautefage-la-Tour;2018;45,70
47118;Hautesvignes;2018;33,30
47119;Houeillès;2018;47,70
47120;Jusix;2018;33,30
47121;Labastide-Castel-Amouroux;2018;35,30
47122;Labretonie;2018;50,00
47123;Lacapelle-Biron;2018;40,40
47124;Lacaussade;2018;33,30
47125;Lacépède;2018;35,70
47126;Lachapelle;2018;50,00
47127;Lafitte-sur-Lot;2018;48,50
47128;Lafox;2018;43,10
47129;Lagarrigue;2018;33,30
47130;Lagruère;2018;39,10
47131;Lagupie;2018;34,90
47132;Lalandusse;2018;33,30
47133;Lamontjoie;2018;32,30
47134;Lannes;2018;18,80
47135;Laparade;2018;33,30
47136;Laperche;2018;0,00
47137;Laplume;2018;43,20
47138;Laroque-Timbaut;2018;41,90
47139;Lasserre;2018;0,00
47140;Laugnac;2018;44,00
47141;Laussou;2018;42,90
47142;Lauzun;2018;31,60
47143;Lavardac;2018;39,90
47144;Lavergne;2018;45,70
47145;Layrac;2018;31,00
47146;Lédat;2018;28,60
47147;Lévignac-de-Guyenne;2018;40,70
47148;Leyritz-Moncassin;2018;55,60
47150;Longueville;2018;24,10
47151;Loubès-Bernac;2018;8,30
47152;Lougratte;2018;42,90
47154;Lusignan-Petit;2018;55,60
47155;Madaillan;2018;35,80
47156;Marcellus;2018;47,90
47157;Marmande;2018;37,90
47158;Marmont-Pachas;2018;76,90
47159;Le Mas-d'Agenais;2018;42,30
47160;Masquières;2018;58,80
47161;Massels;2018;66,70
47162;Massoulès;2018;30,00
47163;Mauvezin-sur-Gupie;2018;48,20
47164;Mazières-Naresse;2018;0,00
47165;Meilhan-sur-Garonne;2018;49,50
47167;Mézin;2018;41,40
47168;Miramont-de-Guyenne;2018;27,80
47169;Moirax;2018;40,60
47170;Monbahus;2018;60,00
47171;Monbalen;2018;43,30
47172;Moncaut;2018;44,60
47173;Monclar;2018;36,80
47174;Moncrabeau;2018;37,80
47175;Monflanquin;2018;44,40
47176;Mongaillard;2018;28,60
47177;Monheurt;2018;60,20
47178;Monségur;2018;44,40
47179;Monsempron-Libos;2018;37,30
47180;Montagnac-sur-Auvignon;2018;36,30
47181;Montagnac-sur-Lède;2018;40,00
47182;Montastruc;2018;21,40
47183;Montauriol;2018;20,00
47184;Montaut;2018;14,30
47185;Montayral;2018;34,50
47186;Montesquieu;2018;46,80
47187;Monteton;2018;20,00
47188;Montignac-de-Lauzun;2018;30,00
47189;Montignac-Toupinerie;2018;14,30
47190;Montpezat;2018;50,00
47191;Montpouillan;2018;51,00
47192;Monviel;2018;33,30
47193;Moulinet;2018;60,00
47194;Moustier;2018;39,10
47195;Nérac;2018;37,10
47196;Nicole;2018;43,80
47197;Nomdieu;2018;23,50
47198;Pailloles;2018;43,30
47199;Pardaillan;2018;55,30
47200;Parranquet;2018;33,30
47201;Le Passage;2018;39,90
47202;Paulhiac;2018;33,30
47203;Penne-d'Agenais;2018;32,60
47204;Peyrière;2018;46,20
47205;Pindères;2018;37,50
47206;Pinel-Hauterive;2018;26,70
47207;Pompiey;2018;37,50
47208;Pompogne;2018;42,90
47209;Pont-du-Casse;2018;34,80
47210;Port-Sainte-Marie;2018;46,30
47211;Poudenas;2018;48,00
47212;Poussignac;2018;36,40
47213;Prayssas;2018;42,60
47214;Puch-d'Agenais;2018;38,80
47215;Pujols;2018;40,00
47216;Puymiclan;2018;42,50
