codgeo;disp_q1_a16;disp_q2_a16;disp_q3_a16;disp_q1q3q2_a16;disp_d1_a16;disp_d2_a16;disp_d3_a16;disp_d4_a16;disp_d6_a16;disp_d7_a16;disp_d8_a16;disp_d9_a16;disp_d1d9_a16;disp_gini_a16;disp_s80s20_a16;disp_pact_a16;disp_pcho_a16;disp_ppen_a16;disp_ppat_a16;disp_ppsoc_a16;disp_ppfam_a16;disp_ppmini_a16;disp_pplogt_a16;disp_pimpot_a16;tp60_a16;note
QP093014;10260;13630;18210;0,6;7910;9620;10970;12300;15230;17020;19460;23530;3;0,242;3,463;71,3;6;17,4;2,7;19,2;6,6;7,1;5,5;-10,6;41,6;0
QP093015;10350;14450;19540;0,6;7960;9570;11390;12940;16180;18230;21000;25140;3,2;0,251;3,672;74,4;5,8;19,7;2,7;14,9;4,7;5,8;4,4;-11,7;37;0
QP093016;10980;14190;19330;0,6;8340;10330;11720;12850;15970;18030;20390;24930;3;0,245;3,456;74,8;4,8;16,1;3,2;17,7;6,8;5,8;5,2;-11,8;37,7;0
QP093017;10510;14490;19410;0,6;7810;9910;11350;12930;16120;18070;21280;25140;3,2;0,253;3,687;82,1;4,9;13,6;2,5;14,7;4,8;5,1;4,8;-12,9;36,3;0
QP093018;10380;14070;18920;0,6;8000;9660;11070;12460;15760;17690;20390;24690;3,1;0,251;3,576;72,4;5,3;20,7;2,5;16,2;5,1;6,3;4,7;-11,8;40,1;0
QP093019;11640;15100;20980;0,6;9010;10850;12320;13680;17160;19430;22360;27770;3,1;0,26;3,666;77,1;5,3;20,3;3,1;13,2;5,1;4,2;3,9;-13,7;31,1;0
QP093020;11590;15150;19890;0,5;8930;10840;12240;13730;16560;18570;21210;25210;2,8;0,227;3,154;71,7;5,1;23,1;2,7;14,5;5,8;4,8;4;-12;32;0
QP093021;10010;13570;17630;0,6;7660;9370;10750;12120;14960;16700;18690;22390;2,9;0,237;3,383;70,2;6,4;18,2;1,9;20;6,8;7;6,3;-10,3;42,8;0
QP093022;10380;13550;18220;0,6;8290;9780;11090;12260;15250;17260;19460;23350;2,8;0,234;3,162;68;6,1;21,6;2,4;18,8;6,3;7,2;5,3;-10,8;41,2;0
QP093023;11480;16430;24150;0,8;8140;10550;12550;14310;18920;22000;26570;33620;4,1;0,311;5;87,8;5,9;14,1;5;9,6;3,3;3,4;2,9;-16,5;29,9;0
QP093024;10350;14240;19790;0,7;7400;9570;11220;12770;16190;18440;21600;26820;3,6;0,282;4,363;83,5;6;13;3;13,8;4,4;5,1;4,3;-13,3;38,6;0
QP093025;10560;14060;18260;0,5;8050;9700;11280;12550;15450;17120;19390;21960;2,7;0,216;2,995;58,5;5,2;25,4;2,1;22,8;5,9;9,7;7,2;-8,8;39,1;0
QP093026;10230;14060;18930;0,6;7540;9410;11090;12660;15560;17670;20510;25410;3,4;0,263;3,84;76,3;6;14,5;2,1;18,3;5,2;6,9;6,1;-11,2;39,3;0
QP093027;10930;14930;19300;0,6;8180;9900;11670;13370;16510;17820;20490;23880;2,9;0,223;3,128;66,1;6,8;23,9;2,5;17,8;6,1;6;5,7;-10,3;34,2;0
QP093028;9630;13190;18070;0,6;6930;8860;10380;11730;14780;16830;19630;24260;3,5;0,278;4,293;75;5,3;16,5;3,9;16,6;5,3;6,4;4,9;-12;45,3;0
QP093029;10740;14570;19630;0,6;7900;10050;11610;13000;16250;18450;20970;25040;3,2;0,248;3,595;77;5,5;17,3;2,7;15,1;5,8;5;4,3;-12,1;36,7;0
QP093030;10440;13820;18390;0,6;7910;9670;11110;12420;15450;17170;19630;23500;3;0,237;3,398;73,9;5,6;16,9;2,3;17,7;6,3;6;5,4;-10,8;40,4;0
QP093031;11060;14830;19310;0,6;8330;10200;12010;13310;16240;18120;20720;24650;3;0,242;3,465;73,8;5;19,3;2,8;15,8;6,5;4,6;4,6;-11,7;34;0
QP093032;11460;14750;18740;0,5;8360;10690;12160;13310;16260;17540;20350;24810;3;0,224;3,118;70,1;5,2;21,5;2,2;17,5;5,7;6,4;5,4;-11,3;32,2;0
QP093033;11540;15520;20670;0,6;8770;10620;12240;13740;16910;18920;22370;27930;3,2;0,263;3,817;81,9;5,4;13,5;3,5;14,1;5,3;4,7;4,1;-13;31,5;0
QP093034;9400;13200;17350;0,6;7550;8700;9990;11700;14360;16130;18360;21570;2,9;0,247;3,521;64,3;6,4;21,2;1,6;22,5;6,5;9,3;6,6;-9,6;43,9;0
QP093035;9770;13350;18050;0,6;7310;9010;10440;11820;14980;16790;19340;23250;3,2;0,258;3,804;74;5,2;16,1;2,8;18,6;6,9;6,3;5,4;-11,5;44,7;0
QP093036;9180;11930;16140;0,6;6760;8620;9690;10680;13440;15220;17480;20560;3;0,254;3,742;63,6;5,5;18,7;2,1;24,9;7,8;9,8;7,3;-9,3;54,8;0
QP093037;10330;15070;20770;0,7;7280;9360;11320;13430;17030;19360;23090;30260;4,2;0,322;5,389;91,5;4,6;6,8;5,4;12;4,3;4,3;3,5;-15,7;37;0
QP093038;11320;16380;22230;0,7;7790;10050;12320;14160;18040;20700;24590;30050;3,9;0,297;4,782;93,6;5,5;7;2,9;11,6;4,2;3,7;3,6;-15,1;30,7;0
QP093039;10500;14470;20840;0,7;7570;9690;11320;12830;16630;19150;22810;28780;3,8;0,298;4,657;79,2;5,4;17,2;4,2;13,3;4,1;5;4,2;-13,9;37,6;0
QP093040;9830;13130;17210;0,6;7610;9290;10480;11730;14500;16160;18410;22190;2,9;0,236;3,374;66,8;5,5;18,8;1,9;22;7,9;7,6;6,4;-9,5;45,5;0
QP093041;9530;13440;20810;0,8;6790;8950;10310;11700;15720;19100;23270;31140;4,6;0,351;6,046;91,2;5,4;8,1;4;12,2;3,7;4,9;3,6;-15,5;44,7;0
QP093042;9560;13240;18100;0,6;6840;8870;10180;11610;14980;17040;19590;24180;3,5;0,274;4,189;74,2;5,1;17,2;2,8;17;5,4;6,6;5;-11,2;45,7;0
QP093043;10070;13870;18550;0,6;7080;9220;10900;12250;15450;17380;20040;24230;3,4;0,26;3,952;72,8;5,3;19,6;3,5;15,7;5,5;5,7;4,5;-11,6;41,2;0
QP093044;9940;13530;19650;0,7;7300;9070;10980;12440;15650;18250;21110;25680;3,5;0,283;4,25;71,3;5,5;23,4;3,5;14,6;3,5;6,3;4,8;-12,8;40,6;0
QP093045;10950;15430;22370;0,7;8140;10060;11910;13580;17900;20640;24490;30670;3,8;0,31;4,833;82,5;5,4;17,9;4,6;11,1;3,2;4,4;3,5;-16,1;33,1;0
QP093046;10330;13930;18990;0,6;7860;9500;10950;12480;15670;17800;20370;24830;3,2;0,251;3,565;63,7;5,5;27,9;2,9;16,9;4,9;6,8;5,2;-11,4;40;0
QP093047;10890;15470;21740;0,7;8070;10190;11640;13520;17580;20180;23560;30410;3,8;0,296;4,488;82,9;5,3;17,4;4,1;10,9;3,5;3,8;3,6;-15,3;34,7;0
QP093048;10270;13630;18000;0,6;7790;9520;10940;12260;15200;16990;19360;23140;3;0,242;3,498;70,7;5,2;17;2,4;20,3;6,8;7,7;5,8;-10,4;41,7;0
QP093049;10960;14330;18560;0,5;8410;10220;11760;13120;15770;17560;19650;23330;2,8;0,227;3,208;74;5,6;16,2;2,7;17,6;6,6;5,9;5,1;-10,5;35,5;0
QP093050;9850;13310;17720;0,6;7020;9150;10480;12080;14790;16650;18970;22490;3,2;0,246;3,673;73,6;5,5;16,3;1,8;18,6;6,6;6,6;5,4;-10,3;43,6;0
QP093051;10780;14030;17810;0,5;8200;9980;11450;12670;15280;16760;18730;22300;2,7;0,218;3,111;74,5;6,1;14;1,9;19,7;8;5,8;5,9;-10,1;37,8;0
QP093052;11150;14560;18860;0,5;8740;10480;11910;13190;16010;17810;20260;23670;2,7;0,224;3,165;76,8;5,5;13,7;1,9;17,9;7,8;5,1;5;-10,3;34,5;0
QP093053;10850;14400;18770;0,6;8410;10210;11600;13130;15880;17560;20070;23090;2,7;0,221;3,13;75;6,1;14,6;1,7;18,5;6,7;5,8;5,9;-9,8;36,1;0
QP093054;10480;13680;17690;0,5;8110;9750;11160;12410;15000;16670;18780;22360;2,8;0,223;3,176;72,5;6;15,1;1,8;20,3;7,9;6,6;5,9;-9,7;40,8;0
QP093055;10160;13540;17870;0,6;7790;9480;10820;12060;15150;16770;19320;23220;3;0,241;3,445;74,5;6;16,3;2,8;17,4;6,8;5,6;5;-11;42,9;0
QP093056;11440;14920;19120;0,5;8610;10640;12250;13550;16500;18160;20530;23910;2,8;0,22;3,102;78,7;5,9;13,5;2;16,8;6,7;4,8;5,4;-11;32,2;0
QP093057;11210;14200;18560;0,5;9120;10740;12010;13080;15840;17770;19330;22380;2,5;0,198;2,66;74,1;6;13,1;1,9;20,5;8;6,8;5,7;-9,6;33;0
QP093058;10720;14170;18750;0,6;8500;10090;11520;12760;15710;17580;20050;23720;2,8;0,225;3,166;72,7;5;16,8;1,7;19,1;7,1;6,2;5,8;-10,3;38,1;0
QP093059;10810;13940;18760;0,6;8380;10150;11360;12510;15370;17520;20200;24890;3;0,249;3,443;78,5;6,2;13,2;3,2;17,4;6,8;5,3;5,3;-12,3;39,2;0
QP093060;11070;14700;19470;0,6;8420;10350;11910;13450;16280;18280;20940;25520;3;0,245;3,563;81;5,8;13,2;2,8;15,2;5,5;5,2;4,4;-12,2;33,8;0
QP093061;11470;15630;20220;0,6;8730;10430;12460;14110;17090;19120;21750;25550;2,9;0,236;3,455;77,6;5,6;16,6;2,4;15,2;5,6;5,1;4,4;-11,8;30,2;0
QP093062;10460;13990;19100;0,6;8160;9900;11120;12510;15580;17500;20590;24600;3;0,244;3,395;71,8;6;17,7;3,3;18,6;6;7;5,6;-11,4;39,9;0
QP093063;11250;15220;20380;0,6;9020;10860;12070;13520;16950;18800;21960;25200;2,8;0,232;3,168;78,6;4,4;18,8;2,4;12,7;5,5;3,5;3,7;-12,5;33,9;0
QP094001;10080;14410;19380;0,6;7520;9100;10940;12650;16270;18170;20440;24620;3,3;0,253;3,725;62,4;4,1;29,6;2,3;16,3;5,1;6,7;4,6;-10,6;39,8;0
QP094002;10890;15400;20670;0,6;8160;10040;11860;13480;17320;19200;22660;28520;3,5;0,273;3,973;79,4;4,4;19,4;2,7;12,1;3,4;5,3;3,4;-13,6;33,4;0
QP094003;11800;15580;20510;0,6;9140;11040;12640;13980;17660;19590;21890;25810;2,8;0,225;3,149;77,3;4,6;17,9;2,6;14,3;6;4,7;3,6;-12,1;29,2;0
QP094004;9990;13420;18020;0,6;7590;9480;10420;11960;14770;16860;19320;22510;3;0,247;3,558;70,7;6,7;16,5;2,2;20,9;5,4;8,4;7,2;-10,3;43,6;0
QP094005;10560;14090;18530;0,6;8260;9800;11230;12630;15510;17380;19930;23560;2,9;0,236;3,331;70,8;5,4;18,8;2,1;18,9;6,8;6,7;5,4;-10,6;38,7;0
QP094006;11560;16040;21280;0,6;7910;10740;12120;13830;17950;19570;22680;28020;3,5;0,276;4,287;76;2,7;21,8;4;11,5;4,3;4,3;2,8;-13,3;31,8;1
QP094007;10790;14100;19060;0,6;8180;10100;11300;12900;15640;17720;20630;24660;3;0,24;3,403;81,1;5,3;12,7;2,4;15,5;6;5;4,5;-11,7;35,1;0
QP094008;9960;14330;19690;0,7;7360;9360;10840;12770;16190;18240;21210;25530;3,5;0,268;4,07;73,7;4,6;21,5;3,9;13;3,6;5,8;3,6;-12,1;38,3;0
QP094009;7280;12480;20160;1;4400;6510;8220;10060;15050;18350;22740;29030;6,6;0,374;7,718;89,1;5;12,1;3,6;9,8;2,7;4,1;3;-14,6;50,1;0
QP094010;9920;14150;20910;0,8;7530;9230;10560;12210;16460;18790;22970;28860;3,8;0,303;4,569;67,8;4,5;27;5,3;13,5;3,2;6,2;4,1;-13,6;41,6;0
QP094011;10980;14070;19010;0,6;8140;10410;11700;13060;16070;17890;20550;24130;3;0,231;3,279;69;5;23;1,8;16,7;5,5;6,2;4,9;-10,5;34,6;0
QP094012;10900;14390;19120;0,6;8240;10020;11520;13110;16200;17980;20280;24300;2,9;0,233;3,338;67,1;5,3;23;2,4;18;6,3;6,4;5,3;-10,5;35,9;0
QP094013;11120;14630;19080;0,5;8440;10260;11760;13260;16120;18000;20540;24250;2,9;0,233;3,338;72;5,4;21,3;3,1;14,6;5,5;5;4,1;-11;35,1;0
QP094014;11200;15860;21510;0,7;8970;10520;12050;14010;18150;20140;23710;28280;3,2;0,252;3,535;86,2;5;10,4;2,1;14;6;4,3;3,8;-12,7;32,1;0
QP094015;10490;14620;19320;0,6;8240;10100;11330;13100;16350;17900;20500;24390;3;0,233;3,294;77,1;5,1;14,4;2,3;16,7;5,3;6,6;4,8;-10,5;35,9;0
QP094016;11970;17250;24210;0,7;9000;11020;13150;15060;19770;22450;26620;33040;3,7;0,281;4,128;80,8;4;19,5;3,9;10;3,5;3,6;3;-14,2;27,2;0
QP094017;11390;14340;19340;0,6;9000;10660;12120;13400;15950;18210;20380;23080;2,6;0,214;2,927;75,6;5,1;17,2;1,8;16,3;6,7;4,8;4,8;-10,9;33,7;0
QP094018;10690;15440;21440;0,7;8190;10180;11600;13280;17980;20130;23110;28160;3,4;0,277;4,106;73,3;5;25,6;2,7;12;3,9;4,3;3,8;-13,6;35,2;0
QP094019;10570;13770;19450;0,6;7700;9700;11110;12110;15470;17930;20610;25650;3,3;0,263;3,743;76,3;5,5;16,4;2,4;17,1;4,6;6,5;5,9;-12,2;42,5;0
QP094020;10580;13570;18850;0,6;8080;10120;11170;12520;14890;17490;19920;23570;2,9;0,236;3,123;71,6;4;16,5;2,1;20,2;8,7;6;5,5;-10,4;39,3;0
QP094021;10950;14090;19090;0,6;8040;10010;11640;12810;15780;17840;20380;24880;3,1;0,237;3,332;71,2;5,3;20,7;2,5;16,7;5,1;6,5;5,1;-11,1;36,9;0
QP094022;10930;14690;19150;0,6;8760;10260;11780;13230;16420;17840;20400;24050;2,7;0,232;3,193;71;5;21,8;2,4;16,2;5,3;6,1;4,8;-11,4;34,3;0
QP094023;11300;14860;19830;0,6;8190;10110;12350;13680;16890;18950;21090;26050;3,2;0,237;3,383;73,3;5,4;21,1;2,2;14,7;5,6;5,6;3,5;-11,3;30;0
QP094024;10450;14130;18790;0,6;7530;9800;11350;12700;15780;17580;19920;23590;3,1;0,243;3,564;71,2;4,3;21;2,4;16,5;4,7;6,7;5;-11,1;38,3;0
QP094025;5580;9160;15720;1,1;3670;5290;6190;7040;10160;13800;18750;24720;6,7;0,393;8,193;82,7;4,6;9,8;1,5;17,1;2,5;9,3;5,3;-11,1;67,2;0
QP094026;11200;14220;18020;0,5;8610;10430;11700;13070;15650;17150;19040;22490;2,6;0,208;2,922;70,8;4,9;19,8;1,8;17,9;7,1;5,8;5;-10,3;36,8;0
QP094027;10690;14070;18110;0,5;8240;9820;11350;12670;15490;17130;19200;22560;2,7;0,223;3,171;72,3;5,5;18,4;1,9;17,9;6,8;6,4;4,6;-10,5;38,4;0
QP094028;10710;14840;19590;0,6;7760;9950;11450;13150;16340;18350;21620;25670;3,3;0,255;3,74;75,5;5,3;16,8;2,1;17,6;5,6;6,4;5,7;-12;36;0
QP094029;10740;14560;18510;0,5;7950;9970;11650;12910;15800;17700;19910;24280;3,1;0,236;3,4;71,9;4,9;19,8;1,9;17;6,4;5,6;5,1;-10,6;36;0
QP094030;11160;14890;19400;0,6;8420;10390;11990;13550;16490;18220;21040;25160;3;0,237;3,307;74,4;5,6;18,9;2,4;16;5,7;5,5;4,8;-11,7;32,9;0
QP094031;11730;15330;20010;0,5;8820;10820;12480;13790;17020;18930;21160;24860;2,8;0,226;3,216;75,6;5,1;18,1;1,9;15,6;5,6;5,7;4,3;-11,2;30;0
QP094032;10800;13830;18500;0,6;8390;10070;11350;12600;15470;17550;19690;23060;2,7;0,225;3,082;72,4;5,9;16,8;2,6;18,6;6,9;6,1;5,6;-10,4;38,8;0
QP094033;11210;14910;19560;0,6;8120;10260;12130;13670;16760;18860;20820;24970;3,1;0,238;3,466;71,5;4,8;23;2,4;14,4;4,1;6;4,3;-11,3;32,3;0
QP094034;11750;15300;20370;0,6;8840;10970;12470;13950;17030;19030;21650;24870;2,8;0,225;3,182;76,7;5,3;16,7;2;15,7;6,6;4,5;4,6;-11,1;30,1;0
QP094035;10780;14360;19060;0,6;8070;9990;11520;12870;15950;17850;20240;24210;3;0,235;3,364;74,6;5,6;17,6;2,1;16,7;6,7;5,3;4,7;-11;37,4;0
QP094036;10670;14300;18860;0,6;7910;10100;11310;12880;15590;17790;20400;24290;3,1;0,233;3,307;77,9;5,3;16,5;1,8;14,7;4,9;5,5;4,4;-10,9;37,3;0
QP094037;9250;12880;18420;0,7;6450;8640;9880;11410;15150;17130;20030;24290;3,8;0,29;4,701;80,5;5,7;13,2;3,9;14,9;4,2;5,8;4,8;-12,5;47,4;0
QP094038;10740;14820;19460;0,6;8140;9840;11510;12990;16380;18210;20770;24820;3;0,243;3,485;77,3;4,6;17,7;2,3;15,1;6,6;4,8;3,7;-12,4;36,7;0
QP094039;10490;14410;18840;0,6;7790;9680;11260;12760;15780;17900;20110;22990;3;0,243;3,54;68,7;5,1;23,1;2,3;16,9;5,9;5,9;5;-11;38,8;0
QP094040;9750;14140;19880;0,7;6650;8760;10580;12550;16400;18240;21740;25880;3,9;0,288;4,673;77;5,4;17,8;5,3;13,1;4,8;4,8;3,5;-13,2;39,8;0
QP094041;10210;13660;18290;0,6;7340;9340;10930;12340;15160;17070;19650;23840;3,2;0,246;3,593;74,1;4,8;17,7;2,1;17;6,1;6,3;4,7;-10,9;40,9;0
QP094042;12270;16230;20320;0,5;9740;11550;13250;14540;17510;19230;21550;25560;2,6;0,211;2,93;76,7;4,5;20,6;2,7;12,3;5;3,8;3,5;-12,3;26,3;0
QP095001;12460;15340;20040;0,5;10170;11810;13030;14010;17040;18660;21850;25260;2,5;0,203;2,753;73,6;5,6;20,5;1,8;14,9;5,8;4,8;4,3;-10,8;25,6;0
QP095002;7590;10440;13400;0,6;5320;7240;8160;9300;11470;12700;14900;18360;3,5;0,262;3,9;52;4,3;31;1,3;22,8;3,9;11,4;7,5;-7,1;68,8;0
QP095003;12300;15870;20770;0,5;8880;11260;13240;14340;17500;19100;22260;25430;2,9;0,223;3,262;87,6;5,9;8,2;2;15,3;6,6;3,8;4,9;-13,1;26,7;0
QP095004;9690;13170;17960;0,6;6360;8910;10260;11770;14990;16650;19470;24520;3,9;0,275;4,257;71,5;5,4;16,9;3,2;19,3;5,9;6,7;6,7;-10,9;45,9;0
QP095005;10520;13900;18170;0,6;8140;9770;11130;12480;15420;17180;19450;23080;2,8;0,231;3,301;71,1;5,5;19,6;2,2;18;7;5,7;5,3;-10,9;40,1;0
QP095006;10860;14610;19330;0,6;8150;10060;11560;12990;16220;18140;20960;24710;3;0,249;3,63;75,3;5,2;18,7;2,4;15,8;6,5;4,8;4,6;-12,2;37;0
QP095007;10260;14140;18370;0,6;8120;9760;11030;12510;15490;17660;19970;24340;3;0,237;3,356;70,2;5,4;20,9;2,1;18,3;7,4;5;5,8;-11,5;39,4;0
QP095008;10710;13990;18060;0,5;8010;10070;11530;12840;15370;17200;19220;22140;2,8;0,218;3,094;71,3;6,5;19,1;1,9;17,9;5,7;6,2;6;-10,2;37,8;0
QP095009;10640;14890;20620;0,7;8260;9980;11480;13310;16690;19090;22150;26870;3,3;0,266;3,911;72,1;4,9;25,9;3;12;4;4,2;3,8;-13;35,5;0
QP095010;10480;13980;18980;0,6;8570;9760;11450;12880;16110;17850;20050;23690;2,8;0,23;3,168;68,3;5,3;22,3;2,2;17,7;5,8;5,6;6,3;-10,5;36,9;0
QP095011;11160;14420;18350;0,5;8500;10360;11880;13160;15900;17520;19400;22930;2,7;0,218;3,108;79,4;6,9;10,4;1,5;18,9;7,7;5,1;6,1;-10,2;34,5;0
QP095012;11830;15070;19510;0,5;8500;11120;12300;13540;16750;18180;21640;24620;2,9;0,233;3,283;81,8;6,1;10,2;1,4;17,6;7,7;4,7;5,2;-11;30,6;0
QP095013;11270;14400;18120;0,5;8140;10200;11940;13200;15710;17240;19250;22820;2,8;0,216;3,065;75,9;5,7;14,2;2,2;18;7,7;4,8;5,5;-10,3;35,3;0
QP095014;11010;14340;17850;0,5;9060;10600;11800;12600;15310;16900;18760;22390;2,5;0,209;2,881;74,3;7;11;1,9;22;9,3;5,8;6,9;-9,2;38;0
QP095015;10860;14350;18670;0,5;8460;10160;11580;12920;15940;17740;19880;23470;2,8;0,224;3,128;76;6,3;15,3;2,2;17,2;7,8;5,1;4,3;-10,7;35,7;0
QP095016;11260;15060;18760;0,5;9170;10620;11880;13480;16640;18030;19730;23430;2,6;0,204;2,776;69,2;5,7;22,8;1,8;16,2;6,3;4,9;5,1;-10;33,5;0
QP095017;9830;13230;17230;0,6;6680;8860;10450;11940;14740;16210;18190;21610;3,2;0,237;3,548;67,8;6,2;22,9;1,6;16,8;5,3;6,1;5,4;-9,1;43,9;0
QP095018;11060;14410;18990;0,6;8200;10440;11760;13260;16420;18250;19760;22720;2,8;0,225;3,159;74,2;5,9;17,9;1,8;16,4;6,3;4,7;5,4;-10,3;35,5;0
QP095019;12380;15280;18550;0,4;9420;11350;12780;14190;16320;17890;19410;22810;2,4;0,189;2,7;81,4;6,2;10,1;1,5;17,6;8;4,1;5,5;-10,6;25,6;0
QP095020;10710;14120;19120;0,6;8270;10380;11530;12750;16320;18180;20550;24710;3;0,237;3,296;80,9;6,1;14;2,4;14,4;6,3;4,1;3,9;-11,7;37,2;0
QP095021;12270;16210;21560;0,6;8790;11120;13100;14320;18060;20400;23060;27010;3,1;0,232;3,306;79,7;4,3;18,4;2,2;12,2;5,3;3,5;3,4;-12,5;27;0
QP095022;9900;14050;18920;0,6;6450;8660;10680;12450;15970;17720;20340;25180;3,9;0,275;4,446;71,5;4,9;23,2;2,7;13,5;3,7;5,6;4,2;-10,9;40,1;0
QP095023;11360;15070;19710;0,6;9030;10750;12020;13420;16790;18510;21100;24040;2,7;0,222;3,04;80,6;5,4;14,5;1,4;15,1;5,8;4,5;4,8;-11,6;33,7;0
QP095024;11360;14480;18680;0,5;8950;10550;11830;12930;15590;17200;19730;22500;2,5;0,201;2,657;74,7;7,1;13,8;1,6;19,3;8,2;4,8;6,3;-9,4;37,1;0
QP095025;11200;14630;18900;0,5;8580;10340;11880;13340;16060;18020;20170;23730;2,8;0,215;3,014;74,1;5,8;15,7;1,5;18,9;7,8;5,3;5,8;-10,2;33,9;0
QP095026;11350;15070;18790;0,5;9020;10870;12180;13650;16510;17830;20110;23360;2,6;0,202;2,754;77;6,2;14,6;1,3;17,4;7,1;4,9;5,5;-10,3;31,6;0
QP095027;11030;14880;20170;0,6;8010;10240;11910;13310;16530;18830;21400;25670;3,2;0,248;3,633;81,7;5,4;13,7;2,1;14,5;5,4;4,8;4,3;-12;34,2;0
QP095028;10280;13180;17430;0,5;8220;9690;10960;12120;14420;16160;18710;21250;2,6;0,215;2,94;70,9;5,7;15,5;1,6;21,4;8,9;5,1;7,4;-9,4;42,8;0
QP095029;11410;15080;18720;0,5;9520;10880;12290;13530;16340;18000;19280;23020;2,4;0,203;2,776;75,3;5,4;17,1;1,8;16,3;6,4;4,5;5,4;-10,5;31,4;0
QP095030;10800;15040;19710;0,6;8230;9860;11450;13410;16870;18660;21150;27200;3,3;0,26;3,831;78,8;4,7;17,1;4,5;12,3;5,3;3,5;3,5;-12,7;35,7;0
QP095031;10840;14130;18120;0,5;8520;10080;11480;12890;15400;17100;19180;22580;2,7;0,212;2,957;73,9;5,1;15,2;1,8;18,9;8,4;5,2;5,3;-9,8;36,8;0
QP095032;10120;13610;17840;0,6;7750;9420;10830;12190;15060;16800;19060;22570;2,9;0,235;3,354;75,1;5,7;14,6;2,6;17,8;7;5,9;5;-10,1;42,3;0
QP095033;10700;14050;18600;0,6;8170;9970;11390;12690;15720;17500;19950;24020;2,9;0,244;3,464;71;5,8;18,9;3,7;16,9;6,9;5,3;4,7;-10,5;38,2;0
QP095034;11420;15050;19430;0,5;8700;10690;12110;13590;16670;18500;20870;24580;2,8;0,228;3,229;75,2;5,3;17,1;3,2;15,6;6,4;4,8;4,4;-11,1;32,8;0
QP095035;12680;16050;19450;0,4;9660;11600;13090;14420;17000;18710;20560;23930;2,5;0,192;2,657;77,8;4,9;14,8;1,3;16,4;7;4,6;4,8;-10,3;24,1;0
QP095036;10980;14700;19090;0,6;8580;10370;11910;13410;16210;18100;20360;23940;2,8;0,229;3,261;74,1;5,5;18,7;2,3;15,5;6,4;4,8;4,3;-10,6;33,7;0
QP095037;10320;15020;19920;0,6;8070;9590;11520;13280;17110;18680;21640;26380;3,3;0,262;3,831;82,2;4,8;14,8;4;12;5,6;3,4;3;-13;35;0
QP095038;10520;14210;18790;0,6;8290;9950;11230;12570;15760;17600;20180;23760;2,9;0,237;3,361;76,9;5,4;14,3;2,4;17,3;7,2;5,1;4,9;-10,9;39,4;0
QP095039;10960;14320;19170;0,6;8350;10380;11500;13000;15870;18000;20160;24130;2,9;0,226;3,132;73,6;5,3;19,6;1,9;15,5;6,6;4,3;4,6;-10,6;34,8;0
QP095040;10790;13990;17770;0,5;8680;10090;11420;12760;15480;16770;18790;22050;2,5;0,205;2,801;66,1;5,8;23,1;1,6;18,4;7,3;5,6;5,5;-9,2;38,1;0
QP095041;12210;15710;20440;0,5;9280;11310;12890;14150;17620;19500;21860;26750;2,9;0,231;3,264;76,1;4,7;21,2;2,8;12,2;5,1;3,2;3,9;-12,3;27,2;0
QP972001;9030;12720;18320;0,7;5940;8420;9700;11070;14560;16850;20010;25120;4,2;0,311;5,219;57,2;4,7;22,8;4,1;24,8;3,9;14,9;5,9;-8,9;48,9;0
QP972002;9590;13270;19570;0,8;6350;8860;10230;11840;15270;17990;21150;26090;4,1;0,297;4,682;59,1;4,8;23,8;2,8;23,1;4,2;13,5;5,4;-8,8;44,6;0
QP972003;9510;12570;17970;0,7;6310;8720;9990;11380;14650;16480;19210;23520;3,7;0,28;4,449;55,9;5,6;25,2;2,4;24,1;5;14,9;4,2;-7,6;49,4;0
QP972004;10630;13830;18730;0,6;8370;9970;11210;12580;15750;17540;19860;23530;2,8;0,23;3,201;67,9;5,9;13,5;1,2;25,7;7,2;10,8;7,7;-8,3;39,6;0
QP972005;9830;14080;20370;0,7;7110;9230;10400;12500;15820;18590;22240;29310;4,1;0,314;5,204;63,6;3,6;21,8;5,1;19,8;3,3;10,9;5,6;-10,3;39,7;0
QP972006;10010;12900;17920;0,6;8090;9530;10450;11780;14580;16540;19130;22750;2,8;0,241;3,317;65,9;5,4;10;1,5;30,3;7,9;13,8;8,7;-7,7;45,5;0
QP972007;9620;12870;18650;0,7;7130;8820;10080;11480;14710;17050;20190;25410;3,6;0,287;4,294;49,7;3,8;35,2;3,6;20,3;4;12,5;3,9;-8,8;46,3;0
QP974001;8870;11000;15010;0,6;7110;8360;9290;10200;12230;13820;16040;19800;2,8;0,238;3,228;60,4;7,2;7,4;1,3;38;11,6;18,6;7,9;-7,1;61,3;0
QP974002;8820;10740;14640;0,5;7250;8420;9270;9990;11980;13600;15780;19620;2,7;0,253;3,457;50,8;5,5;11,2;5,1;41,1;11,3;19,5;10,3;-8,2;63,6;0
QP974003;9610;11700;15840;0,5;7420;8890;10050;10990;13180;14630;17750;24800;3,3;0,283;4,018;57,8;5,7;11,1;5,4;33,8;8,9;15,9;9,1;-8,1;56,5;0
QP974004;9370;11850;16410;0,6;6900;8500;9740;10760;13610;15400;17780;22030;3,2;0,26;3,745;62,7;5,5;15,4;2,5;27,9;6,8;16,3;4,7;-8,5;54,3;0
QP974005;9290;12810;16770;0,6;6640;8640;10070;11410;14260;15930;18400;24510;3,7;0,284;4,208;69,6;6,2;10;4;26;7,6;14,2;4,2;-9,6;47,5;0
