codgeo;libgeo;an;part_non_inseres
03269;Sauvagny;2013;22,20
03269;Sauvagny;2018;0,00
03270;Sazeret;2008;0,00
03270;Sazeret;2013;0,00
03270;Sazeret;2018;13,30
03271;Serbannes;2008;10,00
03271;Serbannes;2013;9,90
03271;Serbannes;2018;11,90
03272;Servilly;2008;9,10
03272;Servilly;2013;24,00
03272;Servilly;2018;9,50
03273;Seuillet;2008;16,30
03273;Seuillet;2013;16,00
03273;Seuillet;2018;6,10
03274;Sorbier;2008;9,50
03274;Sorbier;2013;10,00
03274;Sorbier;2018;16,10
03275;Souvigny;2008;11,10
03275;Souvigny;2013;15,90
03275;Souvigny;2018;15,50
03276;Sussat;2008;16,70
03276;Sussat;2013;25,00
03276;Sussat;2018;25,00
03277;Target;2008;22,20
03277;Target;2013;24,00
03277;Target;2018;14,80
03278;Taxat-Senat;2008;11,80
03278;Taxat-Senat;2013;5,90
03278;Taxat-Senat;2018;9,50
03279;Teillet-Argenty;2008;21,40
03279;Teillet-Argenty;2013;8,20
03279;Teillet-Argenty;2018;18,60
03280;Terjat;2008;9,10
03280;Terjat;2013;11,10
03280;Terjat;2018;21,40
03281;Le Theil;2008;12,50
03281;Le Theil;2013;18,80
03281;Le Theil;2018;3,00
03282;Theneuille;2008;10,30
03282;Theneuille;2013;10,30
03282;Theneuille;2018;18,80
03283;Thiel-sur-Acolin;2008;13,20
03283;Thiel-sur-Acolin;2013;16,70
03283;Thiel-sur-Acolin;2018;16,50
03284;Thionne;2008;23,50
03284;Thionne;2013;25,00
03284;Thionne;2018;15,80
03285;Tortezais;2008;0,00
03285;Tortezais;2013;8,30
03285;Tortezais;2018;10,00
03286;Toulon-sur-Allier;2008;16,30
03286;Toulon-sur-Allier;2013;12,80
03286;Toulon-sur-Allier;2018;20,70
03287;Treban;2008;15,80
03287;Treban;2013;22,90
03287;Treban;2018;7,70
03288;Treignat;2008;6,20
03288;Treignat;2013;16,10
03288;Treignat;2018;33,20
03289;Treteau;2008;10,80
03289;Treteau;2013;8,10
03289;Treteau;2018;4,30
03290;Trévol;2008;16,90
03290;Trévol;2013;13,60
03290;Trévol;2018;12,80
03291;Trézelles;2008;25,00
03291;Trézelles;2013;10,50
03291;Trézelles;2018;14,80
03292;Tronget;2008;22,20
03292;Tronget;2013;22,20
03292;Tronget;2018;23,40
03293;Urçay;2008;33,30
03293;Urçay;2013;11,80
03293;Urçay;2018;31,80
03294;Ussel-d'Allier;2008;0,00
03294;Ussel-d'Allier;2013;22,20
03294;Ussel-d'Allier;2018;0,00
03295;Valignat;2008;100,00
03295;Valignat;2013;50,00
03295;Valignat;2018;37,50
03296;Valigny;2008;31,00
03296;Valigny;2013;29,40
03296;Valigny;2018;7,70
03297;Vallon-en-Sully;2008;13,90
03297;Vallon-en-Sully;2013;19,70
03297;Vallon-en-Sully;2018;18,50
03298;Varennes-sur-Allier;2008;20,80
03298;Varennes-sur-Allier;2013;27,30
03298;Varennes-sur-Allier;2018;19,90
03299;Varennes-sur-Tèche;2008;10,50
03299;Varennes-sur-Tèche;2013;18,20
03299;Varennes-sur-Tèche;2018;8,30
03300;Vaumas;2008;17,60
03300;Vaumas;2013;12,10
03300;Vaumas;2018;14,60
03301;Vaux;2008;15,80
03301;Vaux;2013;19,30
03301;Vaux;2018;17,50
03302;Veauce;2008;0,00
03302;Veauce;2013;33,30
03302;Veauce;2018;
03303;Venas;2008;0,00
03303;Venas;2013;0,00
03303;Venas;2018;7,10
03304;Vendat;2008;13,00
03304;Vendat;2013;11,60
03304;Vendat;2018;14,30
03305;Verneix;2008;12,20
03305;Verneix;2013;18,40
03305;Verneix;2018;12,70
03306;Le Vernet;2008;15,20
03306;Le Vernet;2013;16,00
03306;Le Vernet;2018;8,90
03307;Verneuil-en-Bourbonnais;2008;26,70
03307;Verneuil-en-Bourbonnais;2013;18,20
03307;Verneuil-en-Bourbonnais;2018;26,30
03308;Vernusse;2008;28,60
03308;Vernusse;2013;31,30
03308;Vernusse;2018;9,10
03309;Le Veurdre;2008;28,60
03309;Le Veurdre;2013;35,00
03309;Le Veurdre;2018;17,90
03310;Vichy;2008;17,30
03310;Vichy;2013;19,20
03310;Vichy;2018;15,90
03311;Vicq;2008;17,10
03311;Vicq;2013;8,30
03311;Vicq;2018;6,20
03312;Vieure;2008;7,70
03312;Vieure;2013;21,40
03312;Vieure;2018;18,20
03313;Le Vilhain;2008;20,00
03313;Le Vilhain;2013;22,20
03313;Le Vilhain;2018;15,00
03314;Villebret;2008;5,50
03314;Villebret;2013;9,20
03314;Villebret;2018;8,90
03315;Villefranche-d'Allier;2008;14,80
03315;Villefranche-d'Allier;2013;16,70
03315;Villefranche-d'Allier;2018;13,50
03316;Villeneuve-sur-Allier;2008;21,30
03316;Villeneuve-sur-Allier;2013;22,40
03316;Villeneuve-sur-Allier;2018;14,60
03317;Viplaix;2008;15,00
03317;Viplaix;2013;25,00
03317;Viplaix;2018;29,10
03319;Voussac;2008;24,00
03319;Voussac;2013;17,90
03319;Voussac;2018;40,20
03320;Ygrande;2008;12,80
03320;Ygrande;2013;13,00
03320;Ygrande;2018;14,00
03321;Yzeure;2008;17,90
03321;Yzeure;2013;18,40
03321;Yzeure;2018;19,60
04001;Aiglun;2008;7,40
04001;Aiglun;2013;15,50
04001;Aiglun;2018;20,00
04004;Allemagne-en-Provence;2008;18,80
04004;Allemagne-en-Provence;2013;20,00
04004;Allemagne-en-Provence;2018;12,40
04005;Allons;2008;14,30
04005;Allons;2013;25,00
04005;Allons;2018;20,00
04006;Allos;2008;6,20
04006;Allos;2013;7,30
04006;Allos;2018;9,10
04007;Angles;2008;0,00
04007;Angles;2013;50,00
04007;Angles;2018;40,00
04008;Annot;2008;19,40
04008;Annot;2013;21,00
04008;Annot;2018;16,60
04009;Archail;2008;
04009;Archail;2013;
04009;Archail;2018;
04012;Aubenas-les-Alpes;2008;25,00
04012;Aubenas-les-Alpes;2013;11,10
04012;Aubenas-les-Alpes;2018;9,10
04013;Aubignosc;2008;10,50
04013;Aubignosc;2013;14,00
04013;Aubignosc;2018;16,20
04016;Authon;2008;0,00
04016;Authon;2013;33,30
04016;Authon;2018;25,00
04017;Auzet;2008;14,30
04017;Auzet;2013;18,20
04017;Auzet;2018;6,20
04018;Banon;2008;22,00
04018;Banon;2013;18,10
04018;Banon;2018;26,20
04019;Barcelonnette;2008;6,20
04019;Barcelonnette;2013;11,40
04019;Barcelonnette;2018;15,50
04020;Barles;2008;33,30
04020;Barles;2013;33,30
04020;Barles;2018;13,30
04021;Barras;2008;15,80
04021;Barras;2013;30,80
04021;Barras;2018;5,60
04022;Barrême;2008;21,60
04022;Barrême;2013;16,20
04022;Barrême;2018;21,60
04023;Bayons;2008;13,30
04023;Bayons;2013;18,20
04023;Bayons;2018;11,10
04024;Beaujeu;2008;30,40
04024;Beaujeu;2013;15,40
04024;Beaujeu;2018;0,00
04025;Beauvezer;2008;22,70
04025;Beauvezer;2013;13,50
04025;Beauvezer;2018;3,20
04026;Bellaffaire;2008;30,00
04026;Bellaffaire;2013;25,00
04026;Bellaffaire;2018;0,00
04027;Bevons;2008;11,70
04027;Bevons;2013;32,10
04027;Bevons;2018;10,00
04028;Beynes;2008;0,00
04028;Beynes;2013;18,20
04028;Beynes;2018;0,00
04030;Blieux;2008;20,00
04030;Blieux;2013;50,00
04030;Blieux;2018;0,00
04031;Bras-d'Asse;2008;9,80
04031;Bras-d'Asse;2013;27,70
04031;Bras-d'Asse;2018;15,60
04032;Braux;2008;0,00
04032;Braux;2013;20,00
04032;Braux;2018;50,00
04033;Ubaye-Serre-Ponçon;2008;13,50
04033;Ubaye-Serre-Ponçon;2013;25,80
04033;Ubaye-Serre-Ponçon;2018;10,00
04034;La Brillanne;2008;16,80
04034;La Brillanne;2013;22,70
04034;La Brillanne;2018;20,30
04035;Brunet;2008;17,40
04035;Brunet;2013;15,00
04035;Brunet;2018;17,90
04036;Le Brusquet;2008;15,30
04036;Le Brusquet;2013;20,50
04036;Le Brusquet;2018;20,30
04037;Le Caire;2008;0,00
04037;Le Caire;2013;0,00
04037;Le Caire;2018;33,30
04039;Castellane;2008;21,70
04039;Castellane;2013;22,80
04039;Castellane;2018;24,50
04040;Le Castellard-Mélan;2008;0,00
04040;Le Castellard-Mélan;2013;50,00
04040;Le Castellard-Mélan;2018;66,70
04041;Le Castellet;2008;11,50
04041;Le Castellet;2013;13,30
04041;Le Castellet;2018;41,40
04042;Castellet-lès-Sausses;2008;33,30
04042;Castellet-lès-Sausses;2013;40,00
04042;Castellet-lès-Sausses;2018;0,00
04043;Val-de-Chalvagne;2008;0,00
04043;Val-de-Chalvagne;2013;0,00
04043;Val-de-Chalvagne;2018;66,70
04045;Céreste;2008;25,20
04045;Céreste;2013;33,30
04045;Céreste;2018;19,30
04046;Le Chaffaut-Saint-Jurson;2008;7,10
04046;Le Chaffaut-Saint-Jurson;2013;23,20
04046;Le Chaffaut-Saint-Jurson;2018;16,80
04047;Champtercier;2008;4,40
04047;Champtercier;2013;9,90
04047;Champtercier;2018;6,20
04049;Château-Arnoux-Saint-Auban;2008;16,10
04049;Château-Arnoux-Saint-Auban;2013;21,30
04049;Château-Arnoux-Saint-Auban;2018;24,50
04050;Châteaufort;2008;100,00
04050;Châteaufort;2013;0,00
04050;Châteaufort;2018;100,00
04051;Châteauneuf-Miravail;2008;39,50
04051;Châteauneuf-Miravail;2013;0,00
04051;Châteauneuf-Miravail;2018;14,30
04053;Châteauneuf-Val-Saint-Donat;2008;11,50
04053;Châteauneuf-Val-Saint-Donat;2013;2,90
04053;Châteauneuf-Val-Saint-Donat;2018;15,50
04054;Châteauredon;2008;5,90
04054;Châteauredon;2013;21,40
04054;Châteauredon;2018;16,70
04055;Chaudon-Norante;2008;14,30
04055;Chaudon-Norante;2013;14,30
04055;Chaudon-Norante;2018;25,00
04057;Clamensane;2008;17,60
04057;Clamensane;2013;25,00
04057;Clamensane;2018;0,00
04058;Claret;2008;15,60
04058;Claret;2013;16,70
04058;Claret;2018;7,70
04059;Clumanc;2008;13,00
04059;Clumanc;2013;20,00
04059;Clumanc;2018;25,00
04061;Colmars;2008;22,90
04061;Colmars;2013;9,40
04061;Colmars;2018;18,60
04062;La Condamine-Châtelard;2008;20,00
04062;La Condamine-Châtelard;2013;23,10
04062;La Condamine-Châtelard;2018;0,00
04063;Corbières-en-Provence;2008;19,20
04063;Corbières-en-Provence;2013;10,80
04063;Corbières-en-Provence;2018;12,30
04065;Cruis;2008;19,30
04065;Cruis;2013;17,90
04065;Cruis;2018;15,90
04066;Curbans;2008;9,70
04066;Curbans;2013;14,30
04066;Curbans;2018;2,10
04067;Curel;2008;0,00
04067;Curel;2013;20,00
04067;Curel;2018;28,60
04068;Dauphin;2008;11,60
04068;Dauphin;2013;17,50
04068;Dauphin;2018;19,40
04069;Demandolx;2008;33,30
04069;Demandolx;2013;16,70
04069;Demandolx;2018;0,00
04070;Digne-les-Bains;2008;14,80
04070;Digne-les-Bains;2013;18,30
04070;Digne-les-Bains;2018;18,20
04072;Draix;2008;50,00
04072;Draix;2013;28,60
04072;Draix;2018;7,70
04073;Enchastrayes;2008;8,10
04073;Enchastrayes;2013;7,70
04073;Enchastrayes;2018;24,40
04074;Entrages;2008;14,30
04074;Entrages;2013;0,00
04074;Entrages;2018;0,00
04075;Entrepierres;2008;3,00
04075;Entrepierres;2013;13,20
04075;Entrepierres;2018;9,40
04076;Entrevaux;2008;16,20
04076;Entrevaux;2013;14,00
04076;Entrevaux;2018;15,80
04077;Entrevennes;2008;26,70
04077;Entrevennes;2013;14,30
04077;Entrevennes;2018;33,30
04079;L'Escale;2008;18,50
04079;L'Escale;2013;18,90
04079;L'Escale;2018;18,80
04081;Esparron-de-Verdon;2008;11,10
04081;Esparron-de-Verdon;2013;18,70
04081;Esparron-de-Verdon;2018;9,00
04084;Estoublon;2008;17,90
04084;Estoublon;2013;14,30
04084;Estoublon;2018;15,80
04085;Faucon-du-Caire;2008;33,30
04085;Faucon-du-Caire;2013;60,00
04085;Faucon-du-Caire;2018;33,30
04086;Faucon-de-Barcelonnette;2008;11,40
04086;Faucon-de-Barcelonnette;2013;17,10
04086;Faucon-de-Barcelonnette;2018;12,90
04087;Fontienne;2008;23,50
04087;Fontienne;2013;17,60
04087;Fontienne;2018;37,50
04088;Forcalquier;2008;19,40
04088;Forcalquier;2013;24,60
04088;Forcalquier;2018;20,20
04090;Le Fugeret;2008;5,90
04090;Le Fugeret;2013;7,10
04090;Le Fugeret;2018;0,00
04091;Ganagobie;2008;25,00
04091;Ganagobie;2013;33,30
04091;Ganagobie;2018;60,00
04092;La Garde;2008;28,60
04092;La Garde;2013;20,00
04092;La Garde;2018;33,30
04093;Gigors;2008;0,00
04093;Gigors;2013;14,30
04093;Gigors;2018;28,60
04094;Gréoux-les-Bains;2008;19,90
04094;Gréoux-les-Bains;2013;23,70
04094;Gréoux-les-Bains;2018;16,90
04095;L'Hospitalet;2008;14,30
04095;L'Hospitalet;2013;33,30
04095;L'Hospitalet;2018;0,00
04096;Jausiers;2008;9,40
04096;Jausiers;2013;18,50
04096;Jausiers;2018;14,90
04097;La Javie;2008;9,10
04097;La Javie;2013;15,40
04097;La Javie;2018;18,50
04099;Lambruisse;2008;0,00
04099;Lambruisse;2013;16,70
04099;Lambruisse;2018;0,00
04101;Lardiers;2008;42,90
04101;Lardiers;2013;10,00
04101;Lardiers;2018;40,00
04102;Le Lauzet-Ubaye;2008;23,80
04102;Le Lauzet-Ubaye;2013;12,50
04102;Le Lauzet-Ubaye;2018;30,00
04104;Limans;2008;34,60
04104;Limans;2013;20,00
04104;Limans;2018;13,60
04106;Lurs;2008;9,10
04106;Lurs;2013;12,00
04106;Lurs;2018;21,70
04107;Majastres;2008;
04107;Majastres;2013;
04107;Majastres;2018;
04108;Malijai;2008;17,10
04108;Malijai;2013;17,00
04108;Malijai;2018;22,20
04109;Mallefougasse-Augès;2008;33,30
04109;Mallefougasse-Augès;2013;19,20
04109;Mallefougasse-Augès;2018;27,30
04110;Mallemoisson;2008;6,80
04110;Mallemoisson;2013;16,20
04110;Mallemoisson;2018;11,50
04111;Mane;2008;18,70
04111;Mane;2013;19,10
04111;Mane;2018;21,20
04112;Manosque;2008;19,00
04112;Manosque;2013;23,70
04112;Manosque;2018;18,90
04113;Marcoux;2008;0,00
04113;Marcoux;2013;12,50
04113;Marcoux;2018;16,70
04115;Méailles;2008;6,30
04115;Méailles;2013;20,00
04115;Méailles;2018;25,00
04116;Les Mées;2008;17,70
04116;Les Mées;2013;22,10
04116;Les Mées;2018;23,90
04118;Melve;2008;16,70
04118;Melve;2013;7,70
04118;Melve;2018;16,70
04120;Val d'Oronaye;2008;13,80
04120;Val d'Oronaye;2013;0,00
04120;Val d'Oronaye;2018;9,10
04121;Mézel;2008;20,70
04121;Mézel;2013;22,60
04121;Mézel;2018;16,90
04122;Mirabeau;2008;13,00
04122;Mirabeau;2013;17,10
04122;Mirabeau;2018;19,20
04123;Mison;2008;10,30
04123;Mison;2013;13,00
04123;Mison;2018;19,60
04124;Montagnac-Montpezat;2008;14,30
04124;Montagnac-Montpezat;2013;21,40
04124;Montagnac-Montpezat;2018;21,20
04126;Montclar;2008;7,00
04126;Montclar;2013;19,50
04126;Montclar;2018;7,10
04127;Montfort;2008;18,60
04127;Montfort;2013;24,50
04127;Montfort;2018;12,20
04128;Montfuron;2008;12,50
04128;Montfuron;2013;16,70
04128;Montfuron;2018;5,90
04129;Montjustin;2008;0,00
04129;Montjustin;2013;16,70
04129;Montjustin;2018;40,00
04130;Montlaux;2008;0,00
04130;Montlaux;2013;40,00
04130;Montlaux;2018;0,00
04132;Montsalier;2008;40,00
04132;Montsalier;2013;0,00
04132;Montsalier;2018;25,00
04133;Moriez;2008;18,80
04133;Moriez;2013;5,30
04133;Moriez;2018;22,20
04134;La Motte-du-Caire;2008;14,00
04134;La Motte-du-Caire;2013;15,40
04134;La Motte-du-Caire;2018;16,70
04135;Moustiers-Sainte-Marie;2008;28,80
04135;Moustiers-Sainte-Marie;2013;36,10
04135;Moustiers-Sainte-Marie;2018;35,50
04136;La Mure-Argens;2008;16,70
04136;La Mure-Argens;2013;23,80
04136;La Mure-Argens;2018;0,00
04137;Nibles;2008;44,40
04137;Nibles;2013;0,00
04137;Nibles;2018;50,00
04138;Niozelles;2008;19,20
04138;Niozelles;2013;13,30
04138;Niozelles;2018;15,80
04139;Noyers-sur-Jabron;2008;16,10
04139;Noyers-sur-Jabron;2013;17,40
04139;Noyers-sur-Jabron;2018;34,10
04140;Les Omergues;2008;25,00
04140;Les Omergues;2013;0,00
04140;Les Omergues;2018;33,30
04141;Ongles;2008;17,90
04141;Ongles;2013;13,80
04141;Ongles;2018;16,50
04142;Oppedette;2008;75,00
04142;Oppedette;2013;16,70
04142;Oppedette;2018;60,00
04143;Oraison;2008;15,50
04143;Oraison;2013;15,60
04143;Oraison;2018;18,20
04144;La Palud-sur-Verdon;2008;35,50
04144;La Palud-sur-Verdon;2013;32,10
04144;La Palud-sur-Verdon;2018;29,30
04145;Peipin;2008;17,50
04145;Peipin;2013;19,00
04145;Peipin;2018;11,50
04148;Peyroules;2008;23,80
04148;Peyroules;2013;20,00
04148;Peyroules;2018;45,50
04149;Peyruis;2008;17,80
04149;Peyruis;2013;18,90
04149;Peyruis;2018;17,60
04150;Piégut;2008;25,00
04150;Piégut;2013;54,50
04150;Piégut;2018;9,10
04151;Pierrerue;2008;9,10
04151;Pierrerue;2013;14,30
04151;Pierrerue;2018;22,20
04152;Pierrevert;2008;8,40
04152;Pierrevert;2013;12,00
04152;Pierrevert;2018;10,80
04154;Pontis;2008;0,00
04154;Pontis;2013;0,00
04154;Pontis;2018;0,00
04155;Prads-Haute-Bléone;2008;14,30
04155;Prads-Haute-Bléone;2013;0,00
04155;Prads-Haute-Bléone;2018;13,30
04156;Puimichel;2008;15,60
04156;Puimichel;2013;15,00
04156;Puimichel;2018;6,70
04157;Puimoisson;2008;7,00
04157;Puimoisson;2013;23,10
04157;Puimoisson;2018;25,00
04158;Quinson;2008;22,60
04158;Quinson;2013;16,10
04158;Quinson;2018;39,10
04159;Redortiers;2008;7,10
04159;Redortiers;2013;33,30
04159;Redortiers;2018;33,30
04160;Reillanne;2008;19,20
04160;Reillanne;2013;30,40
04160;Reillanne;2018;27,40
04161;Méolans-Revel;2008;5,70
04161;Méolans-Revel;2013;11,10
04161;Méolans-Revel;2018;12,50
04162;Revest-des-Brousses;2008;12,00
04162;Revest-des-Brousses;2013;33,30
04162;Revest-des-Brousses;2018;12,00
04163;Revest-du-Bion;2008;17,80
04163;Revest-du-Bion;2013;27,90
04163;Revest-du-Bion;2018;20,70
04164;Revest-Saint-Martin;2008;14,30
04164;Revest-Saint-Martin;2013;16,70
04164;Revest-Saint-Martin;2018;33,30
04166;Riez;2008;25,30
04166;Riez;2013;34,70
04166;Riez;2018;30,60
04167;La Robine-sur-Galabre;2008;11,40
04167;La Robine-sur-Galabre;2013;7,10
04167;La Robine-sur-Galabre;2018;21,10
04169;La Rochegiron;2008;25,00
04169;La Rochegiron;2013;40,00
04169;La Rochegiron;2018;16,70
04170;La Rochette;2008;0,00
04170;La Rochette;2013;0,00
04170;La Rochette;2018;40,00
04171;Rougon;2008;55,70
04171;Rougon;2013;39,20
04171;Rougon;2018;24,40
04172;Roumoules;2008;14,50
04172;Roumoules;2013;33,90
04172;Roumoules;2018;20,80
04173;Saint-André-les-Alpes;2008;18,50
04173;Saint-André-les-Alpes;2013;16,20
04173;Saint-André-les-Alpes;2018;15,00
04174;Saint-Benoît;2008;5,60
04174;Saint-Benoît;2013;15,40
04174;Saint-Benoît;2018;14,30
04175;Sainte-Croix-à-Lauze;2008;25,00
04175;Sainte-Croix-à-Lauze;2013;20,00
04175;Sainte-Croix-à-Lauze;2018;33,30
04176;Sainte-Croix-du-Verdon;2008;33,30
04176;Sainte-Croix-du-Verdon;2013;33,30
04176;Sainte-Croix-du-Verdon;2018;0,00
04177;Hautes-Duyes;2008;0,00
04177;Hautes-Duyes;2013;100,00
04177;Hautes-Duyes;2018;0,00
04178;Saint-Étienne-les-Orgues;2008;34,20
04178;Saint-Étienne-les-Orgues;2013;14,60
04178;Saint-Étienne-les-Orgues;2018;22,30
04179;Saint-Geniez;2008;0,00
04179;Saint-Geniez;2013;8,30
04179;Saint-Geniez;2018;16,70
04180;Saint-Jacques;2008;25,00
04180;Saint-Jacques;2013;14,30
04180;Saint-Jacques;2018;16,70
04181;Saint-Jeannet;2008;0,00
04181;Saint-Jeannet;2013;50,00
04181;Saint-Jeannet;2018;
04182;Saint-Julien-d'Asse;2008;15,40
04182;Saint-Julien-d'Asse;2013;40,00
04182;Saint-Julien-d'Asse;2018;14,30
04183;Saint-Julien-du-Verdon;2008;14,30
04183;Saint-Julien-du-Verdon;2013;6,70
04183;Saint-Julien-du-Verdon;2018;11,10
04184;Saint-Jurs;2008;0,00
04184;Saint-Jurs;2013;0,00
04184;Saint-Jurs;2018;0,00
04186;Saint-Laurent-du-Verdon;2008;14,30
04186;Saint-Laurent-du-Verdon;2013;16,70
04186;Saint-Laurent-du-Verdon;2018;25,00
04187;Saint-Lions;2008;0,00
04187;Saint-Lions;2013;50,00
04187;Saint-Lions;2018;100,00
04188;Saint-Maime;2008;15,40
04188;Saint-Maime;2013;31,10
04188;Saint-Maime;2018;17,50
04189;Saint-Martin-de-Brômes;2008;29,40
04189;Saint-Martin-de-Brômes;2013;13,90
04189;Saint-Martin-de-Brômes;2018;19,40
04190;Saint-Martin-les-Eaux;2008;28,60
04190;Saint-Martin-les-Eaux;2013;30,00
04190;Saint-Martin-les-Eaux;2018;18,20
04191;Saint-Martin-lès-Seyne;2008;0,00
04191;Saint-Martin-lès-Seyne;2013;0,00
04191;Saint-Martin-lès-Seyne;2018;
04192;Saint-Michel-l'Observatoire;2008;14,70
04192;Saint-Michel-l'Observatoire;2013;18,60
04192;Saint-Michel-l'Observatoire;2018;22,00
04193;Saint-Paul-sur-Ubaye;2008;4,50
04193;Saint-Paul-sur-Ubaye;2013;0,00
04193;Saint-Paul-sur-Ubaye;2018;9,10
04194;Saint-Pierre;2008;21,40
04194;Saint-Pierre;2013;28,60
04194;Saint-Pierre;2018;0,00
04195;Saint-Pons;2008;7,80
04195;Saint-Pons;2013;21,40
04195;Saint-Pons;2018;10,50
04197;Sainte-Tulle;2008;13,30
04197;Sainte-Tulle;2013;23,50
04197;Sainte-Tulle;2018;25,60
04199;Saint-Vincent-sur-Jabron;2008;18,80
04199;Saint-Vincent-sur-Jabron;2013;31,60
04199;Saint-Vincent-sur-Jabron;2018;9,10
04200;Salignac;2008;17,40
04200;Salignac;2013;18,50
04200;Salignac;2018;11,40
04201;Saumane;2008;9,10
04201;Saumane;2013;15,40
04201;Saumane;2018;33,30
04202;Sausses;2008;0,00
04202;Sausses;2013;33,30
04202;Sausses;2018;14,30
04203;Selonnet;2008;14,50
04203;Selonnet;2013;13,20
04203;Selonnet;2018;16,10
04204;Senez;2008;20,00
04204;Senez;2013;50,00
04204;Senez;2018;9,10
04205;Seyne;2008;9,70
04205;Seyne;2013;12,20
04205;Seyne;2018;8,10
04206;Sigonce;2008;20,60
04206;Sigonce;2013;13,90
04206;Sigonce;2018;17,10
04207;Sigoyer;2008;28,60
04207;Sigoyer;2013;50,00
04207;Sigoyer;2018;25,00
04208;Simiane-la-Rotonde;2008;4,00
04208;Simiane-la-Rotonde;2013;6,00
04208;Simiane-la-Rotonde;2018;27,00
04209;Sisteron;2008;16,70
04209;Sisteron;2013;16,60
04209;Sisteron;2018;20,10
04210;Soleilhas;2008;10,00
04210;Soleilhas;2013;25,00
04210;Soleilhas;2018;0,00
04211;Sourribes;2008;18,70
04211;Sourribes;2013;15,00
04211;Sourribes;2018;16,70
04214;Tartonne;2008;0,00
04214;Tartonne;2013;20,00
04214;Tartonne;2018;0,00
04216;Thèze;2008;10,50
04216;Thèze;2013;16,70
04216;Thèze;2018;5,30
04217;Thoard;2008;14,30
04217;Thoard;2013;15,40
04217;Thoard;2018;15,10
04218;Thorame-Basse;2008;15,40
04218;Thorame-Basse;2013;8,30
04218;Thorame-Basse;2018;21,40
04219;Thorame-Haute;2008;0,00
04219;Thorame-Haute;2013;11,10
04219;Thorame-Haute;2018;11,10
04220;Les Thuiles;2008;2,90
04220;Les Thuiles;2013;26,50
04220;Les Thuiles;2018;6,10
04222;Turriers;2008;19,90
04222;Turriers;2013;0,00
04222;Turriers;2018;5,90
04224;Ubraye;2008;0,00
04224;Ubraye;2013;12,50
04224;Ubraye;2018;0,00
04226;Uvernet-Fours;2008;9,20
04226;Uvernet-Fours;2013;1,90
04226;Uvernet-Fours;2018;14,90
04227;Vachères;2008;10,50
04227;Vachères;2013;28,60
04227;Vachères;2018;27,30
04228;Valavoire;2008;100,00
04228;Valavoire;2013;100,00
04228;Valavoire;2018;0,00
04229;Valbelle;2008;13,00
04229;Valbelle;2013;32,00
04229;Valbelle;2018;13,60
04230;Valensole;2008;14,40
04230;Valensole;2013;18,90
04230;Valensole;2018;24,90
04231;Valernes;2008;7,70
04231;Valernes;2013;15,40
04231;Valernes;2018;25,00
04233;Vaumeilh;2008;25,90
04233;Vaumeilh;2013;7,40
04233;Vaumeilh;2018;20,00
04234;Venterol;2008;20,00
04234;Venterol;2013;5,00
04234;Venterol;2018;21,40
04235;Verdaches;2008;0,00
04235;Verdaches;2013;0,00
04235;Verdaches;2018;40,00
04236;Vergons;2008;20,00
04236;Vergons;2013;25,00
04236;Vergons;2018;0,00
04237;Le Vernet;2008;45,50
04237;Le Vernet;2013;22,20
